Date,gage_id,SWE_cm_mean,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
1982-08-26,10128500,0.0,47382.22,0.0,568.29,22.39,5.82,494.21,14.105,10128500,3.398016
1982-08-27,10128500,0.0,47224.17,0.0,524.54,21.11,6.14,553.97,13.625,10128500,3.3413824
1982-08-28,10128500,0.0,47065.37,0.0,441.65,18.98,6.99,689.07,12.985,10128500,3.1997984
1982-08-29,10128500,0.0,46905.86,0.0,510.34,19.71,5.17,516.03,12.44,10128500,3.3413824
1982-08-30,10128500,0.0,46745.68,0.0,463.91,19.29,6.48,615.94,12.885,10128500,3.1997984
1982-08-31,10128500,0.0,46584.87,0.0,485.56,21.13,7.35,619.14,14.239999999999998,10128500,3.1431648
1982-09-01,10128500,0.0,46423.45,0.0,527.36,20.85,5.08,496.0,12.965,10128500,3.5962336
1982-09-02,10128500,0.0,46261.47,0.0,602.17,23.12,2.11,344.74,12.615,10128500,3.5396
1982-09-03,10128500,0.0,46098.95,0.0,578.38,24.77,4.9,430.1,14.835,10128500,3.4546496
1982-09-04,10128500,0.0,45935.93,0.0,476.08,22.45,8.15,593.76,15.3,10128500,3.2281152
1982-09-05,10128500,0.0,45772.44,0.0,501.23,20.72,5.35,478.84,13.035,10128500,3.0298976
1982-09-06,10128500,0.0,45608.51,20.75,397.81,22.05,4.25,538.52,13.15,10128500,2.7467296
1982-09-07,10128500,0.0,45444.18,0.0,420.02,17.75,5.31,685.26,11.53,10128500,3.0015808
1982-09-08,10128500,0.0,45279.47,0.0,454.12,19.54,5.6,657.06,12.57,10128500,2.8033632
1982-09-09,10128500,0.0,45114.41,0.0,481.28,21.28,5.87,635.03,13.575,10128500,2.5768288
1982-09-10,10128500,0.0,44949.04,28.86,188.62,13.25,6.06,938.56,9.655,10128500,3.2281152
1982-09-11,10128500,0.0,44783.37,3.86,222.8,8.37,-1.0,567.64,3.685,10128500,3.822768
1982-09-12,10128500,0.0,44617.45,0.0,312.07,5.14,-4.54,436.05,0.2999999999999998,10128500,3.0298976
1982-09-13,10128500,0.25,44451.3,21.54,151.59,4.32,-1.71,538.79,1.3050000000000002,10128500,3.1431648
1982-09-14,10128500,0.25,44284.94,11.4,236.28,4.52,-5.17,415.8,-0.3250000000000002,10128500,3.4546496
1982-09-15,10128500,0.25,44118.41,8.07,256.92,10.28,-0.63,583.23,4.824999999999999,10128500,3.7661344
1982-09-16,10128500,0.25,43951.72,0.0,419.4,14.42,-0.03,609.4,7.195,10128500,3.822768
1982-09-17,10128500,0.25,43784.92,0.0,359.35,14.74,3.09,762.17,8.915,10128500,3.7661344
1982-09-18,10128500,0.0,43618.02,0.0,431.34,17.17,1.67,689.04,9.420000000000002,10128500,3.4546496
1982-09-19,10128500,0.0,43451.06,6.27,289.8,15.67,2.44,728.06,9.055,10128500,3.0865312
1982-09-20,10128500,0.0,43284.06,3.29,301.6,15.96,1.86,698.32,8.91,10128500,3.4546496
1982-09-21,10128500,0.0,43117.04,0.0,423.97,18.55,3.08,761.93,10.815,10128500,3.398016
1982-09-22,10128500,0.0,42950.04,0.0,409.22,19.46,4.67,852.18,12.065,10128500,3.0865312
1982-09-23,10128500,0.0,42783.07,0.0,415.82,19.24,4.0,812.87,11.62,10128500,2.9449472
1982-09-24,10128500,0.0,42616.17,0.0,447.01,20.52,2.57,734.92,11.545,10128500,2.8033632
1982-09-25,10128500,0.0,42449.37,13.79,133.39,13.58,8.07,1077.14,10.825,10128500,2.8883136
1982-09-26,10128500,0.0,42282.69,42.96,199.39,12.65,4.34,832.88,8.495000000000001,10128500,5.6916768
1982-09-27,10128500,0.0,42116.15,18.49,113.35,3.96,-0.38,593.91,1.79,10128500,11.2134528
1982-09-28,10128500,0.25,41949.79,15.33,108.78,1.77,-2.28,516.64,-0.2549999999999999,10128500,9.1463264
1982-09-29,10128500,0.51,41783.64,10.83,272.55,2.51,-7.35,351.79,-2.42,10128500,8.3817728
1982-09-30,10128500,1.52,41617.71,0.0,194.71,1.91,-2.91,492.78,-0.5000000000000001,10128500,8.551673599999999
1982-10-01,10128500,2.03,41452.05,0.0,338.28,4.38,-4.38,441.64,0.0,10128500,8.0986048
1982-10-02,10128500,2.03,41286.67,0.0,471.62,8.82,-5.65,401.02,1.585,10128500,7.645536
1982-10-03,10128500,0.0,41121.61,0.0,470.38,11.35,-3.27,479.94,4.04,10128500,7.645536
1982-10-04,10128500,0.25,40956.9,7.84,341.87,11.97,-2.49,508.42,4.74,10128500,7.362368
1982-10-05,10128500,0.0,40792.56,6.85,232.14,4.49,-3.43,474.06,0.53,10128500,8.0986048
1982-10-06,10128500,0.0,40628.63,0.0,520.73,10.78,-10.61,272.41,0.0849999999999999,10128500,7.9853376
1982-10-07,10128500,0.0,40465.14,6.5,321.64,7.6,-5.44,407.41,1.0799999999999996,10128500,7.78712
1982-10-08,10128500,0.0,40302.12,4.29,197.06,-1.0,-7.57,345.85,-4.285,10128500,7.4190016
1982-10-09,10128500,0.0,40139.6,0.0,424.02,0.7,-11.37,256.28,-5.335,10128500,7.2491008
1982-10-10,10128500,0.0,39977.61,0.0,465.45,3.65,-11.57,252.3,-3.96,10128500,6.796032
1982-10-11,10128500,0.0,39816.19,0.0,432.26,2.95,-10.35,278.0,-3.7,10128500,6.5411808
1982-10-12,10128500,0.0,39655.37,0.0,445.48,8.88,-6.01,390.1,1.4350000000000005,10128500,6.1164288
1982-10-13,10128500,0.0,39495.19,0.0,414.81,10.58,-3.05,487.7,3.765,10128500,5.7766272
1982-10-14,10128500,0.0,39335.68,0.0,436.73,13.32,-2.5,508.33,5.41,10128500,5.5500928
1982-10-15,10128500,0.0,39176.87,0.0,416.87,12.7,-2.0,527.4,5.35,10128500,5.4085088
1982-10-16,10128500,0.0,39018.81,0.0,407.49,12.11,-2.15,521.69,4.98,10128500,5.7199936
1982-10-17,10128500,0.0,38861.54,0.0,379.99,10.78,-2.09,523.84,4.345,10128500,5.097024
1982-10-18,10128500,0.0,38705.08,0.0,339.97,5.99,-4.74,429.64,0.625,10128500,4.8988064
1982-10-19,10128500,0.0,38549.49,0.0,447.21,4.5,-13.58,214.4,-4.54,10128500,4.672272
1982-10-20,10128500,0.0,38394.79,0.0,438.69,8.65,-9.33,301.49,-0.3399999999999998,10128500,4.4740544
1982-10-21,10128500,0.0,38241.04,0.0,413.38,9.64,-6.48,376.29,1.58,10128500,4.3607872
1982-10-22,10128500,0.0,38088.27,0.0,337.26,9.83,-3.71,464.43,3.06,10128500,4.2192032
1982-10-23,10128500,0.0,37936.53,0.0,364.72,14.2,-2.21,519.15,5.994999999999999,10128500,4.0776192
1982-10-24,10128500,0.0,37785.85,0.0,316.2,12.39,-0.25,599.72,6.07,10128500,4.0776192
1982-10-25,10128500,0.0,37636.29,0.0,178.48,7.53,1.2,666.15,4.365,10128500,4.0776192
1982-10-26,10128500,0.0,37487.9,20.74,190.33,7.67,-1.95,529.32,2.86,10128500,4.3607872
1982-10-27,10128500,1.78,37340.71,8.61,142.35,-1.53,-7.58,345.65,-4.555,10128500,4.672272
1982-10-28,10128500,2.03,37194.77,0.0,385.06,1.05,-14.4,200.34,-6.675,10128500,4.2192032
1982-10-29,10128500,2.29,37050.13,0.0,324.94,2.78,-9.14,306.04,-3.1800000000000006,10128500,4.2192032
1982-10-30,10128500,2.29,36906.85,11.31,86.31,2.42,-1.38,552.18,0.52,10128500,4.4174208
1982-10-31,10128500,2.29,36764.97,8.0,104.48,1.19,-3.49,472.0,-1.15,10128500,4.5590048
1982-11-01,10128500,2.29,36624.54,0.0,285.1,-0.91,-10.96,264.89,-5.9350000000000005,10128500,4.2192032
1982-11-02,10128500,2.29,36485.61,0.0,293.45,-2.02,-12.47,234.57,-7.245,10128500,4.0209856
1982-11-03,10128500,2.29,36348.24,0.0,389.27,3.7,-14.08,205.72,-5.19,10128500,3.3413824
1982-11-04,10128500,2.29,36212.48,0.0,385.8,9.06,-9.56,296.01,-0.25,10128500,3.7378176
1982-11-05,10128500,2.29,36078.38,0.0,349.46,8.4,-6.51,375.41,0.9450000000000004,10128500,3.5679168
1982-11-06,10128500,2.29,35946.0,0.0,328.61,8.51,-5.2,414.93,1.6549999999999998,10128500,3.5112832
1982-11-07,10128500,2.29,35815.39,0.0,311.38,5.76,-7.02,361.0,-0.6299999999999999,10128500,3.3413824
1982-11-08,10128500,2.79,35686.61,14.51,112.09,1.32,-4.13,450.04,-1.4049999999999998,10128500,3.4263328
1982-11-09,10128500,4.32,35559.72,10.65,149.98,0.52,-6.75,368.63,-3.115,10128500,3.5396
1982-11-10,10128500,5.59,35434.76,13.16,209.7,-1.94,-12.61,231.9,-7.274999999999999,10128500,3.1997984
1982-11-11,10128500,6.35,35311.81,5.06,129.47,-4.35,-10.33,278.51,-7.34,10128500,3.3696992
1982-11-12,10128500,6.35,35190.91,0.0,382.31,1.77,-17.97,148.67,-8.1,10128500,3.0582144
1982-11-13,10128500,6.6000000000000005,35072.13,4.44,195.09,-1.9,-11.64,250.83,-6.7700000000000005,10128500,3.114848
1982-11-14,10128500,6.6000000000000005,34955.52,0.0,370.12,-0.85,-18.83,138.08,-9.84,10128500,2.1520768
1982-11-15,10128500,6.859999999999999,34841.14,0.0,367.08,2.71,-15.64,180.85,-6.465,10128500,2.2370272
1982-11-16,10128500,6.859999999999999,34729.05,0.0,365.83,6.41,-13.15,221.95,-3.37,10128500,2.5768288
1982-11-17,10128500,6.859999999999999,34619.31,0.0,340.07,6.42,-10.11,283.49,-1.845,10128500,2.6617792
1982-11-18,10128500,7.109999999999999,34511.98,9.35,204.39,3.82,-7.58,345.74,-1.88,10128500,2.690096
1982-11-19,10128500,7.62,34407.12,13.97,161.21,-0.35,-8.48,322.26,-4.415,10128500,2.8599968
1982-11-20,10128500,8.89,34304.79,3.5,241.1,-2.22,-16.55,167.66,-9.385,10128500,2.6334624
1982-11-21,10128500,8.89,34205.03,0.0,315.94,-2.08,-15.69,180.05,-8.885,10128500,2.548512
1982-11-22,10128500,9.4,34107.92,4.74,210.08,-4.4,-15.8,178.45,-10.1,10128500,2.3786112
1982-11-23,10128500,9.4,34013.5,0.0,349.5,-5.38,-22.63,99.14,-14.005,10128500,2.1803936
1982-11-24,10128500,9.65,33921.84,0.0,360.67,0.4,-20.17,123.07,-9.885000000000002,10128500,2.4918784
1982-11-25,10128500,9.65,33833.0,0.0,284.74,-0.89,-13.31,219.09,-7.1000000000000005,10128500,3.0298976
1982-11-26,10128500,9.65,33747.01,0.0,356.03,3.87,-17.83,150.43,-6.979999999999999,10128500,2.6334624
1982-11-27,10128500,9.65,33663.95,0.0,349.05,6.05,-14.92,191.91,-4.4350000000000005,10128500,2.6617792
1982-11-28,10128500,9.65,33583.86,0.0,276.14,2.95,-10.11,283.48,-3.58,10128500,2.7184128
1982-11-29,10128500,9.65,33506.8,8.69,134.12,0.87,-6.96,362.68,-3.045,10128500,2.8599968
1982-11-30,10128500,10.16,33432.81,18.61,99.31,-1.38,-7.01,361.09,-4.195,10128500,2.7467296
1982-12-01,10128500,12.19,33361.94,10.46,89.88,-3.5,-8.46,322.61,-5.98,10128500,2.7467296
1982-12-02,10128500,13.719999999999999,33294.25,6.1,112.29,-4.63,-10.85,267.2,-7.74,10128500,2.7184128
1982-12-03,10128500,14.48,33229.78,0.0,330.49,1.9,-15.79,178.53,-6.944999999999999,10128500,2.690096
1982-12-04,10128500,14.729999999999999,33168.58,0.0,296.13,2.68,-11.52,253.28,-4.42,10128500,2.6617792
1982-12-05,10128500,14.729999999999999,33110.68,0.0,289.14,2.21,-11.47,254.24,-4.630000000000001,10128500,2.5768288
1982-12-06,10128500,14.729999999999999,33056.13,0.0,196.09,0.26,-7.98,335.01,-3.86,10128500,2.5201952
1982-12-07,10128500,14.729999999999999,33004.97,0.0,212.96,-5.35,-14.26,202.67,-9.805,10128500,2.4918784
1982-12-08,10128500,14.729999999999999,32957.23,0.0,296.19,-2.4,-16.9,162.76,-9.65,10128500,2.4352448
1982-12-09,10128500,14.729999999999999,32912.96,0.0,314.85,2.21,-14.85,193.07,-6.32,10128500,2.4918784
1982-12-10,10128500,14.99,32872.17,0.0,238.13,1.14,-9.83,289.82,-4.345,10128500,2.5201952
1982-12-11,10128500,14.99,32834.91,0.0,281.98,0.07,-14.15,204.55,-7.04,10128500,2.3502944
1982-12-12,10128500,15.24,32801.2,0.0,283.45,-0.5,-14.68,195.75,-7.59,10128500,2.2087104
1982-12-13,10128500,15.24,32771.06,10.99,168.79,-2.01,-12.44,235.23,-7.225,10128500,2.3786112
1982-12-14,10128500,16.0,32744.52,0.0,227.96,-3.95,-14.13,204.88,-9.04,10128500,2.5201952
1982-12-15,10128500,16.509999999999998,32721.6,7.81,167.05,-0.51,-10.45,275.83,-5.48,10128500,2.548512
1982-12-16,10128500,16.76,32702.32,0.0,221.96,7.03,-2.7,500.63,2.165,10128500,2.690096
1982-12-17,10128500,16.76,32686.69,0.0,166.82,4.13,-2.73,499.46,0.7,10128500,2.4635616
1982-12-18,10128500,16.76,32674.72,0.0,254.73,-2.63,-13.67,212.81,-8.15,10128500,2.3219776
1982-12-19,10128500,16.76,32666.42,0.0,323.72,5.01,-12.78,228.79,-3.885,10128500,2.1803936
1982-12-20,10128500,16.76,32661.8,0.0,304.72,4.1,-11.36,256.46,-3.63,10128500,2.265344
1982-12-21,10128500,16.76,32660.86,0.0,236.01,3.54,-6.81,366.84,-1.6349999999999998,10128500,2.4635616
1982-12-22,10128500,17.02,32663.61,7.78,86.23,1.18,-3.48,472.22,-1.15,10128500,2.4352448
1982-12-23,10128500,17.27,32670.03,13.51,131.07,-0.79,-7.77,340.56,-4.279999999999999,10128500,2.4352448
1982-12-24,10128500,18.54,32680.14,3.09,66.76,-8.27,-11.4,255.63,-9.835,10128500,2.2087104
1982-12-25,10128500,18.8,32693.91,0.0,328.9,-5.74,-21.72,107.47,-13.73,10128500,1.7273248
1982-12-26,10128500,18.8,32711.34,0.0,350.06,-2.86,-22.64,99.11,-12.75,10128500,1.840592
1982-12-27,10128500,19.05,32732.41,0.0,230.7,-7.01,-15.56,181.99,-11.285,10128500,2.4352448
1982-12-28,10128500,19.05,32757.11,0.0,329.4,-9.58,-24.8,81.65,-17.19,10128500,2.2370272
1982-12-29,10128500,19.05,32785.42,0.0,320.1,-10.36,-24.73,82.15,-17.545,10128500,1.982176
1982-12-30,10128500,19.05,32817.31,0.0,312.83,-10.64,-24.56,83.42,-17.6,10128500,1.6423744
1982-12-31,10128500,19.05,32852.77,0.0,338.77,-4.8,-22.32,101.97,-13.56,10128500,1.699008
1983-01-01,10128500,19.05,32891.95,0.0,375.67,-2.47,-21.36,110.97,-11.915,10128500,1.8122752
1983-01-02,10128500,19.05,32934.47,0.0,384.77,-0.81,-21.01,114.34,-10.91,10128500,1.8972256
1983-01-03,10128500,19.05,32980.46,0.0,374.45,0.04,-18.4,143.35,-9.18,10128500,2.12376
1983-01-04,10128500,19.05,33029.9,0.0,350.25,2.19,-13.56,214.67,-5.6850000000000005,10128500,2.2936608
1983-01-05,10128500,19.05,33082.75,0.0,240.14,6.29,-2.97,490.59,1.66,10128500,2.6051456
1983-01-06,10128500,19.05,33138.96,0.0,238.28,5.67,-3.44,473.79,1.115,10128500,2.406928
1983-01-07,10128500,19.05,33198.5,3.94,84.55,0.54,-3.5,471.51,-1.48,10128500,2.3786112
1983-01-08,10128500,19.3,33261.33,6.5,248.72,4.72,-9.66,293.67,-2.47,10128500,2.3219776
1983-01-09,10128500,20.07,33327.4,3.6,146.34,-4.95,-12.05,242.65,-8.5,10128500,2.12376
1983-01-10,10128500,20.07,33396.67,0.0,387.35,0.39,-17.97,148.66,-8.79,10128500,2.2087104
1983-01-11,10128500,20.07,33469.09,0.0,378.93,4.67,-12.73,229.73,-4.03,10128500,2.12376
1983-01-12,10128500,20.07,33544.61,0.0,398.87,7.11,-12.87,227.07,-2.8799999999999994,10128500,2.0954432
1983-01-13,10128500,20.07,33623.18,0.0,398.86,8.34,-11.53,253.02,-1.5949999999999998,10128500,2.0954432
1983-01-14,10128500,20.07,33704.75,0.0,389.44,5.69,-12.06,242.52,-3.185,10128500,2.0388096
1983-01-15,10128500,20.07,33789.27,0.0,402.44,6.72,-12.44,235.11,-2.86,10128500,2.0671264
1983-01-16,10128500,20.07,33876.68,0.0,374.74,4.05,-11.71,249.38,-3.830000000000001,10128500,1.982176
1983-01-17,10128500,20.07,33966.93,0.0,264.16,1.88,-7.52,347.11,-2.82,10128500,2.0104928
1983-01-18,10128500,20.07,34059.96,0.0,156.25,-3.06,-8.31,326.49,-5.6850000000000005,10128500,1.9538592
1983-01-19,10128500,20.07,34155.72,0.0,338.52,0.05,-12.65,231.26,-6.3,10128500,1.9255424
1983-01-20,10128500,21.08,34254.15,0.0,262.97,-1.12,-10.15,282.62,-5.635,10128500,1.8972256
1983-01-21,10128500,21.08,34355.19,0.0,285.26,-4.16,-13.95,207.9,-9.055,10128500,1.8972256
1983-01-22,10128500,21.08,34458.78,5.58,302.84,0.22,-17.23,158.33,-8.505,10128500,1.8689088
1983-01-23,10128500,21.59,34564.88,5.71,144.99,-1.39,-7.78,340.35,-4.585,10128500,1.840592
1983-01-24,10128500,21.59,34673.41,9.09,269.08,1.32,-12.16,240.62,-5.42,10128500,1.8689088
1983-01-25,10128500,22.61,34784.31,4.95,160.95,-0.07,-7.1,358.63,-3.585,10128500,1.840592
1983-01-26,10128500,23.11,34897.54,0.0,426.37,7.12,-10.72,270.04,-1.8000000000000005,10128500,1.840592
1983-01-27,10128500,23.880000000000003,35013.04,3.21,249.33,3.81,-7.85,338.37,-2.02,10128500,1.840592
1983-01-28,10128500,23.880000000000003,35130.73,5.48,203.03,0.18,-8.66,317.72,-4.24,10128500,1.840592
1983-01-29,10128500,23.880000000000003,35250.57,0.0,392.07,-1.92,-15.93,176.46,-8.925,10128500,1.7839584
1983-01-30,10128500,24.13,35372.49,7.15,151.93,-4.12,-10.38,277.36,-7.25,10128500,1.9255424
1983-01-31,10128500,24.13,35496.45,0.0,380.96,-3.94,-16.66,166.02,-10.3,10128500,1.7556416
1983-02-01,10128500,24.13,35622.37,0.0,397.91,-6.07,-19.24,133.39,-12.655,10128500,1.9255424
1983-02-02,10128500,24.13,35750.21,0.0,455.39,-7.02,-23.82,89.15,-15.42,10128500,1.7556416
1983-02-03,10128500,24.13,35879.9,0.0,455.2,-6.35,-22.88,97.02,-14.614999999999998,10128500,1.6140576
1983-02-04,10128500,24.13,36011.39,0.0,456.91,-5.6,-22.06,104.31,-13.829999999999998,10128500,1.699008
1983-02-05,10128500,24.13,36144.63,0.0,418.66,-5.62,-19.46,130.84,-12.54,10128500,1.8972256
1983-02-06,10128500,24.13,36279.56,0.0,490.69,-2.46,-22.71,98.49,-12.585,10128500,1.8122752
1983-02-07,10128500,24.13,36416.13,7.93,279.82,-1.07,-13.2,221.11,-7.135,10128500,1.8689088
1983-02-08,10128500,24.38,36554.28,11.86,305.34,1.36,-12.58,232.58,-5.61,10128500,1.982176
1983-02-09,10128500,25.4,36693.96,6.06,199.09,-0.13,-7.92,336.49,-4.025,10128500,1.9538592
1983-02-10,10128500,26.669999999999998,36835.11,4.89,197.16,-1.52,-8.96,310.34,-5.24,10128500,1.9255424
1983-02-11,10128500,27.18,36977.69,0.0,511.71,2.87,-16.88,163.01,-7.004999999999999,10128500,1.840592
1983-02-12,10128500,28.449999999999996,37121.65,0.0,495.29,6.74,-11.04,263.2,-2.1499999999999995,10128500,1.8689088
1983-02-13,10128500,28.7,37266.94,13.39,164.98,2.3,-3.54,470.4,-0.6200000000000001,10128500,1.840592
1983-02-14,10128500,29.720000000000002,37413.5,0.0,358.34,1.49,-8.03,333.68,-3.27,10128500,1.8972256
1983-02-15,10128500,29.720000000000002,37561.3,0.0,476.54,2.17,-12.17,240.43,-5.0,10128500,1.8689088
1983-02-16,10128500,29.459999999999997,37710.28,0.0,358.57,0.51,-8.77,314.97,-4.13,10128500,1.9255424
1983-02-17,10128500,29.970000000000002,37860.39,0.0,541.78,4.25,-15.2,187.51,-5.475,10128500,1.8972256
1983-02-18,10128500,29.970000000000002,38011.6,18.14,359.95,6.72,-8.37,325.0,-0.8249999999999997,10128500,1.9538592
1983-02-19,10128500,29.970000000000002,38163.86,14.17,206.54,-0.72,-7.71,342.13,-4.215,10128500,1.8972256
1983-02-20,10128500,31.240000000000002,38317.12,0.0,562.73,2.97,-18.04,147.77,-7.534999999999999,10128500,1.9255424
1983-02-21,10128500,31.75,38471.35,0.0,568.96,5.47,-15.86,177.63,-5.195,10128500,1.9538592
1983-02-22,10128500,31.75,38626.49,0.0,523.49,5.55,-11.4,255.65,-2.9250000000000003,10128500,1.982176
1983-02-23,10128500,31.75,38782.52,0.0,529.9,6.38,-10.93,265.48,-2.275,10128500,1.8972256
1983-02-24,10128500,31.75,38939.39,0.0,511.83,7.15,-9.09,307.12,-0.9699999999999998,10128500,1.8689088
1983-02-25,10128500,31.75,39097.06,0.0,264.77,2.34,-4.39,441.16,-1.025,10128500,1.840592
1983-02-26,10128500,31.75,39255.49,8.16,255.37,0.75,-8.03,333.87,-3.64,10128500,1.7839584
1983-02-27,10128500,31.75,39414.65,18.36,380.72,0.33,-14.85,193.1,-7.26,10128500,1.7556416
1983-02-28,10128500,32.51,39574.5,10.0,330.1,3.33,-8.69,316.92,-2.68,10128500,1.8689088
1983-03-01,10128500,33.53,39735.0,20.07,210.28,4.02,-3.02,488.73,0.4999999999999998,10128500,2.0671264
1983-03-02,10128500,33.53,39896.12,0.0,282.06,4.54,-2.34,514.39,1.1,10128500,2.0104928
1983-03-03,10128500,33.78,40057.83,0.0,333.09,4.0,-4.04,452.85,-0.02,10128500,1.982176
1983-03-04,10128500,33.78,40220.08,8.74,224.96,0.48,-6.48,376.31,-3.0,10128500,1.9538592
1983-03-05,10128500,33.78,40382.86,5.17,172.6,-0.01,-5.07,418.93,-2.54,10128500,1.9255424
1983-03-06,10128500,34.04,40546.12,0.0,332.09,0.42,-6.77,367.95,-3.175,10128500,1.8689088
1983-03-07,10128500,34.54,40709.83,4.42,262.68,1.18,-6.37,379.54,-2.595,10128500,1.840592
1983-03-08,10128500,34.54,40873.96,4.05,279.48,2.29,-5.51,405.36,-1.61,10128500,1.8122752
1983-03-09,10128500,34.8,41038.49,0.0,609.81,7.74,-8.73,316.0,-0.4950000000000001,10128500,1.8122752
1983-03-10,10128500,35.05,41203.38,0.0,580.75,9.61,-5.08,418.65,2.265,10128500,2.12376
1983-03-11,10128500,35.05,41368.6,4.35,358.47,8.03,-2.73,499.44,2.6499999999999995,10128500,2.4352448
1983-03-12,10128500,35.05,41534.12,0.0,563.45,7.13,-6.45,377.08,0.3399999999999998,10128500,2.6617792
1983-03-13,10128500,35.05,41699.92,14.13,321.7,5.15,-3.83,460.32,0.6600000000000001,10128500,2.6051456
1983-03-14,10128500,35.05,41865.96,7.5,248.37,0.28,-6.06,388.66,-2.89,10128500,2.690096
1983-03-15,10128500,35.05,42032.22,5.84,266.85,-3.87,-10.63,272.03,-7.25,10128500,2.4352448
1983-03-16,10128500,35.05,42198.67,0.0,654.1,0.21,-16.53,167.88,-8.16,10128500,2.265344
1983-03-17,10128500,35.31,42365.28,5.71,284.77,-0.8,-8.01,334.24,-4.405,10128500,2.406928
1983-03-18,10128500,35.31,42532.03,0.0,471.88,-0.57,-9.73,292.17,-5.15,10128500,2.2936608
1983-03-19,10128500,35.31,42698.88,7.32,356.33,-5.19,-14.14,204.76,-9.665,10128500,2.1803936
1983-03-20,10128500,35.56,42865.82,0.0,648.0,-2.76,-17.25,158.0,-10.005,10128500,2.0954432
1983-03-21,10128500,36.58,43032.8,0.0,684.07,-0.03,-17.21,158.59,-8.620000000000001,10128500,2.0104928
1983-03-22,10128500,37.08,43199.82,9.88,436.69,2.12,-9.84,289.5,-3.86,10128500,2.1520768
1983-03-23,10128500,37.34,43366.83,10.82,383.81,0.05,-9.33,301.55,-4.64,10128500,2.12376
1983-03-24,10128500,37.85,43533.82,13.8,513.24,-0.12,-16.29,171.36,-8.205,10128500,1.8972256
1983-03-25,10128500,39.12,43700.75,10.74,313.59,-3.28,-10.19,281.63,-6.734999999999999,10128500,2.0671264
1983-03-26,10128500,40.39,43867.61,6.07,309.69,-1.0,-7.62,344.67,-4.3100000000000005,10128500,2.12376
1983-03-27,10128500,40.89,44034.35,0.0,727.18,2.11,-15.57,181.9,-6.73,10128500,1.9538592
1983-03-28,10128500,41.91,44200.96,7.78,493.25,0.63,-12.92,226.18,-6.145,10128500,1.982176
1983-03-29,10128500,41.91,44367.41,0.0,736.75,3.23,-15.0,190.77,-5.885,10128500,1.8689088
1983-03-30,10128500,42.16,44533.67,0.0,668.7,7.67,-6.16,385.74,0.7549999999999999,10128500,2.2370272
1983-03-31,10128500,42.16,44699.72,12.07,326.93,1.76,-5.53,404.74,-1.885,10128500,2.3502944
1983-04-01,10128500,42.16,44865.51,4.75,444.33,0.56,-10.42,276.57,-4.93,10128500,2.12376
1983-04-02,10128500,43.43,45031.04,5.98,526.47,2.93,-12.82,228.12,-4.945,10128500,2.0954432
1983-04-03,10128500,44.45,45196.26,11.1,447.14,-2.95,-14.11,205.21,-8.53,10128500,2.0671264
1983-04-04,10128500,45.21,45361.15,5.06,354.57,-7.49,-15.59,181.59,-11.54,10128500,1.9255424
1983-04-05,10128500,45.97,45525.68,0.0,667.91,-5.59,-18.97,136.51,-12.28,10128500,2.0954432
1983-04-06,10128500,45.97,45689.81,0.0,747.44,-3.85,-21.75,107.15,-12.8,10128500,2.0388096
1983-04-07,10128500,45.97,45853.53,0.0,760.11,-1.08,-20.57,118.9,-10.825,10128500,2.12376
1983-04-08,10128500,45.97,46016.79,0.0,649.94,2.43,-10.83,267.56,-4.2,10128500,2.2370272
1983-04-09,10128500,45.97,46179.56,0.0,752.46,6.55,-12.23,239.25,-2.8400000000000003,10128500,2.2087104
1983-04-10,10128500,45.97,46341.82,0.0,402.02,4.37,-2.71,500.35,0.8300000000000001,10128500,2.3502944
1983-04-11,10128500,45.97,46503.53,8.94,371.43,3.38,-5.54,404.31,-1.08,10128500,2.3502944
1983-04-12,10128500,46.48,46664.65,0.0,464.19,-0.98,-9.01,309.23,-4.995,10128500,2.3502944
1983-04-13,10128500,46.48,46825.15,0.0,719.56,-2.45,-17.97,148.67,-10.21,10128500,2.12376
1983-04-14,10128500,46.48,46985.0,0.0,698.53,-1.3,-16.11,173.88,-8.705,10128500,2.2087104
1983-04-15,10128500,45.97,47144.16,0.0,749.48,1.87,-15.65,180.7,-6.890000000000001,10128500,2.1520768
1983-04-16,10128500,45.21,47302.6,0.0,777.76,5.2,-15.17,187.99,-4.984999999999999,10128500,2.2370272
1983-04-17,10128500,43.43,47460.27,0.0,765.49,7.89,-11.74,248.78,-1.9250000000000005,10128500,2.4352448
1983-04-18,10128500,43.18,47617.14,0.0,666.61,7.71,-6.87,365.07,0.4199999999999999,10128500,2.7467296
1983-04-19,10128500,42.16,47773.17,0.0,555.5,7.89,-3.16,483.89,2.365,10128500,3.0582144
1983-04-20,10128500,39.12,47928.32,0.0,488.11,5.76,-3.4,475.35,1.18,10128500,3.5962336
1983-04-21,10128500,38.86,48082.54,7.11,412.28,5.48,-5.14,416.65,0.1700000000000003,10128500,3.964352
1983-04-22,10128500,39.12,48235.81,3.5,266.58,3.87,-2.49,508.65,0.69,10128500,3.8510848
1983-04-23,10128500,37.85,48388.07,0.0,693.44,10.22,-4.66,432.24,2.78,10128500,4.1625696
1983-04-24,10128500,36.32,48539.28,0.0,452.17,8.93,0.63,639.16,4.78,10128500,5.6350432
1983-04-25,10128500,35.05,48689.4,9.74,455.51,5.69,-6.39,378.92,-0.3499999999999996,10128500,5.946528
