Date,gage_id,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
1989-05-16,09289500,51484.91,0.0,674.84,8.82,-5.88,333.35,1.4700000000000002,9289500,3.0298976
1989-05-17,09289500,51597.89,0.0,659.66,10.55,-3.7,388.35,3.4250000000000003,9289500,2.973264
1989-05-18,09289500,51708.56,0.0,744.95,14.74,-3.38,354.48,5.68,9289500,3.6245504
1989-05-19,09289500,51816.85,0.0,705.76,10.07,-5.96,318.3,2.055,9289500,4.7572224
1989-05-20,09289500,51922.71,0.0,786.69,14.32,-6.58,270.99,3.87,9289500,5.0687072
1989-05-21,09289500,52026.08,0.0,696.49,15.44,-0.69,437.73,7.375,9289500,6.3995968
1989-05-22,09289500,52126.9,0.0,701.17,16.34,-0.22,446.26,8.06,9289500,8.551673599999999
1989-05-23,09289500,52225.11,0.0,665.77,15.01,-0.13,469.17,7.439999999999999,9289500,10.2789984
1989-05-24,09289500,52320.66,0.0,553.73,7.12,-4.26,410.98,1.4300000000000002,9289500,9.5144448
1989-05-25,09289500,52413.49,0.0,621.52,6.71,-6.64,328.91,0.0350000000000001,9289500,8.4384064
1989-05-26,09289500,52503.54,0.0,742.56,11.06,-7.6,265.2,1.7300000000000004,9289500,7.8437536
1989-05-27,09289500,52590.76,0.0,701.15,15.16,-1.77,401.89,6.695,9289500,9.486128
1989-05-28,09289500,52675.09,0.0,595.38,14.41,1.29,536.5,7.85,9289500,11.2417696
1989-05-29,09289500,52756.48,0.0,509.42,9.67,-0.87,517.61,4.4,9289500,9.9958304
1989-05-30,09289500,52834.87,7.69,445.57,8.54,-4.24,432.51,2.1499999999999995,9289500,6.9092992
1989-05-31,09289500,52910.23,0.0,578.01,6.37,-5.57,366.34,0.3999999999999999,9289500,5.5500928
1989-06-01,09289500,52982.49,0.0,718.91,12.07,-5.02,297.64,3.5250000000000004,9289500,4.7855392
1989-06-02,09289500,53051.6,0.0,688.96,14.0,-2.1,359.09,5.95,9289500,5.1253408
1989-06-03,09289500,53117.53,0.0,625.33,12.67,-1.18,415.55,5.745,9289500,6.0314784
1989-06-04,09289500,53180.22,0.0,540.99,10.4,-0.79,475.68,4.805,9289500,5.8615776
1989-06-05,09289500,53239.63,4.54,494.67,13.87,-1.21,469.06,6.33,9289500,6.2863296
1989-06-06,09289500,53295.72,0.0,562.75,11.85,0.24,491.12,6.045,9289500,7.5322688
1989-06-07,09289500,53348.45,0.0,628.61,13.9,0.34,451.87,7.12,9289500,9.2595936
1989-06-08,09289500,53397.78,7.18,416.86,12.56,1.04,599.19,6.800000000000001,9289500,9.0047424
1989-06-09,09289500,53443.68,5.26,468.49,13.67,0.03,536.85,6.85,9289500,8.8065248
1989-06-10,09289500,53486.11,0.0,605.47,14.55,1.67,530.79,8.11,9289500,10.6188
1989-06-11,09289500,53525.04,0.0,649.73,15.5,1.07,482.34,8.285,9289500,13.2239456
1989-06-12,09289500,53560.44,0.0,688.38,15.63,-0.41,405.8,7.61,9289500,12.7991936
1989-06-13,09289500,53592.28,0.0,675.09,15.02,-0.57,402.91,7.225,9289500,12.1195904
1989-06-14,09289500,53620.55,0.0,612.37,16.72,3.14,548.99,9.93,9289500,11.5532544
1989-06-15,09289500,53645.21,0.0,728.75,21.82,2.88,424.79,12.35,9289500,11.5532544
1989-06-16,09289500,53666.26,0.0,712.35,19.07,1.05,389.49,10.06,9289500,12.7142432
1989-06-17,09289500,53683.67,0.0,713.89,18.2,0.09,367.05,9.145,9289500,11.5815712
1989-06-18,09289500,53697.43,0.0,725.11,21.95,2.79,394.74,12.37,9289500,10.3922656
1989-06-19,09289500,53707.54,0.0,657.27,22.64,6.75,564.77,14.695,9289500,10.5338496
1989-06-20,09289500,53713.97,7.72,537.5,18.07,-1.09,402.52,8.49,9289500,9.5427616
1989-06-21,09289500,53716.74,0.0,663.49,10.46,-5.2,293.32,2.6300000000000003,9289500,7.1924672
1989-06-22,09289500,53715.83,0.0,623.86,9.32,-4.79,312.15,2.265,9289500,6.0314784
1989-06-23,09289500,53711.24,9.08,310.78,6.45,-2.04,525.98,2.205,9289500,5.8615776
1989-06-24,09289500,53702.99,8.57,303.73,5.16,-3.0,489.77,1.08,9289500,5.5784096
1989-06-25,09289500,53691.07,7.54,429.83,11.74,-0.77,509.8,5.485,9289500,5.7483104
1989-06-26,09289500,53675.5,0.0,687.67,15.8,-0.86,378.95,7.470000000000001,9289500,5.8332608
1989-06-27,09289500,53656.28,0.0,674.09,17.4,1.11,421.57,9.255,9289500,5.3518752
1989-06-28,09289500,53633.44,0.0,633.81,17.04,2.23,469.79,9.635,9289500,5.1536576
1989-06-29,09289500,53606.99,0.0,690.01,19.93,2.29,426.01,11.11,9289500,5.097024
1989-06-30,09289500,53576.95,0.0,674.24,21.12,3.94,461.22,12.53,9289500,4.9837568
1989-07-01,09289500,53543.34,0.0,686.29,20.92,3.08,411.18,12.0,9289500,4.5873216
1989-07-02,09289500,53506.18,0.0,712.05,23.28,3.68,351.66,13.48,9289500,4.1908864
1989-07-03,09289500,53465.52,0.0,717.35,24.41,4.1,322.8,14.255,9289500,3.964352
1989-07-04,09289500,53421.36,0.0,705.33,25.4,5.29,353.95,15.345,9289500,3.822768
1989-07-05,09289500,53373.76,0.0,682.03,24.7,5.76,385.9,15.23,9289500,3.681184
1989-07-06,09289500,53322.74,0.0,697.15,26.59,6.14,375.86,16.365,9289500,3.398016
1989-07-07,09289500,53268.34,0.0,671.18,26.68,7.42,431.04,17.05,9289500,3.2847488
1989-07-08,09289500,53210.6,0.0,664.34,26.47,7.2,431.93,16.835,9289500,3.1714816
1989-07-09,09289500,53149.56,0.0,601.86,23.68,7.36,506.63,15.52,9289500,3.114848
1989-07-10,09289500,53085.26,0.0,581.78,21.58,6.01,491.57,13.794999999999998,9289500,3.0582144
1989-07-11,09289500,53017.74,0.0,593.87,21.22,5.06,453.63,13.14,9289500,2.9449472
1989-07-12,09289500,52947.06,7.86,283.52,14.32,5.07,797.52,9.695,9289500,3.4263328
1989-07-13,09289500,52873.26,0.0,593.44,18.87,2.77,430.11,10.82,9289500,3.4829664
1989-07-14,09289500,52796.4,0.0,593.71,19.81,3.5,447.6,11.655,9289500,2.8883136
1989-07-15,09289500,52716.51,0.0,632.36,22.27,3.9,421.0,13.085,9289500,2.7184128
1989-07-16,09289500,52633.66,0.0,540.39,21.04,6.63,596.3,13.835,9289500,2.548512
1989-07-17,09289500,52547.89,0.0,608.04,20.05,2.91,420.8,11.48,9289500,2.3502944
1989-07-18,09289500,52459.26,0.0,625.93,22.62,4.33,438.65,13.475,9289500,2.265344
1989-07-19,09289500,52367.82,0.0,637.23,24.71,5.38,452.95,15.045,9289500,2.1520768
1989-07-20,09289500,52273.64,0.0,602.03,24.45,6.9,534.73,15.675,9289500,2.12376
1989-07-21,09289500,52176.77,0.0,548.69,22.08,6.88,596.74,14.48,9289500,2.12376
1989-07-22,09289500,52077.25,8.85,350.97,19.83,7.23,841.91,13.53,9289500,2.3502944
1989-07-23,09289500,51975.16,9.35,342.67,18.59,6.23,834.3,12.41,9289500,2.9449472
1989-07-24,09289500,51870.55,0.0,559.03,20.55,4.31,567.96,12.43,9289500,2.6051456
1989-07-25,09289500,51763.48,0.0,567.25,22.11,5.17,588.81,13.64,9289500,2.2087104
1989-07-26,09289500,51654.0,4.09,397.07,20.7,5.07,709.8,12.885,9289500,2.1803936
1989-07-27,09289500,51542.18,7.86,393.72,20.16,4.68,699.06,12.42,9289500,2.406928
1989-07-28,09289500,51428.07,3.58,393.57,20.22,4.56,717.4,12.39,9289500,2.5201952
1989-07-29,09289500,51311.73,0.0,533.77,20.02,4.3,602.22,12.16,9289500,2.2936608
1989-07-30,09289500,51193.22,0.0,570.77,21.86,4.18,562.13,13.02,9289500,2.0388096
1989-07-31,09289500,51072.6,0.0,572.18,23.81,5.73,615.36,14.77,9289500,1.9255424
1989-08-01,09289500,50949.93,0.0,436.04,19.04,6.84,815.45,12.94,9289500,1.840592
1989-08-02,09289500,50825.26,0.0,434.03,19.01,5.27,717.48,12.14,9289500,1.8122752
1989-08-03,09289500,50698.66,0.0,462.01,20.13,5.24,667.08,12.685,9289500,1.699008
1989-08-04,09289500,50570.17,0.0,486.35,20.39,4.38,608.38,12.385,9289500,1.6140576
1989-08-05,09289500,50439.86,0.0,495.49,20.33,3.94,584.02,12.135,9289500,1.5857408
1989-08-06,09289500,50307.77,0.0,518.93,20.73,3.0,529.56,11.865,9289500,1.5291072
1989-08-07,09289500,50173.97,0.0,529.46,21.65,3.12,523.19,12.385,9289500,1.4724736
1989-08-08,09289500,50038.52,0.0,514.28,22.09,4.38,581.83,13.235,9289500,1.4441568
1989-08-09,09289500,49901.45,0.0,400.17,17.73,5.56,758.57,11.645,9289500,1.4441568
1989-08-10,09289500,49762.83,17.35,299.97,17.69,5.35,849.62,11.52,9289500,1.5857408
1989-08-11,09289500,49622.71,5.15,182.51,12.98,6.03,936.51,9.505,9289500,2.3219776
1989-08-12,09289500,49481.14,0.0,432.68,17.14,3.8,698.51,10.47,9289500,1.9538592
1989-08-13,09289500,49338.17,0.0,500.77,19.93,3.18,588.61,11.555,9289500,1.699008
1989-08-14,09289500,49193.85,5.96,272.55,14.57,3.85,804.69,9.21,9289500,1.8689088
1989-08-15,09289500,49048.23,11.58,372.52,19.42,2.49,655.59,10.955000000000002,9289500,1.8689088
1989-08-16,09289500,48901.36,0.0,478.91,19.89,4.24,682.52,12.065,9289500,1.7839584
1989-08-17,09289500,48753.29,0.0,380.27,16.83,5.57,846.87,11.2,9289500,1.6423744
1989-08-18,09289500,48604.05,0.0,472.47,17.08,2.18,609.4,9.63,9289500,1.5857408
1989-08-19,09289500,48453.7,8.93,320.37,14.87,1.88,699.63,8.375,9289500,1.7273248
1989-08-20,09289500,48302.28,4.92,332.46,14.81,1.12,662.11,7.965,9289500,1.840592
1989-08-21,09289500,48149.84,0.0,460.21,15.75,1.41,618.22,8.58,9289500,1.840592
1989-08-22,09289500,47996.41,0.0,494.33,18.44,1.96,612.95,10.2,9289500,1.6140576
1989-08-23,09289500,47842.04,0.0,442.38,17.0,3.21,708.83,10.105,9289500,1.5007904
1989-08-24,09289500,47686.78,0.0,402.47,11.09,-0.7,578.33,5.195,9289500,1.4441568
1989-08-25,09289500,47530.65,0.0,503.65,13.31,-3.37,432.42,4.970000000000001,9289500,1.41584
1989-08-26,09289500,47373.71,0.0,452.22,15.76,1.57,634.07,8.665,9289500,1.3592064
1989-08-27,09289500,47215.98,0.0,487.88,18.36,2.05,625.3,10.205,9289500,1.3308896
1989-08-28,09289500,47057.51,0.0,507.72,19.09,1.26,579.26,10.175,9289500,1.274256
1989-08-29,09289500,46898.33,0.0,515.47,20.1,1.51,567.57,10.805,9289500,1.2459392
1989-08-30,09289500,46738.48,0.0,473.83,19.95,3.99,704.75,11.97,9289500,1.2176224
1989-08-31,09289500,46577.99,0.0,493.09,18.55,1.33,580.77,9.94,9289500,1.1609888
1989-09-01,09289500,46416.91,0.0,509.47,19.33,0.57,539.77,9.95,9289500,1.1609888
1989-09-02,09289500,46255.26,0.0,451.57,19.4,4.09,731.11,11.745,9289500,1.132672
1989-09-03,09289500,46093.07,0.0,497.4,19.16,0.95,563.76,10.055,9289500,1.1043552
1989-09-04,09289500,45930.38,0.0,520.59,19.8,-0.62,483.8,9.59,9289500,1.1043552
1989-09-05,09289500,45767.23,0.0,474.85,18.47,1.45,592.47,9.96,9289500,1.0760384
1989-09-06,09289500,45603.64,0.0,438.83,17.95,2.99,686.45,10.47,9289500,1.0760384
1989-09-07,09289500,45439.64,0.0,420.89,17.14,3.14,694.82,10.14,9289500,1.0477216
1989-09-08,09289500,45275.26,5.56,256.81,10.04,-0.59,585.1,4.725,9289500,1.0760384
1989-09-09,09289500,45110.54,0.0,397.46,10.7,-2.04,515.11,4.33,9289500,1.1609888
1989-09-10,09289500,44945.5,0.0,448.13,12.91,-2.71,462.58,5.1,9289500,1.1043552
1989-09-11,09289500,44780.17,0.0,385.38,7.88,-4.57,435.1,1.6549999999999998,9289500,1.0760384
1989-09-12,09289500,44614.58,0.0,369.39,8.59,-3.21,482.02,2.69,9289500,1.0760384
1989-09-13,09289500,44448.77,0.0,456.17,12.27,-4.18,416.57,4.045,9289500,1.0477216
1989-09-14,09289500,44282.75,0.0,494.95,17.16,-2.83,428.27,7.165,9289500,1.0194048
1989-09-15,09289500,44116.55,0.0,465.83,17.14,-0.79,511.35,8.175,9289500,1.0194048
1989-09-16,09289500,43950.2,0.0,473.94,17.72,-1.34,486.63,8.19,9289500,0.991088
1989-09-17,09289500,43783.74,17.37,248.57,13.58,2.22,716.72,7.9,9289500,1.1043552
1989-09-18,09289500,43617.18,0.0,223.96,8.12,0.99,656.33,4.555,9289500,1.982176
1989-09-19,09289500,43450.55,12.14,232.93,11.02,0.65,640.03,5.835,9289500,1.5007904
1989-09-20,09289500,43283.89,17.77,168.86,4.66,-2.42,511.24,1.12,9289500,1.9538592
1989-09-21,09289500,43117.21,0.0,429.52,11.34,-4.43,439.99,3.455,9289500,1.840592
1989-09-22,09289500,42950.54,0.0,394.79,11.42,-2.56,505.92,4.43,9289500,1.9538592
1989-09-23,09289500,42783.91,0.0,413.82,13.86,-1.58,544.0,6.14,9289500,1.7556416
1989-09-24,09289500,42617.35,0.0,433.83,17.67,0.46,606.97,9.065,9289500,1.557424
1989-09-25,09289500,42450.89,0.0,443.26,18.28,-0.02,581.07,9.13,9289500,1.4724736
1989-09-26,09289500,42284.54,0.0,328.21,14.52,2.91,752.68,8.715,9289500,1.4441568
1989-09-27,09289500,42118.34,4.06,217.99,13.53,3.45,782.24,8.49,9289500,1.7273248
1989-09-28,09289500,41952.32,0.0,402.98,17.35,1.79,694.7,9.57,9289500,1.6423744
1989-09-29,09289500,41786.5,0.0,419.9,18.19,1.21,656.89,9.7,9289500,1.5291072
1989-09-30,09289500,41620.92,0.0,419.5,15.81,-1.11,563.06,7.35,9289500,1.4724736
1989-10-01,09289500,41455.59,3.01,253.42,9.93,-2.16,521.15,3.885,9289500,1.4441568
1989-10-02,09289500,41290.54,0.0,351.88,10.97,-1.67,540.59,4.65,9289500,1.41584
1989-10-03,09289500,41125.82,0.0,364.0,10.18,-3.04,488.03,3.57,9289500,1.4441568
1989-10-04,09289500,40961.44,0.0,329.31,6.53,-4.76,428.94,0.8850000000000002,9289500,1.41584
1989-10-05,09289500,40797.44,0.0,417.8,9.55,-7.01,361.14,1.2700000000000005,9289500,1.3875232
1989-10-06,09289500,40633.84,0.0,389.29,10.71,-4.13,449.72,3.2900000000000005,9289500,1.3592064
1989-10-07,09289500,40470.68,0.0,388.67,10.21,-4.81,427.3,2.7000000000000006,9289500,1.3025728
1989-10-08,09289500,40307.99,0.0,412.79,13.89,-3.68,465.37,5.105,9289500,1.274256
1989-10-09,09289500,40145.81,0.0,395.88,14.92,-1.74,537.8,6.59,9289500,1.274256
1989-10-10,09289500,39984.15,0.0,410.01,16.87,-1.66,540.89,7.605,9289500,1.2459392
1989-10-11,09289500,39823.06,0.0,299.05,12.89,1.6,685.44,7.245,9289500,1.2176224
1989-10-12,09289500,39662.57,0.0,386.01,16.86,-0.19,602.12,8.334999999999999,9289500,1.1893056
1989-10-13,09289500,39502.72,0.0,379.84,16.69,-0.07,607.6,8.31,9289500,1.1609888
1989-10-14,09289500,39343.54,0.0,354.35,14.65,-0.2,601.87,7.225,9289500,1.1609888
1989-10-15,09289500,39185.06,0.0,323.72,9.25,-3.44,473.76,2.905,9289500,1.2459392
1989-10-16,09289500,39027.33,0.0,370.93,7.38,-8.21,329.1,-0.4150000000000005,9289500,1.1893056
1989-10-17,09289500,38870.38,0.0,372.07,6.26,-9.71,292.61,-1.7250000000000003,9289500,1.132672
1989-10-18,09289500,38714.24,0.0,379.96,9.04,-8.43,323.61,0.3049999999999997,9289500,1.1043552
1989-10-19,09289500,38558.97,0.0,371.84,12.23,-5.26,412.92,3.4850000000000003,9289500,1.132672
1989-10-20,09289500,38404.6,0.0,306.92,10.61,-2.58,505.22,4.015,9289500,1.132672
1989-10-21,09289500,38251.17,4.5,184.75,8.44,-1.73,538.03,3.3549999999999995,9289500,1.132672
1989-10-22,09289500,38098.72,2.68,164.88,6.27,-2.6,504.45,1.835,9289500,1.1893056
1989-10-23,09289500,37947.29,0.0,145.87,4.81,-0.8,576.18,2.005,9289500,1.1893056
1989-10-24,09289500,37796.93,0.0,255.37,8.94,-1.36,552.77,3.79,9289500,1.132672
1989-10-25,09289500,37647.69,10.29,175.7,5.89,-3.4,475.21,1.245,9289500,1.1609888
1989-10-26,09289500,37499.61,12.57,263.51,1.38,-12.21,239.49,-5.415000000000001,9289500,1.1609888
1989-10-27,09289500,37352.73,7.53,289.54,3.9,-12.47,234.5,-4.285,9289500,1.1043552
1989-10-28,09289500,37207.1,6.27,190.4,-3.94,-12.86,227.35,-8.4,9289500,1.1609888
1989-10-29,09289500,37062.77,0.0,363.06,-1.61,-15.7,179.96,-8.655,9289500,1.0760384
1989-10-30,09289500,36919.79,0.0,412.25,3.23,-15.42,184.2,-6.095,9289500,1.0760384
1989-10-31,09289500,36778.21,2.65,266.93,-0.04,-14.62,196.77,-7.329999999999999,9289500,1.0760384
1989-11-01,09289500,36638.08,0.0,409.31,-0.01,-19.16,134.26,-9.585,9289500,1.0477216
1989-11-02,09289500,36499.45,0.0,403.68,5.36,-14.24,203.07,-4.44,9289500,1.0760384
1989-11-03,09289500,36362.38,0.0,325.5,5.15,-8.32,326.16,-1.585,9289500,1.0477216
1989-11-04,09289500,36226.91,0.0,227.52,5.06,-3.62,467.57,0.7199999999999998,9289500,1.0477216
1989-11-05,09289500,36093.1,0.0,286.09,3.5,-7.77,340.56,-2.135,9289500,1.0194048
1989-11-06,09289500,35961.0,0.0,289.15,3.43,-8.06,333.09,-2.3150000000000004,9289500,0.991088
1989-11-07,09289500,35830.68,0.0,217.42,0.65,-7.45,349.19,-3.4,9289500,0.991088
1989-11-08,09289500,35702.18,0.0,285.08,0.98,-10.1,283.64,-4.56,9289500,0.991088
1989-11-09,09289500,35575.56,0.0,244.7,5.92,-3.33,477.54,1.295,9289500,0.9627712
1989-11-10,09289500,35450.88,0.0,312.48,9.42,-3.66,465.92,2.88,9289500,0.991088
1989-11-11,09289500,35328.19,0.0,352.22,12.43,-4.15,449.22,4.14,9289500,0.9627712
1989-11-12,09289500,35207.56,0.0,334.0,10.31,-4.68,431.71,2.8150000000000004,9289500,0.9627712
1989-11-13,09289500,35089.04,0.0,304.94,7.38,-5.47,406.39,0.955,9289500,0.9344544
1989-11-14,09289500,34972.69,9.38,192.71,-1.01,-11.15,260.94,-6.08,9289500,0.9061376
1989-11-15,09289500,34858.56,0.0,322.02,0.9,-12.91,226.35,-6.005,9289500,0.7362368
1989-11-16,09289500,34746.73,0.0,263.55,1.69,-8.66,317.67,-3.4850000000000003,9289500,0.8778208
1989-11-17,09289500,34637.23,0.0,307.05,3.32,-9.55,296.18,-3.115,9289500,0.8778208
1989-11-18,09289500,34530.14,0.0,327.89,7.56,-7.18,356.47,0.1899999999999999,9289500,0.7928704
1989-11-19,09289500,34425.52,0.0,342.22,13.72,-3.4,475.31,5.16,9289500,0.8211872
1989-11-20,09289500,34323.41,0.0,340.57,14.77,-3.1,486.01,5.835,9289500,0.849504
1989-11-21,09289500,34223.88,0.0,306.63,8.12,-6.15,385.96,0.9849999999999994,9289500,0.8778208
1989-11-22,09289500,34126.99,0.0,306.92,6.11,-8.53,320.93,-1.2099999999999995,9289500,0.849504
1989-11-23,09289500,34032.78,0.0,267.26,5.67,-6.34,380.19,-0.3349999999999999,9289500,0.8211872
1989-11-24,09289500,33941.33,6.27,149.92,0.56,-7.94,335.97,-3.69,9289500,0.7928704
1989-11-25,09289500,33852.69,5.2,161.94,-0.53,-9.73,292.03,-5.13,9289500,0.8211872
1989-11-26,09289500,33766.9,23.45,177.04,-2.43,-12.4,236.02,-7.415,9289500,0.849504
1989-11-27,09289500,33684.02,5.93,188.4,-7.19,-17.96,148.81,-12.575,9289500,0.7928704
1989-11-28,09289500,33604.12,0.0,337.58,-3.42,-21.09,113.54,-12.255,9289500,0.70792
1989-11-29,09289500,33527.23,0.0,346.81,2.22,-17.43,155.66,-7.604999999999999,9289500,0.7645535999999999
1989-11-30,09289500,33453.41,0.0,345.82,3.14,-17.03,160.93,-6.945,9289500,0.7645535999999999
1989-12-01,09289500,33382.71,0.0,328.61,1.85,-15.74,179.32,-6.945,9289500,0.7928704
1989-12-02,09289500,33315.18,0.0,341.53,6.37,-13.82,210.17,-3.725,9289500,0.7928704
1989-12-03,09289500,33250.86,0.0,323.04,8.3,-9.86,289.12,-0.7799999999999994,9289500,0.8211872
1989-12-04,09289500,33189.79,0.0,292.59,6.02,-9.02,308.93,-1.5,9289500,0.8211872
1989-12-05,09289500,33132.03,0.0,270.42,3.31,-9.99,286.11,-3.34,9289500,0.8211872
1989-12-06,09289500,33077.61,0.0,208.91,-1.43,-10.88,266.6,-6.155,9289500,0.849504
1989-12-07,09289500,33026.56,0.0,263.89,-0.51,-13.43,216.95,-6.97,9289500,0.8778208
1989-12-08,09289500,32978.94,0.0,279.65,4.97,-9.55,296.29,-2.2900000000000005,9289500,0.9061376
1989-12-09,09289500,32934.76,0.0,259.21,0.42,-12.53,233.39,-6.055,9289500,0.9344544
1989-12-10,09289500,32894.07,2.9,156.31,-9.51,-19.31,132.56,-14.41,9289500,0.8211872
1989-12-11,09289500,32856.9,0.0,234.74,-9.88,-20.89,115.55,-15.385000000000002,9289500,0.7645535999999999
1989-12-12,09289500,32823.26,0.0,209.09,-5.64,-15.18,187.93,-10.41,9289500,0.7362368
1989-12-13,09289500,32793.2,0.0,188.31,-5.11,-13.53,215.31,-9.32,9289500,0.7645535999999999
1989-12-14,09289500,32766.72,0.0,182.56,-1.4,-9.57,295.77,-5.485,9289500,0.8211872
1989-12-15,09289500,32743.86,0.0,273.73,-3.26,-16.91,162.56,-10.085,9289500,0.8211872
1989-12-16,09289500,32724.62,6.12,159.28,-8.71,-18.46,142.52,-13.585,9289500,0.7645535999999999
1989-12-17,09289500,32709.02,4.31,111.46,-8.95,-15.38,184.72,-12.165,9289500,0.7362368
1989-12-18,09289500,32697.08,2.8,153.66,-8.19,-17.25,158.07,-12.72,9289500,0.70792
1989-12-19,09289500,32688.8,0.0,281.73,-3.35,-17.02,161.09,-10.185,9289500,0.70792
1989-12-20,09289500,32684.19,0.0,227.27,-1.47,-11.41,255.53,-6.44,9289500,0.7362368
1989-12-21,09289500,32683.26,0.0,199.47,-2.12,-10.51,274.64,-6.315,9289500,0.7928704
1989-12-22,09289500,32686.0,0.0,269.45,1.32,-11.07,262.5,-4.875,9289500,0.70792
1989-12-23,09289500,32692.41,0.0,306.18,4.17,-11.72,249.3,-3.775,9289500,0.7928704
1989-12-24,09289500,32702.49,0.0,316.75,3.97,-13.54,215.13,-4.784999999999999,9289500,0.6796032
1989-12-25,09289500,32716.23,0.0,316.09,5.33,-12.49,234.21,-3.58,9289500,0.6512864
1989-12-26,09289500,32733.61,0.0,317.43,5.44,-12.81,228.28,-3.685,9289500,0.6512864
1989-12-27,09289500,32754.64,0.0,289.1,3.78,-11.14,261.14,-3.6800000000000006,9289500,0.6796032
1989-12-28,09289500,32779.28,0.0,261.53,-0.37,-12.78,228.78,-6.574999999999999,9289500,0.70792
1989-12-29,09289500,32807.52,0.0,292.14,-2.32,-16.82,163.83,-9.57,9289500,0.6796032
1989-12-30,09289500,32839.34,0.0,148.45,-7.24,-13.28,219.58,-10.26,9289500,0.70792
1989-12-31,09289500,32874.72,0.0,295.87,1.0,-13.25,220.27,-6.125,9289500,0.70792
1990-01-01,09289500,32913.8,0.0,299.66,1.04,-13.74,211.54,-6.35,9289500,0.7362368
1990-01-02,09289500,32956.22,6.19,189.65,-6.04,-17.45,155.31,-11.745,9289500,0.6512864
1990-01-03,09289500,33002.11,0.0,314.7,-8.28,-23.82,89.2,-16.05,9289500,0.5946528
1990-01-04,09289500,33051.44,0.0,313.59,-5.61,-20.98,114.67,-13.295,9289500,0.5946528
1990-01-05,09289500,33104.16,0.0,231.21,-6.15,-15.96,176.03,-11.055,9289500,0.6229696
1990-01-06,09289500,33160.24,0.0,310.23,-0.31,-15.32,185.78,-7.815,9289500,0.6796032
1990-01-07,09289500,33219.65,0.0,297.36,0.98,-12.93,225.94,-5.975,9289500,0.6796032
1990-01-08,09289500,33282.33,7.01,115.3,1.03,-5.33,410.82,-2.15,9289500,0.70792
1990-01-09,09289500,33348.25,0.0,273.33,5.9,-6.32,381.02,-0.2099999999999999,9289500,0.7362368
1990-01-10,09289500,33417.36,0.0,233.12,5.63,-4.28,444.88,0.6749999999999998,9289500,0.6796032
1990-01-11,09289500,33489.61,0.0,315.9,6.79,-8.33,325.91,-0.77,9289500,0.6512864
1990-01-12,09289500,33564.96,0.0,322.78,5.64,-9.87,288.81,-2.115,9289500,0.6796032
1990-01-13,09289500,33643.35,9.35,110.59,-0.8,-6.64,371.77,-3.72,9289500,0.70792
1990-01-14,09289500,33724.73,16.78,144.63,-3.17,-10.73,269.69,-6.95,9289500,0.6512864
1990-01-15,09289500,33809.06,2.2,242.81,-1.57,-16.25,171.92,-8.91,9289500,0.6229696
1990-01-16,09289500,33896.27,4.04,223.8,-5.17,-17.69,152.25,-11.43,9289500,0.5946528
1990-01-17,09289500,33986.31,0.0,330.87,-5.33,-19.44,131.06,-12.385000000000002,9289500,0.5946528
1990-01-18,09289500,34079.13,0.0,382.12,-2.16,-21.11,113.4,-11.635,9289500,0.566336
1990-01-19,09289500,34174.68,0.0,332.97,-3.66,-17.65,152.79,-10.655,9289500,0.566336
1990-01-20,09289500,34272.88,0.0,366.2,-1.29,-17.85,150.18,-9.57,9289500,0.566336
1990-01-21,09289500,34373.7,0.0,396.77,4.22,-15.94,176.37,-5.859999999999999,9289500,0.5946528
1990-01-22,09289500,34477.06,0.0,381.0,4.58,-13.15,222.07,-4.285,9289500,0.5946528
1990-01-23,09289500,34582.92,4.5,254.85,-2.2,-16.36,170.28,-9.28,9289500,0.5946528
1990-01-24,09289500,34691.2,0.0,302.31,-8.53,-19.85,126.52,-14.19,9289500,0.566336
1990-01-25,09289500,34801.87,0.0,360.47,-0.3,-15.12,188.83,-7.71,9289500,0.566336
1990-01-26,09289500,34914.85,0.0,413.84,-0.79,-20.8,116.53,-10.795,9289500,0.5946528
1990-01-27,09289500,35030.08,0.0,379.2,-9.47,-24.96,80.44,-17.215,9289500,0.566336
1990-01-28,09289500,35147.52,0.0,307.98,-4.87,-16.03,175.02,-10.45,9289500,0.566336
1990-01-29,09289500,35267.09,6.07,184.93,-7.42,-15.95,176.19,-11.685,9289500,0.5946528
1990-01-30,09289500,35388.75,9.75,187.4,-4.89,-13.44,216.73,-9.165,9289500,0.6229696
1990-01-31,09289500,35512.43,6.5,300.68,-3.45,-20.1,123.79,-11.775,9289500,0.5946528
1990-02-01,09289500,35638.08,4.65,295.89,-4.89,-20.69,117.58,-12.79,9289500,0.5380192
1990-02-02,09289500,35765.64,0.0,350.28,-7.07,-19.35,132.07,-13.21,9289500,0.5380192
1990-02-03,09289500,35895.05,0.0,450.12,0.39,-19.85,126.49,-9.73,9289500,0.566336
1990-02-04,09289500,36026.26,0.0,420.7,-1.42,-18.19,145.93,-9.805,9289500,0.5946528
1990-02-05,09289500,36159.21,2.53,331.02,0.45,-19.2,133.79,-9.375,9289500,0.566336
1990-02-06,09289500,36293.85,2.43,273.67,0.31,-12.97,225.3,-6.33,9289500,0.566336
1990-02-07,09289500,36430.12,8.06,331.33,-4.89,-23.64,90.67,-14.265,9289500,0.5380192
