Date,gage_id,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
2001-05-24,09292000,52320.66,0.0,721.34,16.42,-0.21,519.17,8.105,9292000.0,17.5847328
2001-05-25,09292000,52413.49,0.0,700.46,16.41,0.8,560.58,8.605,9292000.0,16.6502784
2001-05-26,09292000,52503.54,0.0,697.49,15.99,0.67,557.74,8.33,9292000.0,16.1122592
2001-05-27,09292000,52590.76,0.0,674.47,14.38,0.08,548.73,7.23,9292000.0,15.8290912
2001-05-28,09292000,52675.09,0.0,603.76,12.42,0.22,587.6,6.32,9292000.0,15.8857248
2001-05-29,09292000,52756.48,0.0,667.56,14.18,0.02,545.95,7.1,9292000.0,16.1122592
2001-05-30,09292000,52834.87,0.0,657.41,13.42,-0.32,539.09,6.55,9292000.0,15.5459232
2001-05-31,09292000,52910.23,0.0,707.55,14.49,-0.9,493.54,6.795,9292000.0,15.2061216
2001-06-01,09292000,52982.49,0.0,787.91,18.07,-1.45,436.0,8.31,9292000.0,14.3849344
2001-06-02,09292000,53051.6,0.0,585.19,14.9,2.8,693.35,8.85,9292000.0,12.5160256
2001-06-03,09292000,53117.53,0.0,576.67,9.42,-2.2,507.08,3.61,9292000.0,10.4205824
2001-06-04,09292000,53180.22,0.0,620.42,6.01,-6.65,365.59,-0.3200000000000003,9292000.0,9.061376
2001-06-05,09292000,53239.63,0.0,699.03,10.61,-4.61,390.32,3.0,9292000.0,9.1463264
2001-06-06,09292000,53295.72,0.0,652.14,15.09,1.28,593.62,8.185,9292000.0,9.6560288
2001-06-07,09292000,53348.45,0.0,706.5,16.82,1.25,563.22,9.035,9292000.0,9.7976128
2001-06-08,09292000,53397.78,0.0,721.07,17.69,1.56,555.33,9.625,9292000.0,9.6560288
2001-06-09,09292000,53443.68,0.0,679.12,18.71,4.0,663.25,11.355,9292000.0,9.3162272
2001-06-10,09292000,53486.11,0.0,713.54,19.18,3.33,613.71,11.255,9292000.0,8.211872
2001-06-11,09292000,53525.04,0.0,666.69,17.57,3.56,647.77,10.565,9292000.0,7.1924672
2001-06-12,09292000,53560.44,5.49,565.38,9.69,-7.34,337.87,1.1749999999999998,9292000.0,6.1730624
2001-06-13,09292000,53592.28,0.0,624.6,2.42,-9.72,288.54,-3.65,9292000.0,5.2669248
2001-06-14,09292000,53620.55,0.0,686.99,9.0,-5.13,367.93,1.935,9292000.0,4.7572224
2001-06-15,09292000,53645.21,0.0,732.48,14.51,-1.54,433.09,6.484999999999999,9292000.0,4.7005888
2001-06-16,09292000,53666.26,0.0,735.88,18.03,1.48,519.27,9.755,9292000.0,4.6439552
2001-06-17,09292000,53683.67,0.0,722.56,19.14,2.92,570.05,11.03,9292000.0,4.672272
2001-06-18,09292000,53697.43,0.0,617.72,16.41,3.74,662.23,10.075,9292000.0,4.7855392
2001-06-19,09292000,53707.54,0.0,730.78,17.22,0.87,489.31,9.045,9292000.0,4.813856
2001-06-20,09292000,53713.97,0.0,720.06,18.32,2.29,540.56,10.305,9292000.0,4.5590048
2001-06-21,09292000,53716.74,0.0,758.88,19.87,1.93,503.0,10.9,9292000.0,4.530688
2001-06-22,09292000,53715.83,0.0,693.07,20.41,5.03,658.1,12.72,9292000.0,4.9271232
2001-06-23,09292000,53711.24,0.0,637.49,19.21,5.69,729.52,12.45,9292000.0,5.097024
2001-06-24,09292000,53702.99,0.0,675.25,19.02,4.31,643.33,11.665,9292000.0,4.8704896
2001-06-25,09292000,53691.07,0.0,658.07,18.4,4.25,653.25,11.325,9292000.0,4.7289056
2001-06-26,09292000,53675.5,0.0,565.41,15.2,3.81,700.96,9.505,9292000.0,4.4457376
2001-06-27,09292000,53656.28,0.0,623.13,16.47,3.44,640.13,9.955,9292000.0,4.2192032
2001-06-28,09292000,53633.44,0.0,725.87,20.9,3.9,572.85,12.4,9292000.0,4.1342528
2001-06-29,09292000,53606.99,0.0,711.5,22.41,5.68,648.91,14.045,9292000.0,3.8794016
2001-06-30,09292000,53576.95,0.0,719.83,23.25,5.92,650.57,14.585,9292000.0,3.7661344
2001-07-01,09292000,53543.34,0.0,689.42,22.88,6.85,703.05,14.864999999999998,9292000.0,3.6245504
2001-07-02,09292000,53506.18,0.0,676.35,21.54,5.98,644.12,13.76,9292000.0,3.5112832
2001-07-03,09292000,53465.52,0.0,704.18,23.86,6.8,628.5,15.33,9292000.0,3.1431648
2001-07-04,09292000,53421.36,0.0,688.8,24.79,8.1,657.97,16.445,9292000.0,2.9166304
2001-07-05,09292000,53373.76,0.0,620.45,22.63,8.53,704.84,15.579999999999998,9292000.0,3.3696992
2001-07-06,09292000,53322.74,0.0,661.51,21.44,5.96,541.42,13.7,9292000.0,3.7661344
2001-07-07,09292000,53268.34,4.91,382.95,17.44,6.52,734.22,11.98,9292000.0,4.24752
2001-07-08,09292000,53210.6,7.42,439.22,19.22,6.23,632.41,12.725,9292000.0,4.24752
2001-07-09,09292000,53149.56,5.64,415.95,17.87,5.81,652.57,11.84,9292000.0,3.7661344
2001-07-10,09292000,53085.26,5.1,362.68,14.88,4.83,674.62,9.855,9292000.0,3.822768
2001-07-11,09292000,53017.74,10.67,429.14,16.21,3.81,561.42,10.01,9292000.0,5.1253408
2001-07-12,09292000,52947.06,5.92,446.29,17.28,4.16,575.67,10.72,9292000.0,4.4740544
2001-07-13,09292000,52873.26,4.0,448.34,17.45,4.11,593.51,10.78,9292000.0,3.7378176
2001-07-14,09292000,52796.4,11.33,428.39,16.13,3.63,611.36,9.88,9292000.0,4.6439552
2001-07-15,09292000,52716.51,0.0,568.89,14.39,2.28,488.47,8.335,9292000.0,3.9360352
2001-07-16,09292000,52633.66,0.0,641.37,15.11,0.72,395.8,7.915,9292000.0,3.3130656
2001-07-17,09292000,52547.89,0.0,615.23,16.61,3.01,472.77,9.81,9292000.0,2.9166304
2001-07-18,09292000,52459.26,0.0,608.84,17.32,3.81,500.41,10.565,9292000.0,2.6617792
2001-07-19,09292000,52367.82,0.0,616.38,18.32,4.5,514.62,11.41,9292000.0,2.5201952
2001-07-20,09292000,52273.64,0.0,609.25,18.8,5.18,542.3,11.99,9292000.0,2.690096
2001-07-21,09292000,52176.77,0.0,635.29,19.61,5.16,459.88,12.385,9292000.0,2.6334624
2001-07-22,09292000,52077.25,0.0,664.14,19.74,4.1,385.36,11.919999999999998,9292000.0,1.982176
2001-07-23,09292000,51975.16,0.0,685.77,20.48,3.57,340.4,12.025,9292000.0,1.8689088
2001-07-24,09292000,51870.55,0.0,673.69,20.79,4.26,363.96,12.525,9292000.0,1.7839584
2001-07-25,09292000,51763.48,0.0,655.63,20.54,4.66,388.85,12.6,9292000.0,2.2370272
2001-07-26,09292000,51654.0,0.0,472.07,12.42,2.54,505.68,7.48,9292000.0,2.548512
2001-07-27,09292000,51542.18,0.0,652.92,18.17,2.31,335.23,10.24,9292000.0,2.690096
2001-07-28,09292000,51428.07,0.0,669.68,21.15,4.28,341.13,12.715,9292000.0,2.548512
2001-07-29,09292000,51311.73,0.0,620.47,21.79,6.91,445.86,14.35,9292000.0,2.1803936
2001-07-30,09292000,51193.22,0.0,620.61,20.59,5.72,419.03,13.155,9292000.0,1.8972256
2001-07-31,09292000,51072.6,0.0,576.84,17.17,4.0,424.1,10.585,9292000.0,1.7556416
2001-08-01,09292000,50949.93,0.0,624.76,19.18,4.09,381.61,11.635,9292000.0,1.6706912
2001-08-02,09292000,50825.26,0.0,620.68,20.22,5.32,352.58,12.77,9292000.0,1.840592
2001-08-03,09292000,50698.66,10.39,408.95,17.8,5.35,543.14,11.575,9292000.0,1.840592
2001-08-04,09292000,50570.17,0.0,593.19,18.16,4.21,393.89,11.185,9292000.0,2.1520768
2001-08-05,09292000,50439.86,0.0,644.65,20.71,4.3,346.53,12.505,9292000.0,2.3219776
2001-08-06,09292000,50307.77,10.73,427.22,20.69,6.77,625.96,13.73,9292000.0,2.2370272
2001-08-07,09292000,50173.97,0.0,561.2,20.77,7.3,565.72,14.035,9292000.0,2.4918784
2001-08-08,09292000,50038.52,0.0,568.53,20.65,6.72,539.34,13.685,9292000.0,2.5201952
2001-08-09,09292000,49901.45,0.0,540.1,17.57,4.61,508.34,11.09,9292000.0,2.4352448
2001-08-10,09292000,49762.83,0.0,536.8,17.24,4.31,503.46,10.775,9292000.0,2.3502944
2001-08-11,09292000,49622.71,0.0,554.61,17.46,3.78,471.87,10.62,9292000.0,2.1803936
2001-08-12,09292000,49481.14,0.0,563.4,18.37,4.14,473.19,11.255,9292000.0,2.7750464
2001-08-13,09292000,49338.17,5.29,354.73,15.78,4.42,686.06,10.1,9292000.0,3.4829664
2001-08-14,09292000,49193.85,0.0,510.36,15.56,3.17,502.37,9.365,9292000.0,3.1431648
2001-08-15,09292000,49048.23,0.0,542.59,15.8,2.24,422.48,9.02,9292000.0,2.7467296
2001-08-16,09292000,48901.36,0.0,578.05,17.85,2.55,397.18,10.2,9292000.0,2.406928
2001-08-17,09292000,48753.29,0.0,578.24,19.05,3.53,391.9,11.29,9292000.0,2.3219776
2001-08-18,09292000,48604.05,0.0,574.54,20.69,5.04,429.86,12.865,9292000.0,2.1803936
2001-08-19,09292000,48453.7,0.0,546.96,20.13,5.54,473.25,12.835,9292000.0,1.8689088
2001-08-20,09292000,48302.28,0.0,423.82,13.97,3.76,559.46,8.865,9292000.0,1.982176
2001-08-21,09292000,48149.84,7.08,359.99,13.76,1.65,539.43,7.705,9292000.0,2.0104928
2001-08-22,09292000,47996.41,0.0,394.82,11.06,1.82,555.77,6.44,9292000.0,1.7839584
2001-08-23,09292000,47842.04,0.0,562.08,16.96,1.73,402.48,9.345,9292000.0,1.5857408
2001-08-24,09292000,47686.78,0.0,516.31,15.56,2.26,457.96,8.91,9292000.0,1.5291072
2001-08-25,09292000,47530.65,0.0,589.14,19.15,1.74,377.21,10.445,9292000.0,1.7839584
2001-08-26,09292000,47373.71,0.0,576.34,20.57,3.58,431.99,12.075,9292000.0,2.1803936
2001-08-27,09292000,47215.98,0.0,494.98,20.48,4.75,538.58,12.615,9292000.0,2.2936608
2001-08-28,09292000,47057.51,0.0,479.97,19.57,4.57,551.57,12.07,9292000.0,2.3219776
2001-08-29,09292000,46898.33,4.51,351.79,18.87,4.02,656.52,11.445,9292000.0,2.3786112
2001-08-30,09292000,46738.48,6.77,288.34,14.48,3.46,730.11,8.97,9292000.0,2.4918784
2001-08-31,09292000,46577.99,3.15,305.32,13.6,1.79,657.05,7.695,9292000.0,2.548512
2001-09-01,09292000,46416.91,3.72,341.17,15.41,1.34,610.17,8.375,9292000.0,2.5201952
2001-09-02,09292000,46255.26,0.0,432.0,15.89,3.0,620.3,9.445,9292000.0,2.4918784
2001-09-03,09292000,46093.07,0.0,439.69,17.64,4.26,662.49,10.95,9292000.0,2.3786112
2001-09-04,09292000,45930.38,0.0,467.75,18.54,3.63,609.37,11.085,9292000.0,2.3219776
2001-09-05,09292000,45767.23,0.0,401.78,16.41,4.6,719.82,10.505,9292000.0,2.2087104
2001-09-06,09292000,45603.64,0.0,426.39,8.56,-3.93,408.33,2.3150000000000004,9292000.0,2.1520768
2001-09-07,09292000,45439.64,0.0,481.38,10.43,-5.02,350.09,2.705,9292000.0,2.12376
2001-09-08,09292000,45275.26,0.0,452.82,5.77,-8.12,300.53,-1.1749999999999998,9292000.0,2.0954432
2001-09-09,09292000,45110.54,0.0,508.1,13.79,-4.35,346.69,4.72,9292000.0,2.0104928
2001-09-10,09292000,44945.5,0.0,492.35,15.85,-1.5,426.74,7.175,9292000.0,1.982176
2001-09-11,09292000,44780.17,0.0,456.1,16.8,1.58,535.8,9.19,9292000.0,1.8972256
2001-09-12,09292000,44614.58,7.24,299.67,16.14,3.32,741.18,9.73,9292000.0,1.8689088
2001-09-13,09292000,44448.77,7.93,241.77,11.63,2.07,708.85,6.8500000000000005,9292000.0,1.9538592
2001-09-14,09292000,44282.75,0.0,416.22,13.98,0.61,575.98,7.295,9292000.0,1.982176
2001-09-15,09292000,44116.55,0.0,431.83,14.46,0.15,547.59,7.305000000000001,9292000.0,2.0388096
2001-09-16,09292000,43950.2,2.48,276.48,12.18,0.75,644.88,6.465,9292000.0,1.982176
2001-09-17,09292000,43783.74,5.8,268.9,9.25,-1.59,543.51,3.83,9292000.0,1.9255424
2001-09-18,09292000,43617.18,0.0,414.49,11.18,-2.11,500.48,4.535,9292000.0,1.8122752
2001-09-19,09292000,43450.55,0.0,448.72,14.07,-1.69,491.09,6.19,9292000.0,1.7839584
2001-09-20,09292000,43283.89,0.0,423.41,15.61,1.05,606.2,8.33,9292000.0,1.7556416
2001-09-21,09292000,43117.21,0.0,406.36,15.13,1.25,628.08,8.190000000000001,9292000.0,1.8122752
2001-09-22,09292000,42950.54,0.0,438.81,16.72,0.65,578.75,8.684999999999999,9292000.0,1.8689088
2001-09-23,09292000,42783.91,0.0,437.5,17.37,1.0,592.55,9.185,9292000.0,1.8122752
2001-09-24,09292000,42617.35,0.0,424.74,17.89,2.2,651.8,10.045,9292000.0,1.7556416
2001-09-25,09292000,42450.89,0.0,410.1,16.8,2.0,657.39,9.4,9292000.0,1.7556416
2001-09-26,09292000,42284.54,0.0,401.04,17.42,2.93,706.29,10.175,9292000.0,1.7556416
2001-09-27,09292000,42118.34,0.0,415.04,16.96,1.5,633.21,9.23,9292000.0,1.7273248
2001-09-28,09292000,41952.32,0.0,377.1,16.18,2.84,725.13,9.51,9292000.0,1.699008
2001-09-29,09292000,41786.5,0.0,377.51,14.9,1.43,661.95,8.165000000000001,9292000.0,1.699008
2001-09-30,09292000,41620.92,0.0,399.24,15.03,0.05,588.97,7.54,9292000.0,1.699008
2001-10-01,09292000,41455.59,0.0,394.73,15.95,0.97,629.1,8.459999999999999,9292000.0,1.1043552
2001-10-02,09292000,41290.54,0.0,367.32,13.64,0.22,620.44,6.930000000000001,9292000.0,1.0760384
2001-10-03,09292000,41125.82,0.0,396.27,14.35,-1.1,548.82,6.625,9292000.0,1.0760384
2001-10-04,09292000,40961.44,0.0,385.04,11.92,-2.8,496.82,4.5600000000000005,9292000.0,0.9627712
2001-10-05,09292000,40797.44,0.0,404.34,10.37,-5.89,393.79,2.24,9292000.0,0.8778208
2001-10-06,09292000,40633.84,0.0,378.74,12.23,-2.64,500.5,4.795,9292000.0,0.849504
2001-10-07,09292000,40470.68,0.0,338.85,11.1,-1.54,545.64,4.779999999999999,9292000.0,0.8211872
2001-10-08,09292000,40307.99,4.34,205.34,7.71,-1.89,531.88,2.91,9292000.0,1.0194048
2001-10-09,09292000,40145.81,6.94,278.72,0.05,-11.95,244.64,-5.949999999999999,9292000.0,1.2176224
2001-10-10,09292000,39984.15,0.0,452.14,4.04,-12.75,222.38,-4.355,9292000.0,1.132672
2001-10-11,09292000,39823.06,3.92,277.25,2.03,-10.08,284.12,-4.025,9292000.0,1.0760384
2001-10-12,09292000,39662.57,2.2,300.11,2.19,-11.62,251.22,-4.715,9292000.0,1.0760384
2001-10-13,09292000,39502.72,0.0,237.6,5.0,-2.27,517.08,1.365,9292000.0,1.0760384
2001-10-14,09292000,39343.54,0.0,313.56,7.38,-2.7,499.18,2.34,9292000.0,1.04488992
2001-10-15,09292000,39185.06,0.0,409.81,7.53,-7.37,319.86,0.08,9292000.0,1.0194048
2001-10-16,09292000,39027.33,0.0,399.58,11.2,-3.57,415.43,3.815,9292000.0,1.03639488
2001-10-17,09292000,38870.38,0.0,346.88,10.32,-1.79,505.95,4.265000000000001,9292000.0,1.20912736
2001-10-18,09292000,38714.24,0.0,288.31,6.49,-3.04,488.24,1.725,9292000.0,1.1666521600000002
2001-10-19,09292000,38558.97,0.0,344.89,9.95,-2.21,494.86,3.87,9292000.0,1.12984032
2001-10-20,09292000,38404.6,0.0,368.31,10.39,-3.17,449.13,3.61,9292000.0,1.11285024
2001-10-21,09292000,38251.17,0.0,308.01,7.38,-3.16,484.0,2.11,9292000.0,1.0760384
2001-10-22,09292000,38098.72,0.0,259.03,4.79,-3.66,465.97,0.565,9292000.0,1.07887008
2001-10-23,09292000,37947.29,6.72,273.38,2.45,-10.8,268.28,-4.175000000000001,9292000.0,1.08453344
2001-10-24,09292000,37796.93,0.0,337.01,-0.01,-11.6,251.63,-5.805,9292000.0,1.12700864
2001-10-25,09292000,37647.69,0.0,377.67,5.17,-9.1,307.0,-1.965,9292000.0,1.21195904
2001-10-26,09292000,37499.61,0.0,381.06,9.47,-5.62,387.07,1.9250000000000005,9292000.0,1.29690944
2001-10-27,09292000,37352.73,0.0,327.57,9.67,-2.21,519.1,3.73,9292000.0,1.31389952
2001-10-28,09292000,37207.1,0.0,288.34,9.83,-0.25,599.59,4.79,9292000.0,1.32239456
2001-10-29,09292000,37062.77,0.0,290.41,9.55,-0.67,581.68,4.44,9292000.0,1.0052464
2001-10-30,09292000,36919.79,11.36,160.93,7.17,-0.83,574.79,3.17,9292000.0,1.05904832
2001-10-31,09292000,36778.21,4.61,229.5,3.52,-7.24,354.77,-1.86,9292000.0,0.96843456
2001-11-01,09292000,36638.08,0.0,336.56,4.47,-7.99,334.9,-1.7600000000000002,9292000.0,0.73906848
2001-11-02,09292000,36499.45,0.0,363.3,6.89,-7.73,341.7,-0.4200000000000004,9292000.0,0.6654448
2001-11-03,09292000,36362.38,0.0,368.01,9.24,-6.24,383.1,1.5,9292000.0,0.6427913599999999
2001-11-04,09292000,36226.91,0.0,343.22,8.76,-4.92,423.73,1.92,9292000.0,0.61730624
2001-11-05,09292000,36093.1,0.0,272.79,8.39,-1.31,554.75,3.54,9292000.0,0.6569497599999999
2001-11-06,09292000,35961.0,0.0,221.6,5.88,-1.6,543.35,2.14,9292000.0,0.6427913599999999
2001-11-07,09292000,35830.68,3.19,192.37,2.06,-6.84,366.1,-2.39,9292000.0,0.63995968
2001-11-08,09292000,35702.18,0.0,357.56,5.32,-10.19,281.71,-2.435,9292000.0,0.58615776
2001-11-09,09292000,35575.56,0.0,336.36,6.69,-7.14,357.71,-0.2249999999999996,9292000.0,0.51536576
2001-11-10,09292000,35450.88,4.91,155.26,0.16,-6.81,366.76,-3.325,9292000.0,0.60597952
2001-11-11,09292000,35328.19,0.0,305.82,4.41,-7.22,355.27,-1.4049999999999998,9292000.0,0.58615776
2001-11-12,09292000,35207.56,0.0,224.31,3.69,-4.12,450.37,-0.215,9292000.0,0.58898944
2001-11-13,09292000,35089.04,0.0,252.84,1.52,-7.52,347.12,-3.0,9292000.0,0.5691676800000001
2001-11-14,09292000,34972.69,0.0,330.28,5.06,-8.96,310.29,-1.9500000000000008,9292000.0,0.48704896
2001-11-15,09292000,34858.56,0.0,333.78,8.23,-6.59,373.0,0.8200000000000003,9292000.0,0.5380192
2001-11-16,09292000,34746.73,0.0,336.6,9.47,-6.13,386.53,1.6700000000000004,9292000.0,0.5380192
2001-11-17,09292000,34637.23,0.0,296.75,5.9,-6.33,380.53,-0.2149999999999998,9292000.0,0.5380192
2001-11-18,09292000,34530.14,2.66,225.26,2.3,-10.39,277.28,-4.045,9292000.0,0.5380192
2001-11-19,09292000,34425.52,0.0,348.29,6.53,-11.92,245.19,-2.695,9292000.0,0.5097024
2001-11-20,09292000,34323.41,0.0,332.41,8.17,-8.64,318.2,-0.2350000000000003,9292000.0,0.5380192
2001-11-21,09292000,34223.88,3.78,151.66,2.29,-5.53,404.48,-1.62,9292000.0,0.566336
2001-11-22,09292000,34126.99,10.13,182.37,-0.35,-9.99,286.05,-5.17,9292000.0,0.566336
2001-11-23,09292000,34032.78,0.0,287.35,-4.11,-16.3,171.11,-10.205,9292000.0,0.5380192
2001-11-24,09292000,33941.33,13.6,220.68,-5.87,-18.63,140.48,-12.25,9292000.0,0.566336
2001-11-25,09292000,33852.69,10.04,155.33,-6.84,-14.52,198.46,-10.68,9292000.0,0.5946528
2001-11-26,09292000,33766.9,0.0,272.34,-7.6,-18.55,141.5,-13.075,9292000.0,0.566336
2001-11-27,09292000,33684.02,0.0,306.02,-8.2,-21.82,106.58,-15.01,9292000.0,0.566336
2001-11-28,09292000,33604.12,3.13,239.9,-6.19,-21.88,105.94,-14.035,9292000.0,0.566336
2001-11-29,09292000,33527.23,3.12,166.18,-6.02,-14.76,194.61,-10.39,9292000.0,0.5946528
2001-11-30,09292000,33453.41,0.0,298.38,-4.89,-18.55,141.51,-11.72,9292000.0,0.5946528
2001-12-01,09292000,33382.71,7.52,222.49,-5.77,-19.55,129.82,-12.66,9292000.0,0.5946528
2001-12-02,09292000,33315.18,6.87,93.34,-4.97,-9.53,296.67,-7.25,9292000.0,0.6229696
2001-12-03,09292000,33250.86,6.54,54.69,-4.86,-7.22,355.42,-6.04,9292000.0,0.6229696
2001-12-04,09292000,33189.79,7.32,232.0,-4.24,-18.46,142.55,-11.35,9292000.0,0.6229696
2001-12-05,09292000,33132.03,10.25,212.71,-8.04,-19.96,125.29,-14.0,9292000.0,0.5946528
2001-12-06,09292000,33077.61,16.91,141.48,-2.91,-9.83,289.7,-6.37,9292000.0,0.6229696
2001-12-07,09292000,33026.56,5.21,152.05,-8.12,-15.54,182.39,-11.829999999999998,9292000.0,0.7362368
2001-12-08,09292000,32978.94,0.0,324.76,1.31,-14.38,200.7,-6.535,9292000.0,0.849504
2001-12-09,09292000,32934.76,0.0,300.91,-0.44,-13.65,213.09,-7.045,9292000.0,0.8211872
2001-12-10,09292000,32894.07,0.0,270.05,-4.01,-15.07,189.55,-9.54,9292000.0,0.8211872
2001-12-11,09292000,32856.9,0.0,305.64,-6.48,-20.32,121.42,-13.4,9292000.0,0.849504
2001-12-12,09292000,32823.26,0.0,278.29,-9.12,-20.91,115.37,-15.015,9292000.0,0.8778208
2001-12-13,09292000,32793.2,3.66,228.94,-1.75,-16.5,168.35,-9.125,9292000.0,0.9627712
2001-12-14,09292000,32766.72,0.0,217.49,-3.99,-12.5,234.11,-8.245000000000001,9292000.0,0.9344544
2001-12-15,09292000,32743.86,0.0,288.38,-9.39,-22.03,104.56,-15.71,9292000.0,0.991088
2001-12-16,09292000,32724.62,4.46,252.78,-0.5,-20.6,118.5,-10.55,9292000.0,0.991088
2001-12-17,09292000,32709.02,0.0,287.32,1.06,-11.95,244.65,-5.444999999999999,9292000.0,1.0194048
2001-12-18,09292000,32697.08,0.0,279.61,-3.61,-15.86,177.51,-9.735,9292000.0,1.0760384
2001-12-19,09292000,32688.8,0.0,287.18,0.12,-12.68,230.68,-6.28,9292000.0,1.1043552
2001-12-20,09292000,32684.19,0.0,249.1,-2.32,-12.31,237.68,-7.315,9292000.0,1.132672
2001-12-21,09292000,32683.26,0.0,283.19,-3.63,-15.92,176.61,-9.775,9292000.0,1.1609888
2001-12-22,09292000,32686.0,0.0,281.38,-4.56,-16.77,164.5,-10.665,9292000.0,1.132672
2001-12-23,09292000,32692.41,0.0,322.6,-0.38,-17.16,159.18,-8.77,9292000.0,1.1043552
2001-12-24,09292000,32702.49,0.0,276.87,-1.95,-13.99,207.32,-7.97,9292000.0,1.0760384
2001-12-25,09292000,32716.23,0.0,287.45,1.03,-12.08,242.02,-5.525,9292000.0,1.0194048
2001-12-26,09292000,32733.61,0.0,309.43,2.73,-12.69,230.42,-4.98,9292000.0,0.991088
2001-12-27,09292000,32754.64,0.0,288.55,-0.27,-13.43,216.93,-6.85,9292000.0,0.991088
2001-12-28,09292000,32779.28,3.08,177.01,-2.84,-12.38,236.33,-7.61,9292000.0,0.991088
2001-12-29,09292000,32807.52,0.0,266.66,0.4,-10.9,266.09,-5.25,9292000.0,0.991088
2001-12-30,09292000,32839.34,0.0,275.51,-2.56,-14.26,202.72,-8.41,9292000.0,1.0194048
2001-12-31,09292000,32874.72,0.0,287.83,-2.48,-14.97,191.23,-8.725,9292000.0,1.0194048
2002-01-01,09292000,32913.8,0.0,291.35,-4.37,-18.06,147.55,-11.215,9292000.0,0.991088
2002-01-02,09292000,32956.22,0.0,337.84,1.81,-17.82,150.56,-8.005,9292000.0,0.9627712
2002-01-03,09292000,33002.11,0.0,258.87,0.67,-10.68,270.93,-5.005,9292000.0,0.9061376
2002-01-04,09292000,33051.44,0.0,204.48,-6.69,-14.93,191.75,-10.81,9292000.0,0.849504
2002-01-05,09292000,33104.16,0.0,277.68,-1.05,-13.44,216.86,-7.245,9292000.0,0.7928704
2002-01-06,09292000,33160.24,4.04,146.9,1.28,-6.64,371.57,-2.68,9292000.0,0.7362368
2002-01-07,09292000,33219.65,0.0,220.93,5.38,-3.77,462.26,0.8049999999999999,9292000.0,0.70792
2002-01-08,09292000,33282.33,0.0,244.23,6.06,-4.28,444.79,0.8899999999999997,9292000.0,0.70792
2002-01-09,09292000,33348.25,0.0,304.53,2.36,-11.79,247.81,-4.715,9292000.0,0.6796032
2002-01-10,09292000,33417.36,0.0,323.63,1.46,-14.19,203.82,-6.365,9292000.0,0.6796032
2002-01-11,09292000,33489.61,0.0,228.86,2.91,-6.3,381.45,-1.6949999999999998,9292000.0,0.6796032
2002-01-12,09292000,33564.96,0.0,318.78,4.6,-10.39,277.2,-2.8950000000000005,9292000.0,0.6512864
2002-01-13,09292000,33643.35,0.0,270.07,-7.71,-18.72,139.48,-13.215,9292000.0,0.6229696
2002-01-14,09292000,33724.73,0.0,346.77,-1.24,-18.64,140.36,-9.94,9292000.0,0.5946528
2002-01-15,09292000,33809.06,0.0,340.96,-5.8,-22.06,104.3,-13.93,9292000.0,0.5946528
2002-01-16,09292000,33896.27,0.0,346.87,-7.0,-23.63,90.74,-15.315,9292000.0,0.5946528
2002-01-17,09292000,33986.31,0.0,321.87,-7.02,-20.92,115.3,-13.97,9292000.0,0.6229696
2002-01-18,09292000,34079.13,0.0,254.17,-12.32,-21.95,105.29,-17.134999999999998,9292000.0,0.6512864
2002-01-19,09292000,34174.68,0.0,347.16,-3.87,-19.72,127.9,-11.795,9292000.0,0.6796032
2002-01-20,09292000,34272.88,0.0,324.37,-5.54,-19.15,134.39,-12.345,9292000.0,0.70792
2002-01-21,09292000,34373.7,3.33,162.28,-3.96,-11.81,247.4,-7.885,9292000.0,0.6229696
2002-01-22,09292000,34477.06,0.0,349.96,-7.39,-22.6,99.41,-14.995,9292000.0,0.6512864
2002-01-23,09292000,34582.92,0.0,323.98,-11.31,-24.15,86.58,-17.73,9292000.0,0.6512864
2002-01-24,09292000,34691.2,0.0,373.13,0.01,-17.21,158.56,-8.6,9292000.0,0.6229696
2002-01-25,09292000,34801.87,3.08,257.57,3.03,-11.38,256.1,-4.175000000000001,9292000.0,0.6512864
2002-01-26,09292000,34914.85,0.0,226.67,0.86,-7.07,359.64,-3.105,9292000.0,0.6796032
2002-01-27,09292000,35030.08,7.93,96.3,-5.15,-9.31,301.88,-7.23,9292000.0,0.6796032
2002-01-28,09292000,35147.52,10.41,238.59,-8.08,-19.72,127.9,-13.9,9292000.0,0.70792
2002-01-29,09292000,35267.09,0.0,384.66,-8.78,-24.62,82.98,-16.7,9292000.0,0.7362368
2002-01-30,09292000,35388.75,0.0,384.99,-10.72,-26.27,71.38,-18.495,9292000.0,0.7362368
2002-01-31,09292000,35512.43,0.0,364.09,-7.02,-20.79,116.6,-13.905,9292000.0,0.7362368
2002-02-01,09292000,35638.08,0.0,406.17,-2.41,-19.58,129.55,-10.995,9292000.0,0.7362368
2002-02-02,09292000,35765.64,0.0,412.47,-0.37,-18.09,147.15,-9.23,9292000.0,0.7645535999999999
2002-02-03,09292000,35895.05,0.0,422.45,1.24,-17.85,150.15,-8.305000000000001,9292000.0,0.7362368
2002-02-04,09292000,36026.26,0.0,344.72,-4.81,-17.12,159.71,-10.965,9292000.0,0.7645535999999999
2002-02-05,09292000,36159.21,0.0,412.47,1.02,-16.46,168.87,-7.720000000000001,9292000.0,0.7928704
2002-02-06,09292000,36293.85,0.0,403.95,3.99,-12.78,228.7,-4.395,9292000.0,0.7928704
