Date,gage_id,SWE_cm_mean,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
1981-05-19,09266500,,51816.85,0.0,492.03,12.24,0.09,548.49,6.165,9266500.0,5.2952416
1981-05-20,09266500,,51922.71,4.89,466.65,14.88,-3.21,434.81,5.835000000000001,9266500.0,5.804944
1981-05-21,09266500,,52026.08,6.1,409.69,12.23,-2.28,504.4,4.9750000000000005,9266500.0,5.4651424
1981-05-22,09266500,,52126.9,0.0,267.53,4.33,-1.71,538.8,1.31,9266500.0,5.0403904
1981-05-23,09266500,,52225.11,0.0,360.9,11.31,2.95,754.81,7.130000000000001,9266500.0,4.813856
1981-05-24,09266500,,52320.66,0.0,608.03,14.07,-2.71,410.17,5.68,9266500.0,5.2102912
1981-05-25,09266500,,52413.49,3.93,400.61,14.02,0.31,611.21,7.165,9266500.0,5.4651424
1981-05-26,09266500,,52503.54,3.97,366.08,13.1,0.99,655.92,7.045,9266500.0,5.9748448
1981-05-27,09266500,,52590.76,6.76,329.97,15.62,5.02,873.47,10.32,9266500.0,7.5889024
1981-05-28,09266500,,52675.09,3.47,243.14,10.09,2.93,753.66,6.51,9266500.0,8.0986048
1981-05-29,09266500,,52756.48,6.1,370.2,13.46,-0.35,595.13,6.555000000000001,9266500.0,7.9003872
1981-05-30,09266500,,52834.87,4.05,372.45,15.67,1.68,689.5,8.675,9266500.0,7.503952
1981-05-31,09266500,,52910.23,0.0,363.15,10.61,1.77,693.96,6.19,9266500.0,7.1641504
1981-06-01,09266500,,52982.49,0.0,503.54,14.81,1.21,614.96,8.01,9266500.0,6.8243488
1981-06-02,09266500,,53051.6,0.0,474.5,19.21,6.5,877.37,12.855,9266500.0,6.3146464
1981-06-03,09266500,,53117.53,0.0,561.7,17.35,0.62,547.62,8.985000000000001,9266500.0,6.7393984
1981-06-04,09266500,,53180.22,0.0,542.52,16.07,0.53,557.74,8.3,9266500.0,6.229696
1981-06-05,09266500,,53239.63,0.0,537.89,18.92,3.47,674.55,11.195,9266500.0,5.9748448
1981-06-06,09266500,,53295.72,0.0,539.76,19.24,3.83,681.56,11.535,9266500.0,6.1447456
1981-06-07,09266500,,53348.45,0.0,378.38,18.02,8.68,1090.69,13.35,9266500.0,6.1730624
1981-06-08,09266500,,53397.78,0.0,511.69,24.23,9.53,984.19,16.88,9266500.0,5.8615776
1981-06-09,09266500,,53443.68,0.0,572.56,23.71,5.33,699.47,14.52,9266500.0,5.5784096
1981-06-10,09266500,,53486.11,0.0,468.18,16.29,4.18,747.83,10.235,9266500.0,5.1819744
1981-06-11,09266500,,53525.04,0.0,616.06,24.97,1.92,523.18,13.445,9266500.0,4.8421728
1981-06-12,09266500,,53560.44,0.0,447.91,21.94,10.08,1097.81,16.01,9266500.0,4.4457376
1981-06-13,09266500,,53592.28,0.0,644.91,25.27,-4.9,309.24,10.185,9266500.0,4.1342528
1981-06-14,09266500,,53620.55,0.0,551.42,7.76,-8.03,309.46,-0.1349999999999998,9266500.0,4.105936
1981-06-15,09266500,,53645.21,0.0,502.37,11.63,-2.03,477.79,4.800000000000001,9266500.0,3.8510848
1981-06-16,09266500,,53666.26,0.0,584.78,19.07,-0.28,473.62,9.395,9266500.0,3.5112832
1981-06-17,09266500,,53683.67,0.0,428.9,20.67,8.98,1032.26,14.825,9266500.0,3.1997984
1981-06-18,09266500,,53697.43,0.0,569.26,19.98,1.59,544.86,10.785,9266500.0,2.973264
1981-06-19,09266500,,53707.54,0.0,466.29,20.81,7.76,895.73,14.285,9266500.0,2.7750464
1981-06-20,09266500,,53713.97,0.0,518.71,24.73,8.98,897.69,16.855,9266500.0,2.6617792
1981-06-21,09266500,,53716.74,0.0,446.32,21.55,8.99,988.68,15.27,9266500.0,2.5768288
1981-06-22,09266500,,53715.83,0.0,553.9,26.23,7.78,773.14,17.005,9266500.0,2.4918784
1981-06-23,09266500,,53711.24,0.0,336.87,22.74,13.55,1453.56,18.145,9266500.0,2.3219776
1981-06-24,09266500,,53702.99,0.0,513.92,24.51,8.8,839.05,16.655,9266500.0,2.3502944
1981-06-25,09266500,,53691.07,0.0,559.72,27.15,8.31,724.55,17.73,9266500.0,2.1520768
1981-06-26,09266500,,53675.5,0.0,481.85,28.26,13.46,1061.82,20.86,9266500.0,2.0388096
1981-06-27,09266500,,53656.28,0.0,505.1,24.7,9.08,735.14,16.89,9266500.0,2.4352448
1981-06-28,09266500,,53633.44,0.0,163.11,15.23,11.09,1319.97,13.16,9266500.0,3.3130656
1981-06-29,09266500,,53606.99,0.0,520.55,21.87,5.99,569.47,13.93,9266500.0,3.9077184
1981-06-30,09266500,,53576.95,0.0,334.87,22.62,13.4,1245.49,18.01,9266500.0,3.0582144
1981-07-01,09266500,,53543.34,0.0,518.68,28.77,12.25,817.38,20.51,9266500.0,2.9449472
1981-07-02,09266500,,53506.18,22.34,324.39,18.78,6.44,820.21,12.61,9266500.0,3.8794016
1981-07-03,09266500,,53465.52,9.36,407.68,23.87,5.8,722.29,14.835,9266500.0,4.8421728
1981-07-04,09266500,,53421.36,0.0,472.31,21.08,7.17,772.9,14.125,9266500.0,4.95544
1981-07-05,09266500,,53373.76,0.0,355.9,21.94,12.09,1234.85,17.015,9266500.0,3.964352
1981-07-06,09266500,,53322.74,0.0,478.44,29.12,14.32,1168.17,21.72,9266500.0,3.5679168
1981-07-07,09266500,,53268.34,0.0,248.61,22.63,15.79,1774.98,19.21,9266500.0,3.398016
1981-07-08,09266500,,53210.6,0.0,560.45,23.12,4.57,561.44,13.845,9266500.0,3.1997984
1981-07-09,09266500,,53149.56,0.0,367.0,21.36,11.34,1154.42,16.35,9266500.0,3.398016
1981-07-10,09266500,,53085.26,0.0,493.89,23.79,8.97,823.99,16.38,9266500.0,3.6245504
1981-07-11,09266500,,53017.74,0.0,414.72,23.87,12.35,1143.82,18.11,9266500.0,3.5112832
1981-07-12,09266500,,52947.06,0.0,453.36,21.97,9.21,895.76,15.59,9266500.0,3.5112832
1981-07-13,09266500,,52873.26,8.61,244.42,19.93,11.59,1364.3,15.76,9266500.0,3.6528672
1981-07-14,09266500,,52796.4,0.0,491.23,21.33,7.7,807.53,14.515,9266500.0,2.9449472
1981-07-15,09266500,,52716.51,0.0,570.21,25.74,7.21,663.41,16.474999999999998,9266500.0,3.6245504
1981-07-16,09266500,,52633.66,0.0,408.21,22.38,11.73,1132.9,17.055,9266500.0,3.3696992
1981-07-17,09266500,,52547.89,0.0,450.12,18.93,7.13,811.25,13.03,9266500.0,3.2847488
1981-07-18,09266500,,52459.26,0.0,408.05,18.42,8.2,904.55,13.31,9266500.0,3.3130656
1981-07-19,09266500,,52367.82,0.0,424.2,23.45,12.5,1086.79,17.975,9266500.0,3.6245504
1981-07-20,09266500,,52273.64,0.0,532.17,25.42,9.98,775.89,17.700000000000003,9266500.0,3.1431648
1981-07-21,09266500,,52176.77,0.0,516.7,24.99,10.28,813.99,17.634999999999998,9266500.0,2.9166304
1981-07-22,09266500,,52077.25,0.0,523.82,27.87,12.55,916.29,20.21,9266500.0,2.8033632
1981-07-23,09266500,,51975.16,0.0,550.47,27.64,10.54,773.23,19.09,9266500.0,2.690096
1981-07-24,09266500,,51870.55,7.04,358.53,24.04,10.62,1059.31,17.33,9266500.0,2.690096
1981-07-25,09266500,,51763.48,5.11,398.37,20.09,4.59,706.99,12.34,9266500.0,2.690096
1981-07-26,09266500,,51654.0,6.72,411.44,21.07,4.29,691.83,12.68,9266500.0,2.690096
1981-07-27,09266500,,51542.18,0.0,573.07,22.9,4.44,582.62,13.67,9266500.0,2.6334624
1981-07-28,09266500,,51428.07,0.0,534.88,23.67,7.23,735.28,15.45,9266500.0,2.4352448
1981-07-29,09266500,,51311.73,0.0,444.75,23.57,11.28,1076.51,17.425,9266500.0,2.2936608
1981-07-30,09266500,,51193.22,0.0,447.5,25.69,12.99,1186.4,19.34,9266500.0,2.1803936
1981-07-31,09266500,,51072.6,0.0,524.83,26.23,9.94,881.14,18.085,9266500.0,2.0954432
1981-08-01,09266500,,50949.93,0.0,456.53,25.55,12.52,1092.72,19.035,9266500.0,1.9538592
1981-08-02,09266500,,50825.26,0.0,471.4,24.51,11.18,920.3,17.845,9266500.0,1.9255424
1981-08-03,09266500,,50698.66,0.0,541.95,28.0,10.69,738.6,19.345,9266500.0,1.8122752
1981-08-04,09266500,,50570.17,0.0,474.14,24.92,11.25,878.39,18.085,9266500.0,1.7556416
1981-08-05,09266500,,50439.86,0.0,545.49,27.6,9.75,695.36,18.675,9266500.0,1.6423744
1981-08-06,09266500,,50307.77,0.0,535.43,27.21,9.65,706.25,18.43,9266500.0,1.5857408
1981-08-07,09266500,,50173.97,0.0,559.75,25.98,6.72,564.66,16.35,9266500.0,1.5007904
1981-08-08,09266500,,50038.52,0.0,510.56,27.29,10.84,799.05,19.065,9266500.0,1.5007904
1981-08-09,09266500,,49901.45,4.69,389.84,25.18,7.8,804.47,16.49,9266500.0,1.41584
1981-08-10,09266500,,49762.83,0.0,563.99,22.0,1.89,427.78,11.945,9266500.0,1.274256
1981-08-11,09266500,,49622.71,0.0,468.4,20.25,5.96,664.28,13.105,9266500.0,1.0477216
1981-08-12,09266500,,49481.14,6.19,336.9,21.23,7.23,870.84,14.23,9266500.0,1.3308896
1981-08-13,09266500,,49338.17,6.97,166.54,17.6,11.45,1351.79,14.525,9266500.0,1.557424
1981-08-14,09266500,,49193.85,0.0,513.95,21.32,4.45,606.59,12.885,9266500.0,1.5291072
1981-08-15,09266500,,49048.23,0.0,521.58,20.61,3.09,533.62,11.85,9266500.0,1.3875232
1981-08-16,09266500,,48901.36,0.0,458.03,20.42,6.11,717.38,13.265,9266500.0,1.1609888
1981-08-17,09266500,,48753.29,0.0,440.13,22.3,8.48,851.87,15.39,9266500.0,0.849504
1981-08-18,09266500,,48604.05,0.0,461.0,25.53,10.33,918.14,17.93,9266500.0,0.7362368
1981-08-19,09266500,,48453.7,0.0,463.38,25.76,10.39,893.76,18.075000000000003,9266500.0,0.70792
1981-08-20,09266500,,48302.28,0.0,516.29,27.97,9.17,719.01,18.57,9266500.0,0.6796032
1981-08-21,09266500,,48149.84,10.27,378.19,28.74,9.85,933.81,19.295,9266500.0,1.1893056
1981-08-22,09266500,,47996.41,0.0,453.81,20.99,6.12,724.37,13.555,9266500.0,1.6423744
1981-08-23,09266500,,47842.04,0.0,446.24,23.09,8.31,837.18,15.7,9266500.0,1.6423744
1981-08-24,09266500,,47686.78,0.0,404.66,23.7,10.68,1014.0,17.189999999999998,9266500.0,1.5007904
1981-08-25,09266500,,47530.65,0.0,429.73,25.43,11.22,984.1,18.325,9266500.0,1.41584
1981-08-26,09266500,,47373.71,0.0,464.77,24.46,8.73,763.76,16.595,9266500.0,1.3025728
1981-08-27,09266500,,47215.98,0.0,427.03,27.44,13.23,1045.01,20.335,9266500.0,1.1893056
1981-08-28,09266500,,47057.51,0.0,468.87,26.07,9.84,750.24,17.955,9266500.0,0.991088
1981-08-29,09266500,,46898.33,7.68,399.49,25.2,3.49,538.19,14.345,9266500.0,0.849504
1981-08-30,09266500,,46738.48,0.0,278.92,22.13,13.45,1371.41,17.79,9266500.0,0.7928704
1981-08-31,09266500,,46577.99,0.0,487.52,22.82,5.24,570.3,14.03,9266500.0,0.70792
1981-09-01,09266500,,46416.91,0.0,458.09,19.55,3.76,557.51,11.655,9266500.0,0.6229696
1981-09-02,09266500,,46255.26,0.0,332.3,22.43,11.84,1141.48,17.134999999999998,9266500.0,0.6229696
1981-09-03,09266500,,46093.07,0.0,416.66,18.13,4.45,632.84,11.29,9266500.0,0.6512864
1981-09-04,09266500,,45930.38,0.0,390.78,22.89,10.03,926.89,16.46,9266500.0,0.6229696
1981-09-05,09266500,,45767.23,29.75,380.43,24.15,3.74,612.29,13.945,9266500.0,0.6796032
1981-09-06,09266500,,45603.64,0.0,412.29,12.65,-0.71,535.33,5.970000000000001,9266500.0,1.274256
1981-09-07,09266500,,45439.64,10.08,343.88,19.49,2.89,712.73,11.19,9266500.0,1.0760384
1981-09-08,09266500,,45275.26,0.0,517.36,27.18,4.59,657.9,15.885,9266500.0,0.9344544
1981-09-09,09266500,,45110.54,0.0,445.2,19.88,3.98,713.33,11.93,9266500.0,0.8778208
1981-09-10,09266500,,44945.5,0.0,495.4,24.68,4.23,670.34,14.455,9266500.0,0.8211872
1981-09-11,09266500,,44780.17,0.0,482.06,22.21,2.88,629.43,12.545,9266500.0,0.7928704
1981-09-12,09266500,,44614.58,0.0,428.38,21.03,5.0,777.39,13.015,9266500.0,0.7645535999999999
1981-09-13,09266500,,44448.77,0.0,435.22,19.92,3.47,700.38,11.695,9266500.0,0.70792
1981-09-14,09266500,,44282.75,0.0,432.28,19.82,3.45,703.01,11.635,9266500.0,0.70792
1981-09-15,09266500,,44116.55,0.0,460.72,22.81,3.86,691.98,13.335,9266500.0,0.6512864
1981-09-16,09266500,,43950.2,0.0,471.69,24.36,3.86,679.29,14.11,9266500.0,0.6229696
1981-09-17,09266500,,43783.74,0.0,435.42,22.72,4.97,769.77,13.845,9266500.0,0.5946528
1981-09-18,09266500,,43617.18,0.0,412.88,22.54,6.05,850.47,14.295,9266500.0,0.5946528
1981-09-19,09266500,,43450.55,0.0,421.06,21.77,4.74,775.54,13.255,9266500.0,0.566336
1981-09-20,09266500,,43283.89,0.0,368.55,18.18,4.39,812.25,11.285,9266500.0,0.5946528
1981-09-21,09266500,,43117.21,0.0,322.55,19.28,7.47,1034.0,13.375,9266500.0,0.5946528
1981-09-22,09266500,,42950.54,0.0,389.78,21.36,5.97,876.12,13.665,9266500.0,0.5946528
1981-09-23,09266500,,42783.91,0.0,398.09,20.7,4.67,798.89,12.685,9266500.0,0.5380192
1981-09-24,09266500,,42617.35,11.14,289.34,20.42,4.78,858.65,12.6,9266500.0,0.566336
1981-09-25,09266500,,42450.89,6.72,114.57,13.08,7.89,1064.08,10.485,9266500.0,0.6229696
1981-09-26,09266500,,42284.54,0.0,483.81,15.73,-8.75,304.63,3.49,9266500.0,0.70792
1981-09-27,09266500,,42118.34,0.0,429.29,19.46,0.37,610.18,9.915,9266500.0,0.6512864
1981-09-28,09266500,,41952.32,0.0,367.0,20.54,5.58,907.96,13.06,9266500.0,0.5946528
1981-09-29,09266500,,41786.5,0.0,324.68,20.49,7.56,1040.42,14.025,9266500.0,0.566336
1981-09-30,09266500,,41620.92,0.0,431.84,22.24,1.68,662.02,11.96,9266500.0,0.566336
1981-10-01,09266500,,41455.59,0.0,428.99,21.68,1.14,602.84,11.41,9266500.0,0.5380192
1981-10-02,09266500,,41290.54,0.0,267.35,17.98,7.46,1033.59,12.72,9266500.0,0.566336
1981-10-03,09266500,,41125.82,16.17,120.07,14.11,8.15,1083.6,11.13,9266500.0,0.6229696
1981-10-04,09266500,,40961.44,12.69,45.38,4.24,2.92,753.3,3.58,9266500.0,0.70792
1981-10-05,09266500,,40797.44,0.0,309.96,6.39,-5.22,414.15,0.585,9266500.0,0.7928704
1981-10-06,09266500,,40633.84,0.0,272.37,9.68,-0.41,592.75,4.635,9266500.0,0.7928704
1981-10-07,09266500,,40470.68,0.0,261.18,15.45,5.59,908.75,10.52,9266500.0,0.7362368
1981-10-08,09266500,,40307.99,11.34,214.63,14.84,4.01,813.59,9.425,9266500.0,0.7645535999999999
1981-10-09,09266500,,40145.81,0.0,108.89,3.67,0.2,619.64,1.935,9266500.0,0.849504
1981-10-10,09266500,,39984.15,0.0,391.83,16.76,-0.41,592.93,8.175,9266500.0,0.8778208
1981-10-11,09266500,,39823.06,32.57,245.18,10.83,-1.6,543.02,4.615,9266500.0,0.849504
1981-10-12,09266500,,39662.57,8.2,224.22,9.05,-1.91,530.95,3.5700000000000003,9266500.0,0.9627712
1981-10-13,09266500,,39502.72,6.11,145.72,2.02,-4.42,440.16,-1.2,9266500.0,1.0194048
1981-10-14,09266500,,39343.54,3.27,209.49,4.69,-5.06,419.28,-0.1849999999999996,9266500.0,1.132672
1981-10-15,09266500,,39185.06,10.67,220.93,4.4,-5.93,392.47,-0.7649999999999997,9266500.0,1.0477216
1981-10-16,09266500,,39027.33,18.25,126.12,2.51,-2.78,497.76,-0.135,9266500.0,0.9344544
1981-10-17,09266500,,38870.38,0.0,250.72,7.85,-0.37,594.48,3.74,9266500.0,0.991088
1981-10-18,09266500,,38714.24,0.0,324.43,8.3,-3.21,481.88,2.5450000000000004,9266500.0,1.0477216
1981-10-19,09266500,,38558.97,0.0,379.89,12.22,-3.7,464.6,4.26,9266500.0,0.9344544
1981-10-20,09266500,,38404.6,0.0,371.11,12.92,-2.61,503.99,5.155,9266500.0,0.9627712
1981-10-21,09266500,,38251.17,0.0,375.29,15.29,-1.47,548.27,6.909999999999999,9266500.0,0.991088
1981-10-22,09266500,,38098.72,0.0,334.76,8.06,-4.83,426.57,1.6150000000000002,9266500.0,0.9344544
1981-10-23,09266500,,37947.29,0.0,308.06,9.18,-2.2,519.51,3.49,9266500.0,0.9344544
1981-10-24,09266500,,37796.93,0.0,223.1,7.98,0.54,634.9,4.26,9266500.0,0.9344544
1981-10-25,09266500,,37647.69,0.0,325.37,9.12,-3.64,466.87,2.7399999999999998,9266500.0,0.9061376
1981-10-26,09266500,,37499.61,0.0,323.66,9.54,-2.97,490.87,3.2849999999999997,9266500.0,0.849504
1981-10-27,09266500,,37352.73,0.0,339.08,11.01,-2.78,497.65,4.115,9266500.0,0.8778208
1981-10-28,09266500,,37207.1,14.23,201.88,10.72,1.13,662.65,5.925000000000001,9266500.0,0.8778208
1981-10-29,09266500,,37062.77,15.96,193.51,4.23,-4.61,433.98,-0.1899999999999999,9266500.0,0.9627712
1981-10-30,09266500,,36919.79,7.87,82.62,-4.34,-7.14,357.47,-5.74,9266500.0,0.9627712
1981-10-31,09266500,,36778.21,0.0,402.6,3.52,-12.04,242.97,-4.26,9266500.0,0.9061376
1981-11-01,09266500,,36638.08,0.0,398.75,7.86,-8.31,326.57,-0.2250000000000001,9266500.0,0.991088
1981-11-02,09266500,,36499.45,0.0,375.78,11.75,-3.04,488.36,4.355,9266500.0,1.0194048
1981-11-03,09266500,,36362.38,0.0,368.84,11.86,-3.13,484.82,4.365,9266500.0,0.9344544
1981-11-04,09266500,,36226.91,0.0,359.06,11.77,-2.75,498.95,4.51,9266500.0,0.9061376
1981-11-05,09266500,,36093.1,0.0,338.07,10.71,-2.41,511.79,4.15,9266500.0,0.9061376
1981-11-06,09266500,,35961.0,0.0,336.83,11.75,-1.73,538.07,5.01,9266500.0,0.9061376
1981-11-07,09266500,,35830.68,0.0,153.56,5.38,-0.11,605.76,2.635,9266500.0,0.9061376
1981-11-08,09266500,,35702.18,0.0,88.32,3.84,0.83,648.62,2.335,9266500.0,0.8778208
1981-11-09,09266500,,35575.56,0.0,281.6,8.21,-3.62,467.41,2.2950000000000004,9266500.0,0.8211872
1981-11-10,09266500,,35450.88,0.0,251.74,6.35,-3.6,468.09,1.3749999999999998,9266500.0,0.7928704
1981-11-11,09266500,,35328.19,0.0,286.67,8.64,-3.94,456.41,2.3500000000000005,9266500.0,0.7645535999999999
1981-11-12,09266500,,35207.56,0.0,299.82,10.48,-3.96,455.52,3.26,9266500.0,0.7928704
1981-11-13,09266500,,35089.04,0.0,265.07,11.85,0.01,611.29,5.93,9266500.0,0.8211872
1981-11-14,09266500,,34972.69,0.0,180.16,9.44,2.32,721.87,5.88,9266500.0,0.8211872
1981-11-15,09266500,,34858.56,0.0,223.53,6.06,-3.21,482.01,1.4249999999999998,9266500.0,0.8211872
1981-11-16,09266500,,34746.73,0.0,275.19,11.45,-1.86,532.74,4.795,9266500.0,0.7645535999999999
1981-11-17,09266500,,34637.23,0.0,280.9,14.8,0.26,622.31,7.53,9266500.0,0.7645535999999999
1981-11-18,09266500,,34530.14,7.27,250.04,9.44,-7.27,353.93,1.085,9266500.0,0.7645535999999999
1981-11-19,09266500,,34425.52,0.0,272.15,-0.73,-11.52,253.25,-6.125,9266500.0,0.6796032
1981-11-20,09266500,,34323.41,0.0,165.18,-0.98,-6.76,368.21,-3.87,9266500.0,0.6229696
1981-11-21,09266500,,34223.88,0.0,289.78,7.04,-5.16,416.13,0.94,9266500.0,0.6796032
1981-11-22,09266500,,34126.99,0.0,141.01,2.06,-2.86,494.79,-0.3999999999999999,9266500.0,0.70792
1981-11-23,09266500,,34032.78,0.0,237.12,5.03,-4.06,452.15,0.4850000000000003,9266500.0,0.7362368
1981-11-24,09266500,,33941.33,0.0,316.02,13.9,-2.22,518.88,5.84,9266500.0,0.70792
1981-11-25,09266500,,33852.69,13.05,192.6,7.55,-3.07,486.96,2.24,9266500.0,0.6512864
1981-11-26,09266500,,33766.9,0.0,346.02,-1.86,-25.06,79.75,-13.46,9266500.0,0.6229696
1981-11-27,09266500,,33684.02,0.0,308.0,1.24,-14.02,206.72,-6.39,9266500.0,0.566336
1981-11-28,09266500,,33604.12,0.0,334.43,-3.68,-24.49,83.95,-14.085,9266500.0,0.5946528
1981-11-29,09266500,,33527.23,0.0,188.11,-10.24,-17.83,150.42,-14.035,9266500.0,0.6512864
1981-11-30,09266500,,33453.41,0.0,303.17,-2.09,-17.97,148.61,-10.03,9266500.0,0.6512864
1981-12-01,09266500,,33382.71,0.0,270.07,1.22,-11.5,253.7,-5.14,9266500.0,0.5946528
1981-12-02,09266500,,33315.18,0.0,269.15,5.24,-7.64,343.9,-1.1999999999999995,9266500.0,0.566336
1981-12-03,09266500,,33250.86,0.0,218.85,3.47,-5.94,392.1,-1.235,9266500.0,0.566336
1981-12-04,09266500,,33189.79,0.0,279.79,5.66,-8.24,328.3,-1.29,9266500.0,0.566336
1981-12-05,09266500,,33132.03,0.0,276.38,5.44,-8.27,327.61,-1.4149999999999996,9266500.0,0.5946528
1981-12-06,09266500,,33077.61,0.0,288.12,10.25,-5.32,411.08,2.465,9266500.0,0.5946528
1981-12-07,09266500,,33026.56,0.0,267.19,8.85,-4.77,428.66,2.04,9266500.0,0.566336
1981-12-08,09266500,,32978.94,0.0,256.49,7.3,-5.7,399.39,0.7999999999999998,9266500.0,0.566336
1981-12-09,09266500,,32934.76,0.0,282.8,10.53,-5.69,399.66,2.4199999999999995,9266500.0,0.5380192
1981-12-10,09266500,,32894.07,0.0,235.06,12.09,-2.15,521.62,4.97,9266500.0,0.566336
1981-12-11,09266500,,32856.9,0.0,224.82,8.77,-4.28,444.9,2.245,9266500.0,0.5946528
1981-12-12,09266500,,32823.26,0.0,183.45,2.3,-7.22,355.49,-2.46,9266500.0,0.566336
1981-12-13,09266500,,32793.2,0.0,94.4,-0.15,-4.6,434.16,-2.375,9266500.0,0.566336
1981-12-14,09266500,,32766.72,0.0,229.06,5.07,-8.13,331.18,-1.5300000000000002,9266500.0,0.5380192
1981-12-15,09266500,,32743.86,0.0,111.54,2.15,-3.27,479.91,-0.56,9266500.0,0.5097024
1981-12-16,09266500,,32724.62,0.0,224.52,2.93,-9.68,293.2,-3.375,9266500.0,0.5097024
1981-12-17,09266500,,32709.02,0.0,198.85,-3.97,-14.24,203.06,-9.105,9266500.0,0.5097024
1981-12-18,09266500,,32697.08,0.0,237.06,2.36,-11.27,258.3,-4.455,9266500.0,0.5097024
1981-12-19,09266500,,32688.8,0.0,164.5,3.9,-4.27,445.06,-0.1849999999999998,9266500.0,0.5097024
1981-12-20,09266500,,32684.19,0.0,211.11,9.72,-2.02,526.56,3.850000000000001,9266500.0,0.5380192
1981-12-21,09266500,,32683.26,6.72,95.31,4.86,-1.32,554.54,1.77,9266500.0,0.5380192
1981-12-22,09266500,,32686.0,5.69,156.27,-5.67,-15.15,188.35,-10.41,9266500.0,0.5380192
1981-12-23,09266500,,32692.41,0.0,200.22,-12.45,-21.33,111.23,-16.89,9266500.0,0.4813855999999999
1981-12-24,09266500,,32702.49,0.0,284.03,-9.82,-25.22,78.59,-17.52,9266500.0,0.4813855999999999
1981-12-25,09266500,,32716.23,0.0,123.27,-6.26,-11.37,256.4,-8.815,9266500.0,0.5097024
1981-12-26,09266500,,32733.61,0.0,133.29,-6.13,-11.42,255.34,-8.775,9266500.0,0.5097024
1981-12-27,09266500,,32754.64,5.82,23.49,-7.84,-7.84,338.74,-7.84,9266500.0,0.5380192
1981-12-28,09266500,,32779.28,0.0,274.17,-7.03,-19.44,131.12,-13.235,9266500.0,0.5380192
1981-12-29,09266500,,32807.52,0.0,311.02,0.85,-17.46,155.17,-8.305,9266500.0,0.5097024
1981-12-30,09266500,,32839.34,3.65,217.38,3.42,-11.38,256.2,-3.98,9266500.0,0.5097024
1981-12-31,09266500,,32874.72,0.0,287.01,-3.23,-17.11,159.84,-10.17,9266500.0,0.5380192
1982-01-01,09266500,,32913.8,10.49,189.37,1.41,-10.58,272.96,-4.585,9266500.0,0.5380192
1982-01-02,09266500,,32956.22,0.0,242.78,-7.2,-18.22,145.47,-12.71,9266500.0,0.5380192
1982-01-03,09266500,,33002.11,0.0,299.48,-3.82,-19.12,134.79,-11.47,9266500.0,0.5380192
1982-01-04,09266500,,33051.44,2.43,206.16,-2.93,-16.12,173.73,-9.525,9266500.0,0.5097024
1982-01-05,09266500,,33104.16,4.8,249.44,1.2,-18.19,145.93,-8.495000000000001,9266500.0,0.5097024
1982-01-06,09266500,,33160.24,0.0,349.83,-1.78,-23.91,88.43,-12.845,9266500.0,0.5097024
1982-01-07,09266500,,33219.65,0.0,293.24,-10.35,-24.35,85.02,-17.35,9266500.0,0.5097024
1982-01-08,09266500,,33282.33,0.0,327.89,-4.82,-22.29,102.23,-13.555,9266500.0,0.4813855999999999
1982-01-09,09266500,,33348.25,0.0,317.12,-1.43,-17.56,153.89,-9.495,9266500.0,0.4813855999999999
1982-01-10,09266500,,33417.36,0.0,321.07,-0.31,-16.73,165.12,-8.52,9266500.0,0.4813855999999999
1982-01-11,09266500,,33489.61,0.0,304.54,-0.94,-15.56,182.05,-8.25,9266500.0,0.5097024
1982-01-12,09266500,,33564.96,0.0,274.48,-1.59,-13.83,209.93,-7.71,9266500.0,0.5380192
1982-01-13,09266500,,33643.35,0.0,294.65,1.17,-12.44,235.21,-5.635,9266500.0,0.5097024
1982-01-14,09266500,,33724.73,0.0,322.88,2.41,-13.5,215.8,-5.545,9266500.0,0.4813855999999999
1982-01-15,09266500,,33809.06,0.0,295.92,3.71,-9.82,290.03,-3.055,9266500.0,0.4813855999999999
1982-01-16,09266500,,33896.27,0.0,284.22,5.19,-7.44,349.39,-1.125,9266500.0,0.5097024
1982-01-17,09266500,,33986.31,0.0,296.59,6.54,-6.86,365.28,-0.1600000000000001,9266500.0,0.5097024
1982-01-18,09266500,,34079.13,0.0,295.42,5.17,-7.93,336.36,-1.38,9266500.0,0.4813855999999999
1982-01-19,09266500,,34174.68,0.0,330.84,4.22,-11.42,255.34,-3.6,9266500.0,0.4530688
1982-01-20,09266500,,34272.88,17.21,133.86,-3.84,-10.57,273.32,-7.205,9266500.0,0.4813855999999999
1982-01-21,09266500,,34373.7,15.82,62.48,-4.4,-7.15,357.44,-5.775,9266500.0,0.4813855999999999
1982-01-22,09266500,,34477.06,0.0,259.38,-9.0,-18.88,137.53,-13.94,9266500.0,0.4813855999999999
1982-01-23,09266500,,34582.92,0.0,372.41,0.85,-16.9,162.73,-8.024999999999999,9266500.0,0.4813855999999999
1982-01-24,09266500,,34691.2,0.0,364.41,6.94,-9.98,286.32,-1.52,9266500.0,0.4813855999999999
1982-01-25,09266500,,34801.87,0.0,350.65,5.69,-9.63,294.38,-1.97,9266500.0,0.4813855999999999
1982-01-26,09266500,,34914.85,0.0,379.68,9.77,-8.36,325.15,0.7050000000000001,9266500.0,0.4813855999999999
1982-01-27,09266500,,35030.08,0.0,309.17,5.68,-6.51,375.43,-0.415,9266500.0,0.4813855999999999
