M-D,M,D,1979_SWE_in,1980_SWE_in,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
12-09,12,9,0.14220007678799998,0.116800063072,0.055900030186,0.027900015065999997,0.12450006723,0.21080011383199998,0.203200109728,0.175300094662,0.101600054864,0.058400031536,0.12700006858000001,0.076200041148,0.073700039798,0.09140004935599999,0.078700042498,0.088900048006,0.088900048006,0.14220007678799998,0.1600000864,0.08130004390199999,0.086400046656,0.053300028782,0.073700039798,0.152400082296,0.09400005076,0.09140004935599999,0.137200074088,0.16260008780399998,0.078700042498,0.050800027432,0.073700039798,0.055900030186,0.12700006858000001,0.073700039798,0.086400046656,0.073700039798,0.06600003564,0.068600037044,0.101600054864,0.08130004390199999,0.09400005076,0.101600054864,0.058400031536,0.027900015065999997,0.12450006723,0.09650005211,0.050800027432,0.035600019223999996,0.027900015065999997,0.052550028377,0.07242503910949999,0.09588755177925,0.087650047331,0.12450006723,0.15468008352720003,0.21080011383199998,2023-12-09
12-10,12,10,0.14220007678799998,0.116800063072,0.055900030186,0.027900015065999997,0.12450006723,0.21080011383199998,0.203200109728,0.177800096012,0.101600054864,0.058400031536,0.12700006858000001,0.08380004525200001,0.073700039798,0.09140004935599999,0.09650005211,0.088900048006,0.088900048006,0.14220007678799998,0.165100089154,0.086400046656,0.086400046656,0.053300028782,0.073700039798,0.152400082296,0.09400005076,0.09140004935599999,0.152400082296,0.16260008780399998,0.078700042498,0.050800027432,0.073700039798,0.055900030186,0.12700006858000001,0.073700039798,0.086400046656,0.073700039798,0.06600003564,0.068600037044,0.111800060372,0.08130004390199999,0.09400005076,0.101600054864,0.058400031536,0.050800027432,0.12450006723,0.09650005211,0.053300028782,0.035600019223999996,0.027900015065999997,0.053300028782,0.07242503910949999,0.09773963611270835,0.088900048006,0.12450006723,0.15546008394840002,0.21080011383199998,2023-12-10
12-11,12,11,0.14220007678799998,0.12450006723,0.055900030186,0.03300001782,0.12700006858000001,0.218400117936,0.208300112482,0.177800096012,0.101600054864,0.08130004390199999,0.12700006858000001,0.088900048006,0.073700039798,0.09140004935599999,0.09910005351399999,0.088900048006,0.09910005351399999,0.147300079542,0.175300094662,0.086400046656,0.086400046656,0.058400031536,0.09140004935599999,0.152400082296,0.09400005076,0.09140004935599999,0.152400082296,0.16260008780399998,0.08130004390199999,0.050800027432,0.073700039798,0.055900030186,0.14220007678799998,0.073700039798,0.088900048006,0.073700039798,0.06600003564,0.078700042498,0.13460007268399998,0.08130004390199999,0.09400005076,0.101600054864,0.058400031536,0.050800027432,0.12700006858000001,0.09650005211,0.053300028782,0.035600019223999996,0.03300001782,0.0551200297648,0.073700039798,0.10112713794195834,0.09140004935599999,0.12700006858000001,0.15546008394840002,0.218400117936,2023-12-11
12-12,12,12,0.14220007678799998,0.12450006723,0.058400031536,0.03300001782,0.12700006858000001,0.22350012068999997,0.228600123444,0.177800096012,0.104100056214,0.08380004525200001,0.12700006858000001,0.088900048006,0.073700039798,0.09140004935599999,0.111800060372,0.088900048006,0.101600054864,0.147300079542,0.18540010011600003,0.088900048006,0.086400046656,0.058400031536,0.09140004935599999,0.152400082296,0.09650005211,0.09140004935599999,0.152400082296,0.16260008780399998,0.086400046656,0.050800027432,0.073700039798,0.058400031536,0.14220007678799998,0.073700039798,0.088900048006,0.073700039798,0.06600003564,0.078700042498,0.137200074088,0.08130004390199999,0.09400005076,0.101600054864,0.058400031536,0.053300028782,0.12950006993,0.09650005211,0.053300028782,0.035600019223999996,0.03300001782,0.0568700307098,0.073700039798,0.10276047215729167,0.09140004935599999,0.1276250689175,0.15546008394840002,0.228600123444,2023-12-12
12-13,12,13,0.14220007678799998,0.12450006723,0.058400031536,0.03300001782,0.12700006858000001,0.231100124794,0.241300130302,0.177800096012,0.104100056214,0.08380004525200001,0.12700006858000001,0.088900048006,0.076200041148,0.09140004935599999,0.111800060372,0.088900048006,0.104100056214,0.154900083646,0.18800010152,0.088900048006,0.086400046656,0.058400031536,0.09650005211,0.152400082296,0.09650005211,0.09140004935599999,0.152400082296,0.16260008780399998,0.088900048006,0.050800027432,0.073700039798,0.06600003564,0.14220007678799998,0.076200041148,0.088900048006,0.073700039798,0.06600003564,0.078700042498,0.137200074088,0.08130004390199999,0.09910005351399999,0.12190006582599998,0.06600003564,0.053300028782,0.13210007133399998,0.09650005211,0.053300028782,0.035600019223999996,0.03300001782,0.0568700307098,0.0755750408105,0.10461047315629168,0.09140004935599999,0.12827506926850002,0.15721008489340002,0.241300130302,2023-12-13
12-14,12,14,0.14480007819200003,0.12450006723,0.058400031536,0.03300001782,0.13210007133399998,0.236200127548,0.241300130302,0.177800096012,0.104100056214,0.08380004525200001,0.12700006858000001,0.088900048006,0.088900048006,0.09140004935599999,0.111800060372,0.09140004935599999,0.104100056214,0.15750008505,0.18800010152,0.088900048006,0.086400046656,0.07110003839399999,0.09910005351399999,0.152400082296,0.09650005211,0.09140004935599999,0.152400082296,0.16260008780399998,0.09400005076,0.055900030186,0.088900048006,0.114300061722,0.14220007678799998,0.076200041148,0.09140004935599999,0.076200041148,0.073700039798,0.078700042498,0.137200074088,0.088900048006,0.09910005351399999,0.13210007133399998,0.068600037044,0.053300028782,0.137200074088,0.09650005211,0.055900030186,0.035600019223999996,0.03300001782,0.057650031131,0.0825250445635,0.10795214162745832,0.095250051435,0.13337507202249999,0.15903008587620002,0.241300130302,2023-12-14
12-15,12,15,0.14480007819200003,0.12450006723,0.058400031536,0.045700024677999995,0.13460007268399998,0.248900134406,0.241300130302,0.177800096012,0.104100056214,0.08380004525200001,0.12950006993,0.088900048006,0.088900048006,0.09400005076,0.11940006447600002,0.09140004935599999,0.104100056214,0.15750008505,0.18800010152,0.09140004935599999,0.086400046656,0.07110003839399999,0.104100056214,0.152400082296,0.101600054864,0.104100056214,0.152400082296,0.16260008780399998,0.09910005351399999,0.055900030186,0.09140004935599999,0.114300061722,0.14220007678799998,0.076200041148,0.09400005076,0.076200041148,0.076200041148,0.08380004525200001,0.14480007819200003,0.088900048006,0.09910005351399999,0.152400082296,0.07110003839399999,0.08130004390199999,0.137200074088,0.09650005211,0.06350003429000001,0.035600019223999996,0.035600019223999996,0.0688200371628,0.08380004525200001,0.11107089331158333,0.09910005351399999,0.138450074763,0.15903008587620002,0.248900134406,2023-12-15
12-16,12,16,0.14480007819200003,0.12450006723,0.058400031536,0.06350003429000001,0.137200074088,0.25400013716000003,0.241300130302,0.177800096012,0.104100056214,0.08380004525200001,0.12950006993,0.09400005076,0.088900048006,0.09400005076,0.11940006447600002,0.09140004935599999,0.104100056214,0.1600000864,0.18800010152,0.09140004935599999,0.086400046656,0.07110003839399999,0.13210007133399998,0.152400082296,0.116800063072,0.104100056214,0.152400082296,0.16260008780399998,0.104100056214,0.06100003294,0.09400005076,0.114300061722,0.147300079542,0.076200041148,0.09650005211,0.076200041148,0.078700042498,0.086400046656,0.147300079542,0.088900048006,0.09910005351399999,0.152400082296,0.07110003839399999,0.08130004390199999,0.137200074088,0.09650005211,0.06350003429000001,0.035600019223999996,0.035600019223999996,0.0688200371628,0.085750046305,0.11324172781716667,0.10160005486399999,0.13910007511400002,0.16078008682119999,0.25400013716000003,2023-12-16
12-17,12,17,0.14480007819200003,0.12450006723,0.058400031536,0.068600037044,0.137200074088,0.25400013716000003,0.25400013716000003,0.177800096012,0.104100056214,0.08380004525200001,0.12950006993,0.09910005351399999,0.09140004935599999,0.09400005076,0.11940006447600002,0.09140004935599999,0.104100056214,0.1600000864,0.20570011107800001,0.09140004935599999,0.086400046656,0.073700039798,0.13460007268399998,0.152400082296,0.12190006582599998,0.104100056214,0.152400082296,0.16260008780399998,0.111800060372,0.06100003294,0.09910005351399999,0.114300061722,0.147300079542,0.078700042498,0.09910005351399999,0.076200041148,0.078700042498,0.088900048006,0.177800096012,0.09400005076,0.09910005351399999,0.152400082296,0.07110003839399999,0.09400005076,0.137200074088,0.09650005211,0.06350003429000001,0.035600019223999996,0.035600019223999996,0.070350037989,0.0882750476685,0.11578339585633333,0.10160005486399999,0.13910007511400002,0.16716009026640005,0.25400013716000003,2023-12-17
12-18,12,18,0.14480007819200003,0.12450006723,0.06100003294,0.07110003839399999,0.13970007543799998,0.259100139914,0.25400013716000003,0.177800096012,0.109200058968,0.08380004525200001,0.12950006993,0.111800060372,0.09140004935599999,0.09400005076,0.12190006582599998,0.09140004935599999,0.104100056214,0.1600000864,0.20570011107800001,0.09140004935599999,0.086400046656,0.073700039798,0.13970007543799998,0.152400082296,0.13460007268399998,0.104100056214,0.152400082296,0.165100089154,0.111800060372,0.06100003294,0.104100056214,0.114300061722,0.147300079542,0.078700042498,0.11940006447600002,0.076200041148,0.078700042498,0.088900048006,0.177800096012,0.09400005076,0.09910005351399999,0.152400082296,0.076200041148,0.101600054864,0.137200074088,0.09650005211,0.07110003839399999,0.048300026082,0.048300026082,0.0729200393768,0.0882750476685,0.11810839711183334,0.10665005759099999,0.14097507612649998,0.16891009121140008,0.259100139914,2023-12-18
12-19,12,19,0.149900080946,0.12450006723,0.06100003294,0.07110003839399999,0.13970007543799998,0.26420014266799996,0.25400013716000003,0.177800096012,0.109200058968,0.08380004525200001,0.12950006993,0.114300061722,0.09650005211,0.09400005076,0.12190006582599998,0.09140004935599999,0.109200058968,0.1600000864,0.20570011107800001,0.09140004935599999,0.086400046656,0.08130004390199999,0.13970007543799998,0.152400082296,0.137200074088,0.104100056214,0.152400082296,0.170200091908,0.111800060372,0.06350003429000001,0.106700057618,0.114300061722,0.16260008780399998,0.078700042498,0.12700006858000001,0.076200041148,0.078700042498,0.088900048006,0.177800096012,0.09400005076,0.101600054864,0.152400082296,0.076200041148,0.101600054864,0.137200074088,0.09650005211,0.07110003839399999,0.048300026082,0.048300026082,0.0746700403218,0.0882750476685,0.11953964788470832,0.109200058968,0.142250076815,0.17248009313920004,0.26420014266799996,2023-12-19
12-20,12,20,0.154900083646,0.12450006723,0.06100003294,0.07110003839399999,0.13970007543799998,0.276900149526,0.25650013851000003,0.177800096012,0.109200058968,0.08380004525200001,0.137200074088,0.114300061722,0.101600054864,0.09650005211,0.12190006582599998,0.09140004935599999,0.109200058968,0.1600000864,0.20570011107800001,0.09140004935599999,0.09140004935599999,0.08380004525200001,0.13970007543799998,0.152400082296,0.137200074088,0.104100056214,0.152400082296,0.170200091908,0.111800060372,0.06600003564,0.114300061722,0.114300061722,0.208300112482,0.078700042498,0.12700006858000001,0.09140004935599999,0.08130004390199999,0.088900048006,0.18030009736199998,0.09400005076,0.104100056214,0.152400082296,0.078700042498,0.101600054864,0.137200074088,0.09650005211,0.07110003839399999,0.068600037044,0.06100003294,0.07642004126679999,0.09140004935599999,0.12254798284254165,0.11050005967000001,0.14287507715249997,0.178550096417,0.276900149526,2023-12-20
12-21,12,21,0.154900083646,0.12450006723,0.06100003294,0.086400046656,0.13970007543799998,0.27940015087599995,0.261600141264,0.177800096012,0.109200058968,0.08380004525200001,0.14220007678799998,0.114300061722,0.101600054864,0.09650005211,0.12190006582599998,0.09400005076,0.109200058968,0.1600000864,0.20570011107800001,0.09140004935599999,0.09400005076,0.086400046656,0.14220007678799998,0.152400082296,0.137200074088,0.104100056214,0.15750008505,0.17270009325799998,0.111800060372,0.076200041148,0.11940006447600002,0.114300061722,0.236200127548,0.078700042498,0.12700006858000001,0.09140004935599999,0.08380004525200001,0.09400005076,0.18030009736199998,0.101600054864,0.104100056214,0.152400082296,0.078700042498,0.101600054864,0.137200074088,0.09650005211,0.07110003839399999,0.08130004390199999,0.06100003294,0.0805200434808,0.09335005040899999,0.12498340082433333,0.11050005967000001,0.144750078165,0.178550096417,0.27940015087599995,2023-12-21
12-22,12,22,0.154900083646,0.12450006723,0.06100003294,0.09910005351399999,0.13970007543799998,0.27940015087599995,0.261600141264,0.177800096012,0.109200058968,0.086400046656,0.16260008780399998,0.114300061722,0.101600054864,0.09650005211,0.12700006858000001,0.09400005076,0.109200058968,0.1600000864,0.213400115236,0.09400005076,0.09400005076,0.09910005351399999,0.14220007678799998,0.152400082296,0.137200074088,0.109200058968,0.15750008505,0.17270009325799998,0.111800060372,0.08130004390199999,0.12190006582599998,0.114300061722,0.248900134406,0.08380004525200001,0.12700006858000001,0.09650005211,0.101600054864,0.116800063072,0.18030009736199998,0.101600054864,0.109200058968,0.152400082296,0.078700042498,0.101600054864,0.154900083646,0.09650005211,0.07110003839399999,0.08130004390199999,0.06100003294,0.083050044847,0.09650005211,0.1283750693225,0.113050061047,0.1530250826335,0.178550096417,0.27940015087599995,2023-12-22
12-23,12,23,0.1600000864,0.12450006723,0.06100003294,0.106700057618,0.14480007819200003,0.28700015498,0.261600141264,0.177800096012,0.111800060372,0.104100056214,0.16760009050400002,0.114300061722,0.104100056214,0.09650005211,0.12700006858000001,0.101600054864,0.109200058968,0.1600000864,0.236200127548,0.09400005076,0.09400005076,0.09910005351399999,0.14220007678799998,0.152400082296,0.137200074088,0.109200058968,0.15750008505,0.177800096012,0.11940006447600002,0.088900048006,0.13460007268399998,0.116800063072,0.261600141264,0.08380004525200001,0.12700006858000001,0.09910005351399999,0.109200058968,0.13970007543799998,0.18030009736199998,0.104100056214,0.109200058968,0.152400082296,0.086400046656,0.101600054864,0.154900083646,0.09650005211,0.07110003839399999,0.08130004390199999,0.06100003294,0.088150047601,0.1009750545265,0.13202298795904166,0.115550062397,0.1530250826335,0.178550096417,0.28700015498,2023-12-23
12-24,12,24,0.165100089154,0.12450006723,0.06350003429000001,0.111800060372,0.15750008505,0.294600159084,0.261600141264,0.177800096012,0.111800060372,0.106700057618,0.175300094662,0.114300061722,0.104100056214,0.09650005211,0.12700006858000001,0.104100056214,0.109200058968,0.1600000864,0.248900134406,0.09400005076,0.09400005076,0.09910005351399999,0.14220007678799998,0.152400082296,0.137200074088,0.109200058968,0.15750008505,0.18540010011600003,0.11940006447600002,0.09650005211,0.137200074088,0.116800063072,0.261600141264,0.08380004525200001,0.12950006993,0.101600054864,0.109200058968,0.147300079542,0.18030009736199998,0.12700006858000001,0.111800060372,0.152400082296,0.086400046656,0.11940006447600002,0.15750008505,0.09910005351399999,0.07110003839399999,0.08130004390199999,0.06350003429000001,0.0917200495288,0.1034750558765,0.13488548950479165,0.11940006447600002,0.15750008505,0.1818300981882,0.294600159084,2023-12-24
12-25,12,25,0.16760009050400002,0.12450006723,0.06350003429000001,0.114300061722,0.15750008505,0.299700161838,0.261600141264,0.177800096012,0.114300061722,0.106700057618,0.177800096012,0.114300061722,0.104100056214,0.09650005211,0.12700006858000001,0.104100056214,0.109200058968,0.1600000864,0.248900134406,0.09910005351399999,0.09400005076,0.09910005351399999,0.15750008505,0.152400082296,0.137200074088,0.109200058968,0.15750008505,0.18540010011600003,0.12190006582599998,0.104100056214,0.13970007543799998,0.11940006447600002,0.261600141264,0.08380004525200001,0.13210007133399998,0.106700057618,0.111800060372,0.147300079542,0.18800010152,0.13460007268399998,0.116800063072,0.154900083646,0.088900048006,0.13460007268399998,0.15750008505,0.09910005351399999,0.073700039798,0.086400046656,0.06350003429000001,0.0924700499338,0.104100056214,0.13716049073329165,0.12320006652799999,0.15750008505,0.18618010053720002,0.299700161838,2023-12-25
12-26,12,26,0.170200091908,0.13210007133399998,0.06350003429000001,0.11940006447600002,0.15750008505,0.312400168696,0.261600141264,0.177800096012,0.114300061722,0.106700057618,0.19300010422,0.114300061722,0.104100056214,0.09650005211,0.12700006858000001,0.106700057618,0.109200058968,0.1600000864,0.25650013851000003,0.09910005351399999,0.09400005076,0.09910005351399999,0.15750008505,0.152400082296,0.137200074088,0.12190006582599998,0.15750008505,0.18540010011600003,0.12450006723,0.106700057618,0.170200091908,0.11940006447600002,0.261600141264,0.08380004525200001,0.13210007133399998,0.106700057618,0.114300061722,0.149900080946,0.198100106974,0.14480007819200003,0.12190006582599998,0.1600000864,0.088900048006,0.137200074088,0.15750008505,0.09910005351399999,0.08130004390199999,0.088900048006,0.06350003429000001,0.0924700499338,0.106700057618,0.14028757575525,0.125750067905,0.15812508538749998,0.19453010504620002,0.312400168696,2023-12-26
12-27,12,27,0.170200091908,0.13210007133399998,0.06350003429000001,0.13970007543799998,0.15750008505,0.330200178308,0.261600141264,0.177800096012,0.114300061722,0.106700057618,0.195600105624,0.114300061722,0.104100056214,0.09650005211,0.12700006858000001,0.106700057618,0.109200058968,0.1600000864,0.26420014266799996,0.09910005351399999,0.101600054864,0.09910005351399999,0.15750008505,0.152400082296,0.13970007543799998,0.137200074088,0.15750008505,0.19050010287,0.12450006723,0.106700057618,0.170200091908,0.11940006447600002,0.261600141264,0.08380004525200001,0.137200074088,0.106700057618,0.116800063072,0.147300079542,0.198100106974,0.14480007819200003,0.12700006858000001,0.1600000864,0.09650005211,0.16760009050400002,0.15750008505,0.09910005351399999,0.09140004935599999,0.101600054864,0.06350003429000001,0.0983200530928,0.106700057618,0.14340841077383334,0.134650072711,0.1600000864,0.196350106029,0.330200178308,2023-12-27
12-28,12,28,0.170200091908,0.137200074088,0.06600003564,0.147300079542,0.15750008505,0.340400183816,0.27940015087599995,0.177800096012,0.114300061722,0.106700057618,0.195600105624,0.116800063072,0.104100056214,0.09650005211,0.12950006993,0.109200058968,0.109200058968,0.1600000864,0.274300148122,0.101600054864,0.109200058968,0.09910005351399999,0.15750008505,0.152400082296,0.13970007543799998,0.13970007543799998,0.15750008505,0.195600105624,0.12450006723,0.106700057618,0.17270009325799998,0.11940006447600002,0.261600141264,0.08380004525200001,0.13970007543799998,0.106700057618,0.11940006447600002,0.147300079542,0.198100106974,0.14480007819200003,0.12950006993,0.1600000864,0.09650005211,0.18290009876600002,0.170200091908,0.09910005351399999,0.106700057618,0.114300061722,0.06600003564,0.09910005351399999,0.1085750586305,0.14642091240058333,0.13845007476299998,0.162550087777,0.196350106029,0.340400183816,2023-12-28
12-29,12,29,0.170200091908,0.137200074088,0.068600037044,0.149900080946,0.15750008505,0.340400183816,0.28450015363,0.177800096012,0.114300061722,0.106700057618,0.195600105624,0.116800063072,0.109200058968,0.09650005211,0.137200074088,0.109200058968,0.109200058968,0.1600000864,0.274300148122,0.101600054864,0.116800063072,0.09910005351399999,0.15750008505,0.154900083646,0.13970007543799998,0.13970007543799998,0.1600000864,0.203200109728,0.12950006993,0.109200058968,0.17270009325799998,0.12190006582599998,0.261600141264,0.08380004525200001,0.13970007543799998,0.106700057618,0.12950006993,0.147300079542,0.198100106974,0.14480007819200003,0.12950006993,0.1600000864,0.09910005351399999,0.19050010287,0.175300094662,0.09910005351399999,0.12190006582599998,0.114300061722,0.068600037044,0.09910005351399999,0.109200058968,0.1483771634569583,0.13845007476299998,0.162550087777,0.19963010780020002,0.340400183816,2023-12-29
12-30,12,30,0.170200091908,0.137200074088,0.068600037044,0.15750008505,0.15750008505,0.340400183816,0.28450015363,0.177800096012,0.116800063072,0.111800060372,0.195600105624,0.11940006447600002,0.109200058968,0.09650005211,0.15750008505,0.109200058968,0.106700057618,0.16260008780399998,0.274300148122,0.101600054864,0.116800063072,0.09910005351399999,0.15750008505,0.154900083646,0.149900080946,0.14220007678799998,0.18540010011600003,0.21080011383199998,0.12700006858000001,0.111800060372,0.17270009325799998,0.12190006582599998,0.274300148122,0.09400005076,0.13970007543799998,0.106700057618,0.12950006993,0.147300079542,0.198100106974,0.14480007819200003,0.13210007133399998,0.16260008780399998,0.09910005351399999,0.19050010287,0.177800096012,0.09650005211,0.13210007133399998,0.114300061722,0.068600037044,0.09910005351399999,0.111800060372,0.15092299816504165,0.14095007611299998,0.1708250922455,0.20191010903140005,0.340400183816,2023-12-30
12-31,12,31,0.170200091908,0.137200074088,0.068600037044,0.175300094662,0.15750008505,0.35050018927,0.28450015363,0.177800096012,0.11940006447600002,0.114300061722,0.195600105624,0.11940006447600002,0.109200058968,0.09650005211,0.16760009050400002,0.109200058968,0.101600054864,0.17270009325799998,0.274300148122,0.101600054864,0.116800063072,0.09910005351399999,0.15750008505,0.154900083646,0.15750008505,0.14480007819200003,0.198100106974,0.218400117936,0.12700006858000001,0.12450006723,0.17270009325799998,0.12700006858000001,0.276900149526,0.09400005076,0.13970007543799998,0.106700057618,0.12950006993,0.147300079542,0.198100106974,0.14480007819200003,0.137200074088,0.16260008780399998,0.101600054864,0.21080011383199998,0.177800096012,0.09650005211,0.13460007268399998,0.114300061722,0.068600037044,0.100850054459,0.114300061722,0.153618832954125,0.14225007681500001,0.173350093609,0.21308011506320002,0.35050018927,2023-12-31
01-01,1,1,0.170200091908,0.137200074088,0.07110003839399999,0.195600105624,0.15750008505,0.35050018927,0.28450015363,0.177800096012,0.11940006447600002,0.114300061722,0.195600105624,0.12950006993,0.109200058968,0.09650005211,0.16760009050400002,0.109200058968,0.101600054864,0.19300010422,0.274300148122,0.101600054864,0.12190006582599998,0.09910005351399999,0.15750008505,0.154900083646,0.165100089154,0.147300079542,0.215900116586,0.246400133056,0.12700006858000001,0.12450006723,0.17270009325799998,0.12700006858000001,0.276900149526,0.09910005351399999,0.14220007678799998,0.109200058968,0.12950006993,0.147300079542,0.198100106974,0.14220007678799998,0.137200074088,0.165100089154,0.104100056214,0.215900116586,0.198100106974,0.09650005211,0.13460007268399998,0.114300061722,0.07110003839399999,0.100850054459,0.114300061722,0.15678758466524997,0.14220007678799998,0.18160009806400002,0.22505012152700013,0.35050018927,2023-01-01
01-02,1,2,0.17270009325799998,0.137200074088,0.07110003839399999,0.195600105624,0.15750008505,0.35050018927,0.28450015363,0.18290009876600002,0.14480007819200003,0.114300061722,0.195600105624,0.12950006993,0.109200058968,0.09650005211,0.170200091908,0.11940006447600002,0.101600054864,0.198100106974,0.274300148122,0.101600054864,0.12450006723,0.09910005351399999,0.15750008505,0.1600000864,0.16760009050400002,0.154900083646,0.22100011934000002,0.25650013851000003,0.12450006723,0.12700006858000001,0.17270009325799998,0.12950006993,0.276900149526,0.09910005351399999,0.14220007678799998,0.109200058968,0.12950006993,0.147300079542,0.20070010837799998,0.14220007678799998,0.137200074088,0.175300094662,0.104100056214,0.215900116586,0.213400115236,0.09650005211,0.14480007819200003,0.11940006447600002,0.07110003839399999,0.100850054459,0.11940006447600002,0.15949175279216665,0.14480007819200003,0.18607510048050002,0.23165012509100016,0.35050018927,2023-01-02
01-03,1,3,0.18030009736199998,0.137200074088,0.07110003839399999,0.20070010837799998,0.15750008505,0.35050018927,0.28450015363,0.18290009876600002,0.14480007819200003,0.114300061722,0.195600105624,0.12950006993,0.109200058968,0.09650005211,0.18540010011600003,0.12190006582599998,0.09910005351399999,0.20070010837799998,0.28450015363,0.111800060372,0.12450006723,0.101600054864,0.15750008505,0.1600000864,0.16760009050400002,0.16760009050400002,0.22100011934000002,0.271800146772,0.12700006858000001,0.12700006858000001,0.18030009736199998,0.13460007268399998,0.276900149526,0.09910005351399999,0.14220007678799998,0.109200058968,0.12950006993,0.147300079542,0.215900116586,0.14220007678799998,0.137200074088,0.177800096012,0.104100056214,0.215900116586,0.226100122094,0.09650005211,0.154900083646,0.12190006582599998,0.07110003839399999,0.100850054459,0.12190006582599998,0.162400087696,0.146050078867,0.187950101493,0.2398101294974002,0.35050018927,2023-01-03
01-04,1,4,0.18030009736199998,0.137200074088,0.07110003839399999,0.20070010837799998,0.15750008505,0.35050018927,0.28450015363,0.18800010152,0.14480007819200003,0.114300061722,0.195600105624,0.12950006993,0.109200058968,0.09650005211,0.18540010011600003,0.12190006582599998,0.104100056214,0.20570011107800001,0.309900167346,0.114300061722,0.12450006723,0.109200058968,0.15750008505,0.1600000864,0.16760009050400002,0.16760009050400002,0.22100011934000002,0.28190015222599996,0.12700006858000001,0.12700006858000001,0.18030009736199998,0.13460007268399998,0.276900149526,0.09910005351399999,0.14220007678799998,0.109200058968,0.12950006993,0.147300079542,0.22100011934000002,0.14220007678799998,0.137200074088,0.177800096012,0.106700057618,0.215900116586,0.226100122094,0.09650005211,0.154900083646,0.12190006582599998,0.07110003839399999,0.1059200571968,0.12190006582599998,0.1638250884655,0.146050078867,0.18990010254599998,0.24134013032360022,0.35050018927,2023-01-04
01-05,1,5,0.18290009876600002,0.137200074088,0.076200041148,0.22350012068999997,0.15750008505,0.35050018927,0.28450015363,0.18800010152,0.14480007819200003,0.114300061722,0.195600105624,0.12950006993,0.111800060372,0.09650005211,0.18540010011600003,0.12190006582599998,0.111800060372,0.22100011934000002,0.309900167346,0.116800063072,0.12450006723,0.11940006447600002,0.15750008505,0.1600000864,0.17270009325799998,0.170200091908,0.22350012068999997,0.28700015498,0.14220007678799998,0.13210007133399998,0.18030009736199998,0.13460007268399998,0.276900149526,0.09910005351399999,0.14220007678799998,0.114300061722,0.12950006993,0.147300079542,0.259100139914,0.14220007678799998,0.137200074088,0.177800096012,0.106700057618,0.215900116586,0.226100122094,0.09910005351399999,0.165100089154,0.13210007133399998,0.076200041148,0.1102700595458,0.12385006687899999,0.16737925705141665,0.146050078867,0.18990010254599998,0.2644401427976001,0.35050018927,2023-01-05
01-06,1,6,0.18290009876600002,0.147300079542,0.076200041148,0.241300130302,0.15750008505,0.35050018927,0.28450015363,0.20070010837799998,0.152400082296,0.12450006723,0.203200109728,0.12950006993,0.111800060372,0.09650005211,0.18540010011600003,0.14220007678799998,0.111800060372,0.22100011934000002,0.309900167346,0.12190006582599998,0.12450006723,0.12450006723,0.15750008505,0.1600000864,0.17270009325799998,0.170200091908,0.226100122094,0.28700015498,0.14220007678799998,0.16760009050400002,0.18800010152,0.13460007268399998,0.276900149526,0.09910005351399999,0.14220007678799998,0.114300061722,0.12950006993,0.147300079542,0.259100139914,0.14220007678799998,0.13970007543799998,0.18290009876600002,0.11940006447600002,0.248900134406,0.226100122094,0.101600054864,0.165100089154,0.147300079542,0.076200041148,0.111800060372,0.128250069255,0.17182300945104165,0.154950083673,0.2013251087155,0.2644401427976001,0.35050018927,2023-01-06
01-07,1,7,0.18290009876600002,0.152400082296,0.088900048006,0.246400133056,0.15750008505,0.35050018927,0.28450015363,0.213400115236,0.152400082296,0.13210007133399998,0.22100011934000002,0.12950006993,0.111800060372,0.09910005351399999,0.18800010152,0.147300079542,0.12700006858000001,0.22350012068999997,0.309900167346,0.12190006582599998,0.12450006723,0.12450006723,0.15750008505,0.16260008780399998,0.17270009325799998,0.170200091908,0.231100124794,0.28700015498,0.14480007819200003,0.18800010152,0.20070010837799998,0.13460007268399998,0.276900149526,0.09910005351399999,0.14220007678799998,0.114300061722,0.12700006858000001,0.147300079542,0.259100139914,0.14480007819200003,0.152400082296,0.18540010011600003,0.11940006447600002,0.25400013716000003,0.23370012619799999,0.104100056214,0.16760009050400002,0.147300079542,0.088900048006,0.113550061317,0.1288750695925,0.17526676131066665,0.154950083673,0.21530011626200002,0.2644401427976001,0.35050018927,2023-01-07
