M-D,M,D,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-27,2,27,0.416600224964,0.137200074088,0.154900083646,0.177800096012,0.137200074088,0.20570011107800001,0.294600159084,0.175300094662,0.213400115236,0.19050010287,0.1600000864,0.177800096012,0.23880012895200003,0.228600123444,0.208300112482,0.12700006858000001,0.12700006858000001,0.137200074088,0.15872508571149999,0.20273135947487503,0.184150099441,0.21720011728799998,0.266700144018,0.416600224964,2023-02-27
02-28,2,28,0.416600224964,0.13970007543799998,0.154900083646,0.18800010152,0.137200074088,0.20570011107800001,0.31750017145000003,0.175300094662,0.213400115236,0.19050010287,0.1600000864,0.177800096012,0.246400133056,0.23370012619799999,0.208300112482,0.12700006858000001,0.12700006858000001,0.13845007476299998,0.15872508571149999,0.205750111105,0.189250102195,0.2184751179765,0.281950152253,0.416600224964,2023-02-28
03-01,3,1,0.416600224964,0.14220007678799998,0.16260008780399998,0.195600105624,0.13970007543799998,0.20570011107800001,0.31750017145000003,0.175300094662,0.213400115236,0.19050010287,0.1600000864,0.177800096012,0.259100139914,0.23880012895200003,0.208300112482,0.12700006858000001,0.12700006858000001,0.14095007611299998,0.161950087453,0.208131362390875,0.19305010424699998,0.219750118665,0.288300155682,0.416600224964,2023-03-01
03-02,3,2,0.416600224964,0.154900083646,0.16260008780399998,0.203200109728,0.13970007543799998,0.20570011107800001,0.31750017145000003,0.177800096012,0.218400117936,0.19300010422,0.1600000864,0.175300094662,0.259100139914,0.23880012895200003,0.208300112482,0.12700006858000001,0.12700006858000001,0.14730007954199997,0.161950087453,0.209868863329125,0.198100106974,0.22350012069000003,0.288300155682,0.416600224964,2023-03-02
03-03,3,3,0.42160022766399996,0.154900083646,0.16260008780399998,0.203200109728,0.14480007819200003,0.20570011107800001,0.31750017145000003,0.177800096012,0.228600123444,0.198100106974,0.165100089154,0.17270009325799998,0.259100139914,0.23880012895200003,0.208300112482,0.13210007133399998,0.13210007133399998,0.149850080919,0.1644750888165,0.211931364442875,0.200650108351,0.231150124821,0.288300155682,0.42160022766399996,2023-03-03
03-04,3,4,0.42160022766399996,0.15750008505,0.16760009050400002,0.203200109728,0.147300079542,0.20570011107800001,0.31750017145000003,0.177800096012,0.228600123444,0.198100106974,0.165100089154,0.17270009325799998,0.261600141264,0.25650013851000003,0.21080011383199998,0.14480007819200003,0.14480007819200003,0.152400082296,0.16697509016650003,0.2147751159785,0.200650108351,0.2355751272105,0.289550156357,0.42160022766399996,2023-03-04
03-05,3,5,0.42420022906800003,0.1600000864,0.16760009050400002,0.21080011383199998,0.147300079542,0.20570011107800001,0.31750017145000003,0.18290009876600002,0.228600123444,0.198100106974,0.170200091908,0.175300094662,0.26920014536799997,0.261600141264,0.213400115236,0.14480007819200003,0.14480007819200003,0.153650082971,0.16955009155700002,0.2173251173555,0.201900109026,0.236850127899,0.29335015840900003,0.42420022906800003,2023-03-05
03-06,3,6,0.41910022631399996,0.1600000864,0.16760009050400002,0.215900116586,0.147300079542,0.20070010837799998,0.32510017555399995,0.18290009876600002,0.231100124794,0.198100106974,0.170200091908,0.18540010011600003,0.28960015638400005,0.26420014266799996,0.215900116586,0.149900080946,0.147300079542,0.154950083673,0.16955009155700002,0.22018761890125,0.19940010767599997,0.23937512926249999,0.307350165969,0.41910022631399996,2023-03-06
03-07,3,7,0.41400022355999994,0.1600000864,0.16760009050400002,0.215900116586,0.149900080946,0.198100106974,0.335300181062,0.18290009876600002,0.23370012619799999,0.198100106974,0.170200091908,0.18800010152,0.292100157734,0.26420014266799996,0.218400117936,0.16260008780399998,0.149900080946,0.161300087102,0.16955009155700002,0.22193761984625,0.198100106974,0.24132513031549999,0.313700169398,0.41400022355999994,2023-03-07
03-08,3,8,0.41910022631399996,0.165100089154,0.16760009050400002,0.215900116586,0.149900080946,0.195600105624,0.335300181062,0.18290009876600002,0.241300130302,0.198100106974,0.170200091908,0.19050010287,0.292100157734,0.26420014266799996,0.218400117936,0.16260008780399998,0.149900080946,0.163850088479,0.16955009155700002,0.223050120447,0.196850106299,0.2470251333935,0.313700169398,0.41910022631399996,2023-03-08
03-09,3,9,0.41910022631399996,0.165100089154,0.175300094662,0.228600123444,0.149900080946,0.195600105624,0.335300181062,0.18290009876600002,0.25150013581,0.20070010837799998,0.170200091908,0.195600105624,0.299700161838,0.26920014536799997,0.218400117936,0.16260008780399998,0.149900080946,0.163850088479,0.1740250939735,0.226231372164875,0.198150107001,0.2559251381995,0.31750017145,0.41910022631399996,2023-03-09
03-10,3,10,0.398800215352,0.165100089154,0.18290009876600002,0.228600123444,0.147300079542,0.195600105624,0.332700179658,0.18540010011600003,0.25150013581,0.21080011383199998,0.16760009050400002,0.20070010837799998,0.299700161838,0.26920014536799997,0.218400117936,0.16260008780399998,0.147300079542,0.163850088479,0.17907509670050004,0.226056372070375,0.20575011110499997,0.2559251381995,0.316200170748,0.398800215352,2023-03-10
03-11,3,11,0.398800215352,0.165100089154,0.18290009876600002,0.24380013165199996,0.14220007678799998,0.198100106974,0.32770017695799997,0.18540010011600003,0.25400013716000003,0.21080011383199998,0.16760009050400002,0.20070010837799998,0.312400168696,0.274300148122,0.218400117936,0.16260008780399998,0.14220007678799998,0.163850088479,0.17907509670050004,0.227800123012,0.20575011110499997,0.2590751399005,0.320050172827,0.398800215352,2023-03-11
03-12,3,12,0.398800215352,0.165100089154,0.18290009876600002,0.25400013716000003,0.137200074088,0.198100106974,0.32510017555399995,0.18540010011600003,0.259100139914,0.21080011383199998,0.170200091908,0.203200109728,0.312400168696,0.274300148122,0.218400117936,0.16260008780399998,0.137200074088,0.163850088479,0.17972509705150003,0.228600123444,0.20700011178,0.262900141966,0.318750172125,0.398800215352,2023-03-12
03-13,3,13,0.40130021670199995,0.165100089154,0.18290009876600002,0.25400013716000003,0.13970007543799998,0.198100106974,0.32510017555399995,0.18290009876600002,0.259100139914,0.21080011383199998,0.17270009325799998,0.203200109728,0.31750017145000003,0.274300148122,0.218400117936,0.15750008505,0.13970007543799998,0.161300087102,0.180350097389,0.22891262361275,0.20700011178,0.262900141966,0.321300173502,0.40130021670199995,2023-03-13
03-14,3,14,0.40390021810599996,0.1600000864,0.18030009736199998,0.25400013716000003,0.137200074088,0.198100106974,0.312400168696,0.177800096012,0.27940015087599995,0.21080011383199998,0.18030009736199998,0.208300112482,0.31750017145000003,0.28450015363,0.22100011934000002,0.152400082296,0.137200074088,0.15620008434799998,0.1796750970245,0.229868874129125,0.209550113157,0.28067515156449996,0.314950170073,0.40390021810599996,2023-03-14
03-15,3,15,0.41400022355999994,0.147300079542,0.17270009325799998,0.25400013716000003,0.13210007133399998,0.20070010837799998,0.302300163242,0.18290009876600002,0.27940015087599995,0.21080011383199998,0.19050010287,0.215900116586,0.31750017145000003,0.292100157734,0.22350012068999997,0.149900080946,0.13210007133399998,0.148600080244,0.180350097389,0.230350124389,0.213350115209,0.2825751525905,0.309900167346,0.41400022355999994,2023-03-15
03-16,3,16,0.416600224964,0.14480007819200003,0.16260008780399998,0.25400013716000003,0.12450006723,0.20570011107800001,0.27940015087599995,0.18540010011600003,0.28450015363,0.21080011383199998,0.198100106974,0.215900116586,0.335300181062,0.297200160488,0.22350012068999997,0.149900080946,0.12450006723,0.147350079569,0.17970009703800002,0.23051262447675,0.213350115209,0.28067515156449996,0.316250170775,0.416600224964,2023-03-16
03-17,3,17,0.416600224964,0.14220007678799998,0.1600000864,0.25400013716000003,0.114300061722,0.208300112482,0.26670014401799996,0.18540010011600003,0.28450015363,0.213400115236,0.198100106974,0.215900116586,0.335300181062,0.297200160488,0.22350012068999997,0.14480007819200003,0.114300061722,0.14350007749,0.179050096687,0.22876262353174998,0.214650115911,0.271150146421,0.316250170775,0.416600224964,2023-03-17
03-18,3,18,0.416600224964,0.13210007133399998,0.16760009050400002,0.25400013716000003,0.101600054864,0.208300112482,0.25650013851000003,0.195600105624,0.28450015363,0.215900116586,0.198100106974,0.215900116586,0.335300181062,0.297200160488,0.22350012068999997,0.14220007678799998,0.101600054864,0.137150074061,0.188600101844,0.22780637301537499,0.215900116586,0.26350014229,0.316250170775,0.416600224964,2023-03-18
03-19,3,19,0.42160022766399996,0.12950006993,0.16760009050400002,0.25400013716000003,0.09400005076,0.208300112482,0.236200127548,0.203200109728,0.28450015363,0.215900116586,0.198100106974,0.215900116586,0.335300181062,0.297200160488,0.236200127548,0.13210007133399998,0.09400005076,0.130800070632,0.1904751028565,0.226850122499,0.215900116586,0.26162514127750003,0.316250170775,0.42160022766399996,2023-03-19
03-20,3,20,0.42160022766399996,0.13970007543799998,0.16760009050400002,0.25400013716000003,0.09140004935599999,0.208300112482,0.228600123444,0.203200109728,0.28450015363,0.215900116586,0.198100106974,0.213400115236,0.335300181062,0.297200160488,0.236200127548,0.111800060372,0.09140004935599999,0.12575006790499998,0.1904751028565,0.22542512172949997,0.214650115911,0.26162514127750003,0.316250170775,0.42160022766399996,2023-03-20
03-21,3,21,0.41910022631399996,0.14480007819200003,0.17270009325799998,0.25400013716000003,0.08380004525200001,0.208300112482,0.218400117936,0.20070010837799998,0.28450015363,0.22100011934000002,0.198100106974,0.213400115236,0.335300181062,0.294600159084,0.236200127548,0.09140004935599999,0.08380004525200001,0.11810006377400001,0.191750103545,0.223518870700125,0.215900116586,0.26162514127750003,0.31495017007299997,0.41910022631399996,2023-03-21
03-22,3,22,0.416600224964,0.14480007819200003,0.18800010152,0.25400013716000003,0.07110003839399999,0.208300112482,0.20070010837799998,0.20070010837799998,0.28960015638400005,0.226100122094,0.213400115236,0.213400115236,0.337800182412,0.292100157734,0.236200127548,0.068600037044,0.068600037044,0.107950058293,0.19752510666349998,0.22258762019724998,0.213400115236,0.26290014196600003,0.31495017007299997,0.416600224964,2023-03-22
03-23,3,23,0.391200211248,0.14480007819200003,0.19300010422,0.25400013716000003,0.055900030186,0.208300112482,0.19300010422,0.203200109728,0.294600159084,0.226100122094,0.22100011934000002,0.213400115236,0.340400183816,0.28960015638400005,0.23370012619799999,0.053300028782,0.053300028782,0.10035005418900002,0.19300010422,0.21971886864812498,0.217200117288,0.26290014196600003,0.31750017145,0.391200211248,2023-03-23
03-24,3,24,0.386100208494,0.13460007268399998,0.195600105624,0.24380013165199996,0.06100003294,0.218400117936,0.203200109728,0.208300112482,0.294600159084,0.226100122094,0.22100011934000002,0.21080011383199998,0.34540018651599996,0.28190015222599996,0.22100011934000002,0.043200023328,0.043200023328,0.097800052812,0.201300108702,0.21843761795625,0.219700118638,0.25332513679549995,0.3200001728,0.386100208494,2023-03-24
03-25,3,25,0.40390021810599996,0.11940006447600002,0.195600105624,0.23880012895200003,0.06600003564,0.218400117936,0.203200109728,0.208300112482,0.294600159084,0.228600123444,0.22100011934000002,0.20570011107800001,0.35050018927,0.28190015222599996,0.21080011383199998,0.015200008207999998,0.015200008207999998,0.092700050058,0.201300108702,0.216368866839125,0.214600115884,0.24957513477050003,0.322550174177,0.40390021810599996,2023-03-25
03-26,3,26,0.40390021810599996,0.104100056214,0.20070010837799998,0.236200127548,0.06600003564,0.218400117936,0.203200109728,0.21080011383199998,0.292100157734,0.23370012619799999,0.228600123444,0.203200109728,0.35050018927,0.28450015363,0.198100106974,0.0,0.0,0.085050045927,0.200050108027,0.2146251158975,0.214600115884,0.2482751340685,0.321300173502,0.40390021810599996,2023-03-26
03-27,3,27,0.41910022631399996,0.088900048006,0.20070010837799998,0.241300130302,0.06350003429000001,0.218400117936,0.20070010837799998,0.213400115236,0.28700015498,0.241300130302,0.228600123444,0.19050010287,0.35050018927,0.28700015498,0.18030009736199998,0.0,0.0,0.076200041148,0.18795010149299998,0.21320011512799997,0.215900116586,0.2527251364715,0.318750172125,0.41910022631399996,2023-03-27
03-28,3,28,0.41910022631399996,0.09400005076,0.198100106974,0.248900134406,0.038100020574,0.218400117936,0.23370012619799999,0.213400115236,0.28700015498,0.25150013581,0.228600123444,0.175300094662,0.35310019067400006,0.297200160488,0.1600000864,0.0,0.0,0.06605003566699999,0.1714750925965,0.2135251153035,0.22350012069,0.2603751406025,0.325150175581,0.41910022631399996,2023-03-28
03-29,3,29,0.42160022766399996,0.09910005351399999,0.195600105624,0.25150013581,0.020300010961999997,0.218400117936,0.24380013165199996,0.213400115236,0.28960015638400005,0.25400013716000003,0.228600123444,0.16760009050400002,0.35310019067400006,0.297200160488,0.1600000864,0.0,0.0,0.059700032237999995,0.16570008947800002,0.21336261521575,0.22350012069,0.26290014196600003,0.325150175581,0.42160022766399996,2023-03-29
03-30,3,30,0.41910022631399996,0.078700042498,0.20070010837799998,0.25150013581,0.010200005508000001,0.218400117936,0.236200127548,0.20570011107800001,0.304800164592,0.259100139914,0.228600123444,0.18540010011600003,0.35310019067400006,0.309900167346,0.165100089154,0.0,0.0,0.044450024003,0.1803250973755,0.214156365644375,0.22350012069,0.2705251460835,0.33150017901000006,0.41910022631399996,2023-03-30
03-31,3,31,0.426700230418,0.07110003839399999,0.19300010422,0.259100139914,0.0,0.22350012068999997,0.248900134406,0.198100106974,0.304800164592,0.26420014266799996,0.228600123444,0.18540010011600003,0.358100193374,0.31750017145000003,0.165100089154,0.0,0.0,0.035550019196999995,0.1803250973755,0.215256366238375,0.22605012206699998,0.27435014814899994,0.33780018241200005,0.426700230418,2023-03-31
04-01,4,1,0.426700230418,0.050800027432,0.17270009325799998,0.261600141264,0.0,0.226100122094,0.248900134406,0.177800096012,0.304800164592,0.26670014401799996,0.226100122094,0.18540010011600003,0.36320019612800003,0.32510017555399995,0.17270009325799998,0.0,0.0,0.025400013716,0.17270009325799998,0.21303761504024998,0.226100122094,0.2762251491615,0.344150185841,0.426700230418,2023-04-01
04-02,4,2,0.43690023592599997,0.025400013716,0.195600105624,0.26420014266799996,0.0,0.236200127548,0.23880012895200003,0.165100089154,0.28700015498,0.26670014401799996,0.215900116586,0.18540010011600003,0.36320019612800003,0.332700179658,0.18290009876600002,0.0,0.0,0.012700006858,0.17845009636300002,0.21225011461499999,0.22605012206699998,0.27177514675849995,0.34795018789300003,0.43690023592599997,2023-04-02
04-03,4,3,0.431800233172,0.03300001782,0.208300112482,0.26670014401799996,0.0,0.236200127548,0.246400133056,0.1600000864,0.28190015222599996,0.271800146772,0.198100106974,0.170200091908,0.36320019612800003,0.332700179658,0.18290009876600002,0.0,0.0,0.01650000891,0.167650090531,0.211450114183,0.222250120015,0.27432514813549996,0.34795018789300003,0.431800233172,2023-04-03
04-04,4,4,0.439400237276,0.03300001782,0.195600105624,0.26670014401799996,0.0,0.23370012619799999,0.25400013716000003,0.1600000864,0.276900149526,0.271800146772,0.177800096012,0.16260008780399998,0.38100020574,0.332700179658,0.18290009876600002,0.0,0.0,0.01650000891,0.161950087453,0.210506363673375,0.21465011591099997,0.2730751474605,0.356850192699,0.439400237276,2023-04-04
04-05,4,5,0.43690023592599997,0.020300010961999997,0.18290009876600002,0.26670014401799996,0.0,0.21080011383199998,0.25400013716000003,0.149900080946,0.26670014401799996,0.271800146772,0.165100089154,0.15750008505,0.396200213948,0.332700179658,0.18290009876600002,0.0,0.0,0.010150005480999999,0.155600084024,0.205900111186,0.19685010629900002,0.26797514470649997,0.36445019680299995,0.43690023592599997,2023-04-05
04-06,4,6,0.431800233172,0.0,0.195600105624,0.26920014536799997,0.0,0.198100106974,0.25400013716000003,0.13460007268399998,0.25400013716000003,0.271800146772,0.149900080946,0.16260008780399998,0.398800215352,0.32510017555399995,0.18290009876600002,0.0,0.0,0.0,0.14607507888049998,0.2017751089585,0.196850106299,0.26985014571899996,0.361950195453,0.431800233172,2023-04-06
04-07,4,7,0.41150022221,0.0,0.18800010152,0.26920014536799997,0.0,0.18540010011600003,0.23880012895200003,0.12700006858000001,0.25400013716000003,0.26670014401799996,0.154900083646,0.16260008780399998,0.40130021670199995,0.312400168696,0.18290009876600002,0.0,0.0,0.0,0.1479250798795,0.19716885647112498,0.186700100818,0.2673251443555,0.356850192699,0.41150022221,2023-04-07
04-08,4,8,0.396200213948,0.0,0.18030009736199998,0.25400013716000003,0.0,0.170200091908,0.23370012619799999,0.12190006582599998,0.25400013716000003,0.26420014266799996,0.149900080946,0.15750008505,0.40130021670199995,0.31750017145000003,0.177800096012,0.0,0.0,0.0,0.14290007716599998,0.192406353899375,0.179050096687,0.25655013853700004,0.356850192699,0.40130021670199995,2023-04-08
04-09,4,9,0.388600209844,0.0,0.19300010422,0.22350012068999997,0.0,0.149900080946,0.236200127548,0.12190006582599998,0.228600123444,0.26420014266799996,0.147300079542,0.137200074088,0.396200213948,0.31750017145000003,0.15750008505,0.0,0.0,0.0,0.13337507202249999,0.185100099954,0.175250094635,0.24320013132799997,0.35305019064700005,0.396200213948,2023-04-09
04-10,4,10,0.36320019612800003,0.0,0.19300010422,0.20570011107800001,0.0,0.12950006993,0.236200127548,0.12450006723,0.241300130302,0.25150013581,0.14220007678799998,0.13460007268399998,0.393700212598,0.31750017145000003,0.14220007678799998,0.0,0.0,0.0,0.128250069255,0.179693847034625,0.167600090504,0.24385013167900002,0.34035018378900006,0.393700212598,2023-04-10
04-11,4,11,0.330200178308,0.0,0.195600105624,0.198100106974,0.0,0.106700057618,0.228600123444,0.101600054864,0.271800146772,0.231100124794,0.12700006858000001,0.12950006993,0.375900202986,0.31750017145000003,0.116800063072,0.0,0.0,0.0,0.1054250569295,0.17065009215100002,0.16255008777699997,0.2412751302885,0.32385017487900003,0.375900202986,2023-04-11
04-12,4,12,0.28700015498,0.0,0.198100106974,0.177800096012,0.0,0.09400005076,0.218400117936,0.076200041148,0.276900149526,0.22350012068999997,0.11940006447600002,0.13460007268399998,0.35050018927,0.302300163242,0.09140004935599999,0.0,0.0,0.0,0.08760004730399999,0.159381336065875,0.15620008434799998,0.23685012789899998,0.294650159111,0.35050018927,2023-04-12
04-13,4,13,0.25650013851000003,0.0,0.18290009876600002,0.16760009050400002,0.0,0.086400046656,0.195600105624,0.09140004935599999,0.28190015222599996,0.22100011934000002,0.109200058968,0.137200074088,0.34540018651599996,0.28190015222599996,0.06600003564,0.0,0.0,0.0,0.08130004390199999,0.15143758177625,0.152400082296,0.22987512413250002,0.28190015222599996,0.34540018651599996,2023-04-13
04-14,4,14,0.261600141264,0.0,0.18800010152,0.18030009736199998,0.0,0.068600037044,0.170200091908,0.09650005211,0.27940015087599995,0.215900116586,0.104100056214,0.13970007543799998,0.34290018516599996,0.25150013581,0.045700024677999995,0.0,0.0,0.0,0.06287503395249999,0.1465250791235,0.154950083673,0.224800121392,0.27050014606999995,0.34290018516599996,2023-04-14
04-15,4,15,0.259100139914,0.0,0.18800010152,0.18800010152,0.0,0.043200023328,0.16260008780399998,0.09650005211,0.276900149526,0.215900116586,0.101600054864,0.13970007543799998,0.34290018516599996,0.231100124794,0.025400013716,0.0,0.0,0.0,0.038750020925,0.141931326642875,0.15115008162099997,0.21970011863799999,0.26800014472,0.34290018516599996,2023-04-15
04-16,4,16,0.246400133056,0.0,0.195600105624,0.17270009325799998,0.00250000135,0.043200023328,0.152400082296,0.08130004390199999,0.274300148122,0.218400117936,0.111800060372,0.14220007678799998,0.34290018516599996,0.208300112482,0.012700006858,,0.0,0.006580003553200002,0.06225003361499999,0.14698007936919996,0.152400082296,0.213350115209,0.2631401420956,0.34290018516599996,2023-04-16
04-17,4,17,0.213400115236,0.0,0.198100106974,0.16760009050400002,0.0,0.038100020574,0.11940006447600002,0.058400031536,0.276900149526,0.228600123444,0.111800060372,0.14480007819200003,0.3200001728,0.203200109728,0.0,,0.0,0.0,0.048250026055,0.1386867415574667,0.14480007819200003,0.208300112482,0.2575801390932,0.3200001728,2023-04-17
04-18,4,18,0.17270009325799998,0.0,0.20070010837799998,0.13970007543799998,0.0,0.03050001647,0.086400046656,0.068600037044,0.274300148122,0.231100124794,0.109200058968,0.14480007819200003,0.294600159084,0.18540010011600003,0.010200005508000001,,0.0,0.004080002203200002,0.049550026757,0.1298800701352,0.13970007543799998,0.193050104247,0.2570201387908,0.294600159084,2023-04-18
04-19,4,19,0.152400082296,0.0,0.20070010837799998,0.12190006582599998,0.0,0.025400013716,0.078700042498,0.06350003429000001,0.26420014266799996,0.231100124794,0.09140004935599999,0.11940006447600002,0.292100157734,0.18540010011600003,0.0,,0.0,0.0,0.04445002400300001,0.12174673240986668,0.11940006447600002,0.193050104247,0.25096013551839996,0.292100157734,2023-04-19
04-20,4,20,0.104100056214,0.0,0.203200109728,0.101600054864,0.0,0.020300010961999997,0.078700042498,0.048300026082,0.246400133056,0.228600123444,0.078700042498,0.09650005211,0.309900167346,0.18540010011600003,0.0,,0.0,0.0,0.034300018522,0.11344672792786667,0.09650005211,0.194300104922,0.23928012921119998,0.309900167346,2023-04-20
04-21,4,21,0.09400005076,0.0,0.208300112482,0.08130004390199999,0.0,0.017800009611999998,0.07110003839399999,0.038100020574,0.226100122094,0.218400117936,0.078700042498,0.08380004525200001,0.309900167346,0.165100089154,0.0,,0.0,0.0,0.027950015092999998,0.10617339066693333,0.08130004390199999,0.186700100818,0.2230201204308,0.309900167346,2023-04-21
04-22,4,22,0.088900048006,0.0,0.195600105624,0.055900030186,0.0,0.007600004103999999,0.06600003564,0.015200008207999998,0.22100011934000002,0.20070010837799998,0.076200041148,0.053300028782,0.30730016594200005,0.154900083646,0.0,,0.0,0.0,0.011400006155999998,0.09617338526693334,0.06600003564,0.175250094635,0.2128801149552,0.30730016594200005,2023-04-22
04-23,4,23,0.09400005076,0.0,0.198100106974,0.03300001782,0.0,0.0,0.043200023328,0.0,0.21080011383199998,0.18290009876600002,0.06350003429000001,0.06100003294,0.3150001701,0.12950006993,0.0,,0.0,0.0,0.0,0.08873338124933333,0.06100003294,0.156200084348,0.20572011108879998,0.3150001701,2023-04-23
04-24,4,24,0.111800060372,0.0,0.19050010287,0.03300001782,0.0,0.0,0.027900015065999997,0.0,0.19300010422,0.165100089154,0.035600019223999996,0.06350003429000001,0.3150001701,0.09910005351399999,0.0,,0.0,0.0,0.0,0.08230004444199998,0.035600019223999996,0.138450074763,0.19200010368,0.3150001701,2023-04-24
04-25,4,25,0.11940006447600002,0.0,0.177800096012,0.017800009611999998,0.0,0.0,0.035600019223999996,0.0,0.177800096012,0.154900083646,0.022900012366000002,0.06350003429000001,0.309900167346,0.078700042498,0.0,,0.0,0.0,0.0,0.07722004169880001,0.035600019223999996,0.137150074061,0.177800096012,0.309900167346,2023-04-25
04-26,4,26,0.09910005351399999,0.0,0.1600000864,0.0,0.0,0.0,0.038100020574,0.0,0.154900083646,0.13970007543799998,0.0,0.053300028782,0.3200001728,0.048300026082,0.0,,0.0,0.0,0.0,0.0675600364824,0.038100020574,0.11940006447599999,0.1579600852984,0.3200001728,2023-04-26
04-27,4,27,0.078700042498,0.0,0.13970007543799998,0.012700006858,0.0,0.007600004103999999,0.03050001647,0.0,0.147300079542,0.11940006447600002,0.0,0.020300010961999997,0.312400168696,0.027900015065999997,0.0,,0.0,0.0,0.0,0.05976669894066666,0.020300010961999997,0.09905005348700001,0.1442600779004,0.312400168696,2023-04-27
04-28,4,28,0.06600003564,0.0,0.111800060372,0.007600004103999999,0.0,0.03050001647,0.043200023328,0.0,0.12190006582599998,0.09650005211,0.0,0.0,0.28700015498,0.012700006858,0.0,,0.0,0.0,0.0,0.05181336131253333,0.012700006858,0.081250043875,0.11786006364439999,0.28700015498,2023-04-28
04-29,4,29,0.053300028782,0.0,0.078700042498,0.0,0.0,0.03050001647,0.050800027432,0.0,0.106700057618,0.07110003839399999,0.0,0.0,0.276900149526,0.0,0.0,,0.0,0.0,0.0,0.044533357381333336,0.0,0.062200033588,0.09550005157,0.276900149526,2023-04-29
04-30,4,30,0.038100020574,0.0,0.045700024677999995,0.0,0.0,0.03050001647,0.050800027432,0.0,0.09140004935599999,0.045700024677999995,0.0,0.0,0.24380013165199996,0.0,0.0,,0.0,0.0,0.0,0.036400019655999996,0.0,0.045700024677999995,0.07516004058639998,0.24380013165199996,2023-04-30
05-01,5,1,0.025400013716,0.0,0.025400013716,0.0,0.0,0.03050001647,0.043200023328,0.0,0.09140004935599999,0.010200005508000001,0.0,0.0,0.20570011107800001,0.0,0.0,,0.0,0.0,0.0,0.028786682211466668,0.0,0.027950015092999998,0.07212003894479997,0.20570011107800001,2023-05-01
05-02,5,2,0.020300010961999997,0.0,0.022900012366000002,0.0,0.0,0.027900015065999997,0.027900015065999997,0.0,0.09650005211,0.0,0.0,0.0,0.18540010011600003,0.0,0.0,,0.0,0.0,0.0,0.025393347045733334,0.0,0.025400013716,0.06906003729239997,0.18540010011600003,2023-05-02
05-03,5,3,0.025400013716,0.0,0.017800009611999998,0.0,0.0,0.017800009611999998,0.020300010961999997,0.0,0.09140004935599999,0.0,0.0,0.0,0.165100089154,0.0,0.0,,0.0,0.0,0.0,0.022520012160799997,0.0,0.019050010287,0.06500003509999998,0.165100089154,2023-05-03
05-04,5,4,0.025400013716,0.0,0.007600004103999999,0.0,0.0,0.0,0.012700006858,0.0,0.068600037044,0.0,0.0,0.0,0.14480007819200003,0.0,0.0,,0.0,0.0,0.0,0.017273342660933336,0.0,0.010150005481,0.05132002771279999,0.14480007819200003,2023-05-04
05-05,5,5,0.025400013716,0.0,0.00250000135,0.0,0.0,0.0,0.00250000135,0.0,0.035600019223999996,0.0,0.0,0.0,0.12700006858000001,0.0,0.0,,0.0,0.0,0.0,0.012866673614666669,0.0,0.00250000135,0.0315200170208,0.12700006858000001,2023-05-05
05-06,5,6,0.017800009611999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012700006858,0.0,0.0,0.0,0.111800060372,0.0,0.0,,0.0,0.0,0.0,0.009486671789466666,0.0,0.0,0.0157600085104,0.111800060372,2023-05-06
05-07,5,7,0.015200008207999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101600054864,0.0,0.0,,0.0,0.0,0.0,0.007786670871466667,0.0,0.0,0.009120004924799995,0.101600054864,2023-05-07
05-08,5,8,0.005100002754000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09650005211,0.0,0.0,,0.0,0.0,0.0,0.006773336990933334,0.0,0.0,0.0030600016523999987,0.09650005211,2023-05-08
05-09,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130004390199999,0.020300010961999997,0.0,,0.0,0.0,0.0,0.006773336990933332,0.0,0.0,0.012180006577199991,0.08130004390199999,2023-05-09
05-10,5,10,0.0,0.0,0.0,0.0,0.0,0.020300010961999997,0.0,0.0,0.0,0.0,0.0,0.0,0.045700024677999995,0.020300010961999997,0.0,,0.0,0.0,0.0,0.005753336440133333,0.0,0.0,0.020300010961999997,0.045700024677999995,2023-05-10
05-11,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025400013716,0.017800009611999998,0.0,,0.0,0.0,0.0,0.0028800015551999998,0.0,0.0,0.010680005767199992,0.025400013716,2023-05-11
05-12,5,12,0.0,0.0,0.0,0.007600004103999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200005508000001,0.0,,0.0,0.0,0.0,0.0011866673074666667,0.0,0.0,0.004560002462399997,0.010200005508000001,2023-05-12
05-13,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-13
