M-D,M,D,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
12-17,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104100056214,0.104100056214,0.16260008780399998,0.16260008780399998,0.09910005351399999,0.226100122094,0.20570011107800001,0.302300163242,0.13210007133399998,0.109200058968,0.08380004525200001,0.23370012619799999,0.19300010422,0.12950006993,0.165100089154,0.261600141264,0.18290009876600002,0.18030009736199998,0.116800063072,0.116800063072,0.116800063072,0.28190015222599996,0.12450006723,0.1600000864,0.13460007268399998,0.12700006858000001,0.09650005211,0.248900134406,0.152400082296,0.14480007819200003,0.218400117936,0.104100056214,0.16760009050400002,0.18800010152,0.104100056214,0.12700006858000001,0.12190006582599998,0.0,0.0,0.10035005418899999,0.12804137349013045,0.12700006858000001,0.17712509564749998,0.22990012414599997,0.302300163242,2023-12-17
12-18,12,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116800063072,0.109200058968,0.16260008780399998,0.17270009325799998,0.09910005351399999,0.226100122094,0.20570011107800001,0.302300163242,0.13210007133399998,0.109200058968,0.086400046656,0.246400133056,0.19300010422,0.13460007268399998,0.165100089154,0.261600141264,0.18800010152,0.18290009876600002,0.11940006447600002,0.12190006582599998,0.116800063072,0.28190015222599996,0.12450006723,0.18290009876600002,0.13460007268399998,0.12700006858000001,0.09910005351399999,0.248900134406,0.152400082296,0.14480007819200003,0.218400117936,0.111800060372,0.16760009050400002,0.18800010152,0.104100056214,0.12950006993,0.147300079542,0.0,0.0,0.10035005418899999,0.1307544184334348,0.130800070632,0.18290009876600002,0.236250127575,0.302300163242,2023-12-18
12-19,12,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116800063072,0.12190006582599998,0.170200091908,0.175300094662,0.09910005351399999,0.228600123444,0.20570011107800001,0.304800164592,0.13210007133399998,0.109200058968,0.09650005211,0.248900134406,0.19300010422,0.13460007268399998,0.165100089154,0.261600141264,0.195600105624,0.18290009876600002,0.12190006582599998,0.12950006993,0.116800063072,0.302300163242,0.12450006723,0.18290009876600002,0.13460007268399998,0.12700006858000001,0.09910005351399999,0.248900134406,0.152400082296,0.147300079542,0.218400117936,0.111800060372,0.170200091908,0.18800010152,0.104100056214,0.12950006993,0.147300079542,0.0,0.0,0.10035005418899999,0.13257398463339132,0.130800070632,0.18290009876600002,0.238750128925,0.304800164592,2023-12-19
12-20,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116800063072,0.12950006993,0.17270009325799998,0.175300094662,0.09910005351399999,0.228600123444,0.20570011107800001,0.309900167346,0.13210007133399998,0.114300061722,0.09910005351399999,0.25150013581,0.19300010422,0.13460007268399998,0.16760009050400002,0.261600141264,0.208300112482,0.18540010011600003,0.12450006723,0.13970007543799998,0.116800063072,0.36070019477799997,0.12450006723,0.18290009876600002,0.152400082296,0.12950006993,0.101600054864,0.25150013581,0.152400082296,0.154900083646,0.218400117936,0.111800060372,0.170200091908,0.18800010152,0.106700057618,0.12950006993,0.165100089154,0.0,0.0,0.10287505555250001,0.13622181269017392,0.13335007200899998,0.18477509977850004,0.240050129627,0.36070019477799997,2023-12-20
12-21,12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116800063072,0.12950006993,0.17270009325799998,0.175300094662,0.09910005351399999,0.228600123444,0.20570011107800001,0.31750017145000003,0.13210007133399998,0.114300061722,0.109200058968,0.25400013716000003,0.19300010422,0.13460007268399998,0.16760009050400002,0.261600141264,0.208300112482,0.18540010011600003,0.137200074088,0.14220007678799998,0.116800063072,0.391200211248,0.12450006723,0.18290009876600002,0.154900083646,0.13210007133399998,0.104100056214,0.25150013581,0.1600000864,0.154900083646,0.218400117936,0.114300061722,0.170200091908,0.18800010152,0.106700057618,0.12950006993,0.17270009325799998,0.0,0.0,0.1073250579555,0.13820442245643477,0.135900073386,0.18477509977850004,0.240050129627,0.391200211248,2023-12-21
12-22,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.09910005351399999,0.228600123444,0.20570011107800001,0.335300181062,0.13460007268399998,0.114300061722,0.11940006447600002,0.25650013851000003,0.19300010422,0.137200074088,0.177800096012,0.261600141264,0.208300112482,0.18540010011600003,0.137200074088,0.149900080946,0.116800063072,0.41150022221,0.12450006723,0.18290009876600002,0.1600000864,0.1600000864,0.12950006993,0.248900134406,0.1600000864,0.15750008505,0.218400117936,0.114300061722,0.170200091908,0.21080011383199998,0.106700057618,0.12950006993,0.177800096012,0.0,0.0,0.114300061722,0.1417413808881304,0.143550077517,0.18477509977850004,0.238750128925,0.41150022221,2023-12-22
12-23,12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.104100056214,0.228600123444,0.20570011107800001,0.35310019067400006,0.13460007268399998,0.114300061722,0.11940006447600002,0.259100139914,0.19300010422,0.137200074088,0.177800096012,0.261600141264,0.215900116586,0.18800010152,0.14480007819200003,0.15750008505,0.12190006582599998,0.44450024003,0.12450006723,0.18290009876600002,0.170200091908,0.175300094662,0.149900080946,0.248900134406,0.16260008780399998,0.15750008505,0.218400117936,0.12450006723,0.170200091908,0.21080011383199998,0.106700057618,0.12950006993,0.177800096012,0.0,0.0,0.1155750624105,0.144950078273,0.15370008299799998,0.1867251008315,0.238750128925,0.44450024003,2023-12-23
12-24,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.106700057618,0.231100124794,0.20570011107800001,0.36320019612800003,0.13460007268399998,0.114300061722,0.11940006447600002,0.259100139914,0.19300010422,0.137200074088,0.177800096012,0.261600141264,0.22100011934000002,0.18800010152,0.149900080946,0.15750008505,0.12190006582599998,0.44450024003,0.12450006723,0.19050010287,0.175300094662,0.175300094662,0.154900083646,0.25400013716000003,0.17270009325799998,0.1600000864,0.22350012068999997,0.12700006858000001,0.20570011107800001,0.213400115236,0.111800060372,0.13210007133399998,0.177800096012,0.0,0.0,0.1155750624105,0.1474326883092609,0.15620008434799998,0.1923751038825,0.242550130977,0.44450024003,2023-12-24
12-25,12,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.106700057618,0.236200127548,0.20570011107800001,0.36580019753200005,0.13460007268399998,0.114300061722,0.11940006447600002,0.261600141264,0.19300010422,0.137200074088,0.18290009876600002,0.261600141264,0.22100011934000002,0.19050010287,0.154900083646,0.165100089154,0.12190006582599998,0.44450024003,0.12450006723,0.19050010287,0.177800096012,0.18290009876600002,0.15750008505,0.292100157734,0.177800096012,0.165100089154,0.23880012895200003,0.12700006858000001,0.228600123444,0.215900116586,0.111800060372,0.13460007268399998,0.195600105624,0.0,0.0,0.1155750624105,0.15074573357656523,0.161300087102,0.194950105273,0.250200135108,0.44450024003,2023-12-25
12-26,12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.106700057618,0.236200127548,0.20570011107800001,0.375900202986,0.13460007268399998,0.11940006447600002,0.11940006447600002,0.261600141264,0.19300010422,0.137200074088,0.208300112482,0.261600141264,0.22100011934000002,0.19050010287,0.154900083646,0.19300010422,0.12190006582599998,0.44450024003,0.12450006723,0.19050010287,0.177800096012,0.18540010011600003,0.15750008505,0.294600159084,0.18290009876600002,0.17270009325799998,0.23880012895200003,0.12700006858000001,0.248900134406,0.215900116586,0.111800060372,0.14220007678799998,0.208300112482,0.0,0.0,0.11940006447600002,0.1535022568042174,0.16510008915399998,0.20765011213100001,0.255250137835,0.44450024003,2023-12-26
12-27,12,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.106700057618,0.236200127548,0.20570011107800001,0.391200211248,0.13460007268399998,0.12190006582599998,0.11940006447600002,0.261600141264,0.19300010422,0.13970007543799998,0.22350012068999997,0.261600141264,0.22350012068999997,0.19050010287,0.154900083646,0.18800010152,0.12190006582599998,0.44450024003,0.12450006723,0.195600105624,0.177800096012,0.18540010011600003,0.154900083646,0.294600159084,0.18290009876600002,0.17270009325799998,0.23880012895200003,0.137200074088,0.26920014536799997,0.215900116586,0.111800060372,0.149900080946,0.22350012068999997,0.0,0.0,0.11940006447600002,0.15543486654347824,0.163800088452,0.213350115209,0.261600141264,0.44450024003,2023-12-27
12-28,12,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11940006447600002,0.12950006993,0.17270009325799998,0.175300094662,0.106700057618,0.236200127548,0.20570011107800001,0.41150022221,0.13970007543799998,0.12700006858000001,0.11940006447600002,0.261600141264,0.19300010422,0.14220007678799998,0.22350012068999997,0.26920014536799997,0.226100122094,0.198100106974,0.154900083646,0.20070010837799998,0.12190006582599998,0.44450024003,0.12700006858000001,0.195600105624,0.177800096012,0.18540010011600003,0.15750008505,0.294600159084,0.18290009876600002,0.17270009325799998,0.23880012895200003,0.137200074088,0.28960015638400005,0.241300130302,0.111800060372,0.1600000864,0.228600123444,0.0,0.0,0.11940006447600002,0.15825225936921739,0.166350089829,0.219050118287,0.265400143316,0.44450024003,2023-12-28
12-29,12,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12190006582599998,0.12950006993,0.17270009325799998,0.195600105624,0.106700057618,0.236200127548,0.20570011107800001,0.416600224964,0.14220007678799998,0.13460007268399998,0.11940006447600002,0.261600141264,0.195600105624,0.14220007678799998,0.22350012068999997,0.27940015087599995,0.231100124794,0.198100106974,0.15750008505,0.203200109728,0.12190006582599998,0.44700024137999994,0.12700006858000001,0.195600105624,0.177800096012,0.18800010152,0.15750008505,0.294600159084,0.18290009876600002,0.17270009325799998,0.23880012895200003,0.14220007678799998,0.294600159084,0.246400133056,0.111800060372,0.175300094662,0.228600123444,0.0,0.0,0.1200250648135,0.16034791267478263,0.17270009325799998,0.219050118287,0.27050014606999995,0.44700024137999994,2023-12-29
12-30,12,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12450006723,0.12950006993,0.17270009325799998,0.21080011383199998,0.106700057618,0.236200127548,0.20570011107800001,0.42160022766399996,0.14480007819200003,0.13460007268399998,0.11940006447600002,0.261600141264,0.195600105624,0.147300079542,0.23370012619799999,0.312400168696,0.231100124794,0.198100106974,0.16260008780399998,0.203200109728,0.12450006723,0.469900253746,0.13460007268399998,0.20070010837799998,0.177800096012,0.19050010287,0.15750008505,0.294600159084,0.18290009876600002,0.177800096012,0.23880012895200003,0.14220007678799998,0.297200160488,0.246400133056,0.111800060372,0.19300010422,0.228600123444,0.0,0.0,0.12067506516450001,0.16349791437578262,0.175250094635,0.224150121041,0.278100150174,0.469900253746,2023-12-30
12-31,12,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700006858000001,0.13210007133399998,0.17270009325799998,0.218400117936,0.106700057618,0.236200127548,0.22350012068999997,0.42420022906800003,0.14480007819200003,0.13460007268399998,0.11940006447600002,0.261600141264,0.198100106974,0.149900080946,0.23880012895200003,0.32510017555399995,0.246400133056,0.198100106974,0.16760009050400002,0.203200109728,0.13210007133399998,0.469900253746,0.13460007268399998,0.20070010837799998,0.177800096012,0.19050010287,0.15750008505,0.294600159084,0.18290009876600002,0.177800096012,0.23880012895200003,0.14220007678799998,0.3150001701,0.25400013716000003,0.111800060372,0.208300112482,0.228600123444,0.0,0.0,0.12130006550200001,0.1662066114906522,0.175250094635,0.2273251227555,0.278100150174,0.469900253746,2023-12-31
01-01,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700006858000001,0.13210007133399998,0.17270009325799998,0.218400117936,0.106700057618,0.236200127548,0.241300130302,0.42420022906800003,0.14480007819200003,0.13970007543799998,0.11940006447600002,0.261600141264,0.20070010837799998,0.1600000864,0.24380013165199996,0.335300181062,0.28450015363,0.198100106974,0.16760009050400002,0.203200109728,0.137200074088,0.469900253746,0.13460007268399998,0.20070010837799998,0.18290009876600002,0.19050010287,0.15750008505,0.294600159084,0.18030009736199998,0.177800096012,0.24380013165199996,0.14480007819200003,0.31750017145000003,0.28700015498,0.111800060372,0.208300112482,0.228600123444,0.0,0.0,0.12130006550200001,0.16924139573813046,0.175250094635,0.234300126522,0.290800157032,0.469900253746,2023-01-01
01-02,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700006858000001,0.13210007133399998,0.175300094662,0.218400117936,0.111800060372,0.236200127548,0.246400133056,0.429300231822,0.147300079542,0.13970007543799998,0.11940006447600002,0.261600141264,0.20070010837799998,0.1600000864,0.26920014536799997,0.335300181062,0.28450015363,0.195600105624,0.17270009325799998,0.20570011107800001,0.13970007543799998,0.469900253746,0.13460007268399998,0.203200109728,0.18540010011600003,0.195600105624,0.15750008505,0.299700161838,0.18030009736199998,0.177800096012,0.26420014266799996,0.14480007819200003,0.31750017145000003,0.3200001728,0.111800060372,0.215900116586,0.241300130302,0.0,0.0,0.12130006550200001,0.1723348756694783,0.176550095337,0.2400251296135,0.30860016664400003,0.469900253746,2023-01-02
01-03,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13210007133399998,0.13210007133399998,0.175300094662,0.231100124794,0.111800060372,0.236200127548,0.25400013716000003,0.44450024003,0.16260008780399998,0.13970007543799998,0.12450006723,0.261600141264,0.20070010837799998,0.16260008780399998,0.274300148122,0.335300181062,0.30730016594200005,0.198100106974,0.175300094662,0.213400115236,0.14220007678799998,0.469900253746,0.13460007268399998,0.203200109728,0.18540010011600003,0.198100106974,0.15750008505,0.312400168696,0.18030009736199998,0.18290009876600002,0.26670014401799996,0.14480007819200003,0.31750017145000003,0.32510017555399995,0.111800060372,0.22100011934000002,0.241300130302,0.0,0.0,0.126400068256,0.1753740077453913,0.17780009601199998,0.2400251296135,0.314950170073,0.469900253746,2023-01-03
01-04,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13210007133399998,0.13210007133399998,0.175300094662,0.231100124794,0.12190006582599998,0.236200127548,0.26420014266799996,0.454700245538,0.16760009050400002,0.14220007678799998,0.12700006858000001,0.261600141264,0.203200109728,0.16260008780399998,0.274300148122,0.335300181062,0.3200001728,0.20070010837799998,0.175300094662,0.213400115236,0.14480007819200003,0.469900253746,0.13460007268399998,0.203200109728,0.18800010152,0.20070010837799998,0.15750008505,0.31750017145000003,0.177800096012,0.18290009876600002,0.26670014401799996,0.147300079542,0.3200001728,0.32510017555399995,0.111800060372,0.22100011934000002,0.24380013165199996,0.0,0.0,0.12827506926850002,0.1770305303790435,0.176550095337,0.24190013062599997,0.3200001728,0.469900253746,2023-01-04
01-05,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13970007543799998,0.13210007133399998,0.177800096012,0.231100124794,0.12450006723,0.236200127548,0.276900149526,0.454700245538,0.177800096012,0.14220007678799998,0.13460007268399998,0.261600141264,0.203200109728,0.165100089154,0.274300148122,0.335300181062,0.322600174204,0.213400115236,0.18290009876600002,0.213400115236,0.14480007819200003,0.469900253746,0.13460007268399998,0.203200109728,0.18800010152,0.203200109728,0.16260008780399998,0.35050018927,0.175300094662,0.18290009876600002,0.26670014401799996,0.152400082296,0.32510017555399995,0.32510017555399995,0.114300061722,0.226100122094,0.25150013581,0.0,0.0,0.1327250716715,0.17990444497443478,0.180350097389,0.2476751337445,0.32510017555399995,0.469900253746,2023-01-05
01-06,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14220007678799998,0.13210007133399998,0.18030009736199998,0.231100124794,0.13970007543799998,0.23880012895200003,0.27940015087599995,0.454700245538,0.18030009736199998,0.14480007819200003,0.137200074088,0.261600141264,0.20570011107800001,0.175300094662,0.27940015087599995,0.335300181062,0.32510017555399995,0.213400115236,0.21080011383199998,0.22100011934000002,0.147300079542,0.469900253746,0.13460007268399998,0.203200109728,0.19050010287,0.20570011107800001,0.16760009050400002,0.355600192024,0.17270009325799998,0.18800010152,0.26670014401799996,0.1600000864,0.355600192024,0.335300181062,0.11940006447600002,0.228600123444,0.26420014266799996,0.0,0.0,0.13525007303499997,0.1837631427103044,0.18415009944099997,0.255900138186,0.335300181062,0.469900253746,2023-01-06
01-07,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14220007678799998,0.13460007268399998,0.19050010287,0.23370012619799999,0.147300079542,0.23880012895200003,0.28190015222599996,0.454700245538,0.18030009736199998,0.14480007819200003,0.137200074088,0.261600141264,0.21080011383199998,0.175300094662,0.28190015222599996,0.335300181062,0.32510017555399995,0.218400117936,0.22100011934000002,0.23880012895200003,0.147300079542,0.469900253746,0.13460007268399998,0.203200109728,0.19300010422,0.20570011107800001,0.17270009325799998,0.355600192024,0.18290009876600002,0.198100106974,0.26920014536799997,0.1600000864,0.36070019477799997,0.340400183816,0.12190006582599998,0.231100124794,0.26420014266799996,0.0,0.0,0.13525007303499997,0.18618923097691306,0.191750103545,0.255900138186,0.337850182439,0.469900253746,2023-01-07
01-08,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147300079542,0.14220007678799998,0.19050010287,0.241300130302,0.149900080946,0.25650013851000003,0.28450015363,0.462300249642,0.18290009876600002,0.14480007819200003,0.137200074088,0.261600141264,0.21080011383199998,0.175300094662,0.28700015498,0.34540018651599996,0.32770017695799997,0.22100011934000002,0.22350012068999997,0.24380013165199996,0.147300079542,0.469900253746,0.137200074088,0.203200109728,0.195600105624,0.20570011107800001,0.177800096012,0.36320019612800003,0.18290009876600002,0.218400117936,0.26920014536799997,0.1600000864,0.36320019612800003,0.340400183816,0.12190006582599998,0.23370012619799999,0.26920014536799997,0.0,0.0,0.138450074763,0.1890066238026522,0.19305010424699998,0.2603251405755,0.34290018516599996,0.469900253746,2023-01-08
01-09,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600000864,0.14220007678799998,0.19050010287,0.241300130302,0.149900080946,0.259100139914,0.28450015363,0.46740025239599997,0.18290009876600002,0.14480007819200003,0.14480007819200003,0.261600141264,0.21080011383199998,0.175300094662,0.28700015498,0.37080020023200005,0.330200178308,0.22100011934000002,0.23370012619799999,0.246400133056,0.147300079542,0.469900253746,0.137200074088,0.203200109728,0.198100106974,0.20570011107800001,0.175300094662,0.386100208494,0.18540010011600003,0.218400117936,0.26920014536799997,0.1600000864,0.36320019612800003,0.340400183816,0.12190006582599998,0.23370012619799999,0.26920014536799997,0.0,0.0,0.142850077139,0.19105227708121741,0.194300104922,0.2609751409265,0.351800189972,0.469900253746,2023-01-09
01-10,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600000864,0.14480007819200003,0.19050010287,0.25400013716000003,0.149900080946,0.261600141264,0.28450015363,0.47750025784999994,0.18540010011600003,0.14480007819200003,0.149900080946,0.261600141264,0.213400115236,0.175300094662,0.28700015498,0.41150022221,0.332700179658,0.22100011934000002,0.23880012895200003,0.248900134406,0.147300079542,0.469900253746,0.137200074088,0.203200109728,0.20570011107800001,0.20570011107800001,0.17270009325799998,0.43690023592599997,0.19050010287,0.218400117936,0.271800146772,0.1600000864,0.36320019612800003,0.355600192024,0.13210007133399998,0.23370012619799999,0.26920014536799997,0.0,0.0,0.14480007819200003,0.1949174965597391,0.19685010629900002,0.261600141264,0.359400194076,0.47750025784999994,2023-01-10
01-11,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600000864,0.14480007819200003,0.19300010422,0.271800146772,0.149900080946,0.26920014536799997,0.28700015498,0.48510026195399997,0.19050010287,0.14480007819200003,0.165100089154,0.261600141264,0.213400115236,0.18030009736199998,0.28700015498,0.43690023592599997,0.332700179658,0.22100011934000002,0.24380013165199996,0.25150013581,0.147300079542,0.469900253746,0.137200074088,0.218400117936,0.215900116586,0.208300112482,0.17270009325799998,0.462300249642,0.195600105624,0.218400117936,0.274300148122,0.1600000864,0.36320019612800003,0.391200211248,0.14220007678799998,0.23880012895200003,0.26920014536799997,0.0,0.0,0.14480007819200003,0.19944141204613047,0.20195010905299998,0.26920014536799997,0.377200203688,0.48510026195399997,2023-01-11
01-12,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600000864,0.149900080946,0.19300010422,0.28700015498,0.149900080946,0.28450015363,0.28700015498,0.497800268812,0.213400115236,0.14480007819200003,0.18290009876600002,0.27940015087599995,0.213400115236,0.18030009736199998,0.28700015498,0.459700248238,0.34540018651599996,0.228600123444,0.259100139914,0.25650013851000003,0.149900080946,0.469900253746,0.137200074088,0.218400117936,0.226100122094,0.208300112482,0.175300094662,0.495300267462,0.20570011107800001,0.218400117936,0.27940015087599995,0.1600000864,0.36320019612800003,0.398800215352,0.14220007678799998,0.248900134406,0.26920014536799997,0.0,0.0,0.14607507888050003,0.20490880630286956,0.210850113859,0.27940015087599995,0.38100020574000004,0.497800268812,2023-01-12
01-13,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600000864,0.154900083646,0.19300010422,0.28700015498,0.149900080946,0.28960015638400005,0.28700015498,0.5080002743200001,0.22100011934000002,0.14480007819200003,0.18800010152,0.28960015638400005,0.213400115236,0.18290009876600002,0.28700015498,0.459700248238,0.34540018651599996,0.231100124794,0.259100139914,0.26420014266799996,0.149900080946,0.469900253746,0.137200074088,0.218400117936,0.23880012895200003,0.215900116586,0.175300094662,0.500400270216,0.20570011107800001,0.218400117936,0.28190015222599996,0.16260008780399998,0.36320019612800003,0.398800215352,0.1600000864,0.248900134406,0.26920014536799997,0.0,0.0,0.149900080946,0.20717619883160873,0.214650115911,0.28572515429149997,0.38100020574000004,0.5080002743200001,2023-01-13
01-14,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18030009736199998,0.1600000864,0.19300010422,0.28700015498,0.149900080946,0.297200160488,0.28700015498,0.5309002866860001,0.231100124794,0.14480007819200003,0.18800010152,0.28960015638400005,0.218400117936,0.18290009876600002,0.28700015498,0.459700248238,0.3480001879199999,0.231100124794,0.259100139914,0.26420014266799996,0.149900080946,0.492800266112,0.137200074088,0.218400117936,0.241300130302,0.215900116586,0.175300094662,0.500400270216,0.20570011107800001,0.218400117936,0.299700161838,0.16760009050400002,0.36580019753200005,0.398800215352,0.16760009050400002,0.248900134406,0.26920014536799997,0.0,0.0,0.149900080946,0.2100457655985652,0.217150117261,0.28700015498,0.382300206442,0.5309002866860001,2023-01-14
01-15,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19050010287,0.17270009325799998,0.195600105624,0.292100157734,0.154900083646,0.302300163242,0.28700015498,0.5334002880359999,0.231100124794,0.14480007819200003,0.18800010152,0.292100157734,0.218400117936,0.18290009876600002,0.28700015498,0.462300249642,0.35050018927,0.231100124794,0.259100139914,0.26420014266799996,0.149900080946,0.492800266112,0.137200074088,0.218400117936,0.241300130302,0.218400117936,0.175300094662,0.500400270216,0.20570011107800001,0.218400117936,0.30730016594200005,0.16760009050400002,0.36580019753200005,0.40390021810599996,0.18540010011600003,0.248900134406,0.26920014536799997,0.0,0.0,0.151150081621,0.21186750571273907,0.218400117936,0.28700015498,0.38485020781900003,0.5334002880359999,2023-01-15
01-16,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19300010422,0.18540010011600003,0.198100106974,0.297200160488,0.154900083646,0.312400168696,0.292100157734,0.5334002880359999,0.248900134406,0.14480007819200003,0.19300010422,0.294600159084,0.218400117936,0.18290009876600002,0.28700015498,0.462300249642,0.35310019067400006,0.231100124794,0.259100139914,0.26420014266799996,0.149900080946,0.492800266112,0.137200074088,0.22350012068999997,0.241300130302,0.218400117936,0.18290009876600002,0.500400270216,0.20570011107800001,0.228600123444,0.30730016594200005,0.16760009050400002,0.36580019753200005,0.41400022355999994,0.19050010287,0.248900134406,0.26920014536799997,0.0,0.0,0.151150081621,0.21412837649882607,0.218400117936,0.2908251570455,0.389900210546,0.5334002880359999,2023-01-16
01-17,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195600105624,0.18800010152,0.198100106974,0.312400168696,0.154900083646,0.3150001701,0.3150001701,0.5334002880359999,0.25400013716000003,0.15750008505,0.195600105624,0.294600159084,0.218400117936,0.18540010011600003,0.28700015498,0.462300249642,0.35310019067400006,0.231100124794,0.259100139914,0.26420014266799996,0.149900080946,0.518200279828,0.137200074088,0.22350012068999997,0.241300130302,0.22100011934000002,0.19300010422,0.500400270216,0.20570011107800001,0.231100124794,0.3150001701,0.17270009325799998,0.36580019753200005,0.42160022766399996,0.19050010287,0.248900134406,0.26920014536799997,0.0,0.0,0.155550083997,0.21695011715299997,0.219700118638,0.292700158058,0.39370021259800003,0.5334002880359999,2023-01-17
01-18,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195600105624,0.18800010152,0.198100106974,0.3200001728,0.154900083646,0.3150001701,0.3200001728,0.535900289386,0.271800146772,0.165100089154,0.198100106974,0.297200160488,0.218400117936,0.18540010011600003,0.28700015498,0.462300249642,0.36320019612800003,0.231100124794,0.26670014401799996,0.26420014266799996,0.149900080946,0.548600296244,0.13970007543799998,0.22350012068999997,0.241300130302,0.22350012068999997,0.198100106974,0.500400270216,0.20570011107800001,0.26920014536799997,0.3150001701,0.17270009325799998,0.36580019753200005,0.426700230418,0.20570011107800001,0.248900134406,0.26920014536799997,0.0,0.0,0.157450085023,0.22047620601360868,0.220950119313,0.294650159111,0.39625021397500004,0.548600296244,2023-01-18
01-19,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195600105624,0.18800010152,0.198100106974,0.32770017695799997,0.154900083646,0.3150001701,0.32770017695799997,0.535900289386,0.271800146772,0.195600105624,0.22350012068999997,0.297200160488,0.218400117936,0.18540010011600003,0.28700015498,0.462300249642,0.373400201636,0.228600123444,0.26670014401799996,0.26420014266799996,0.1600000864,0.548600296244,0.147300079542,0.22350012068999997,0.241300130302,0.22350012068999997,0.203200109728,0.500400270216,0.20570011107800001,0.274300148122,0.3200001728,0.17270009325799998,0.36580019753200005,0.426700230418,0.21080011383199998,0.25400013716000003,0.26920014536799997,0.0,0.0,0.1631750881145,0.22313055527304346,0.22350012068999997,0.294650159111,0.40005021602699997,0.548600296244,2023-01-19
