M-D,M,D,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-24,2,24,0.28700015498,0.106700057618,0.116800063072,0.16260008780399998,0.13210007133399998,0.231100124794,0.25150013581,0.147300079542,0.170200091908,0.1600000864,0.12190006582599998,0.1600000864,0.241300130302,0.226100122094,0.236200127548,0.149900080946,0.106700057618,0.11935006444899998,0.14350007749,0.18129384789862502,0.161300087102,0.2323751254825,0.246400133056,0.28700015498,2023-02-24
02-25,2,25,0.28700015498,0.106700057618,0.116800063072,0.16260008780399998,0.13460007268399998,0.231100124794,0.25150013581,0.149900080946,0.170200091908,0.1600000864,0.12190006582599998,0.1600000864,0.24380013165199996,0.226100122094,0.236200127548,0.15750008505,0.106700057618,0.11935006444899998,0.14607507888049998,0.182243848411625,0.161300087102,0.2323751254825,0.24765013373099998,0.28700015498,2023-02-25
02-26,2,26,0.28960015638400005,0.109200058968,0.116800063072,0.16260008780399998,0.13460007268399998,0.23370012619799999,0.25650013851000003,0.149900080946,0.170200091908,0.1600000864,0.12450006723,0.165100089154,0.24380013165199996,0.226100122094,0.236200127548,0.16260008780399998,0.109200058968,0.12065006515099999,0.14607507888049998,0.18383759927225002,0.163850088479,0.23432512653549997,0.250150135081,0.28960015638400005,2023-02-26
02-27,2,27,0.28960015638400005,0.109200058968,0.11940006447600002,0.165100089154,0.137200074088,0.23370012619799999,0.25650013851000003,0.149900080946,0.170200091908,0.16260008780399998,0.12950006993,0.165100089154,0.24380013165199996,0.23370012619799999,0.236200127548,0.165100089154,0.109200058968,0.124450067203,0.1467250792315,0.18542510012949998,0.165100089154,0.23432512653549997,0.250150135081,0.28960015638400005,2023-02-27
02-28,2,28,0.28960015638400005,0.111800060372,0.11940006447600002,0.175300094662,0.137200074088,0.23370012619799999,0.26420014266799996,0.149900080946,0.170200091908,0.16260008780399998,0.12950006993,0.165100089154,0.246400133056,0.23880012895200003,0.236200127548,0.16260008780399998,0.111800060372,0.124450067203,0.1467250792315,0.187031350996875,0.167650090531,0.236850127899,0.255300137862,0.28960015638400005,2023-02-28
03-01,3,1,0.294600159084,0.114300061722,0.12950006993,0.18030009736199998,0.14220007678799998,0.23370012619799999,0.26420014266799996,0.149900080946,0.175300094662,0.165100089154,0.13210007133399998,0.165100089154,0.25400013716000003,0.241300130302,0.236200127548,0.16260008780399998,0.114300061722,0.130800070632,0.1479750799065,0.1900251026135,0.170200091908,0.2374751282365,0.259100139914,0.294600159084,2023-03-01
03-02,3,2,0.294600159084,0.12450006723,0.12950006993,0.18030009736199998,0.14220007678799998,0.23370012619799999,0.26420014266799996,0.149900080946,0.18030009736199998,0.165100089154,0.13210007133399998,0.165100089154,0.25650013851000003,0.241300130302,0.236200127548,0.16260008780399998,0.12450006723,0.130800070632,0.1479750799065,0.191131353210875,0.172700093258,0.2374751282365,0.26035014058899997,0.294600159084,2023-03-02
03-03,3,3,0.294600159084,0.12450006723,0.12950006993,0.18030009736199998,0.149900080946,0.236200127548,0.26420014266799996,0.149900080946,0.18540010011600003,0.165100089154,0.13210007133399998,0.165100089154,0.25650013851000003,0.241300130302,0.236200127548,0.170200091908,0.12450006723,0.130800070632,0.149900080946,0.19256260398375,0.175250094635,0.2374751282365,0.26035014058899997,0.294600159084,2023-03-03
03-04,3,4,0.294600159084,0.12700006858000001,0.137200074088,0.18030009736199998,0.152400082296,0.23880012895200003,0.26420014266799996,0.149900080946,0.18540010011600003,0.165100089154,0.13210007133399998,0.165100089154,0.25650013851000003,0.25400013716000003,0.24380013165199996,0.175300094662,0.12700006858000001,0.134650072711,0.15177508195849998,0.195106355357375,0.17780009601199998,0.24635013302899997,0.26035014058899997,0.294600159084,2023-03-04
03-05,3,5,0.297200160488,0.12700006858000001,0.137200074088,0.18540010011600003,0.152400082296,0.23880012895200003,0.26420014266799996,0.152400082296,0.18540010011600003,0.165100089154,0.137200074088,0.170200091908,0.259100139914,0.25650013851000003,0.248900134406,0.175300094662,0.12700006858000001,0.137200074088,0.152400082296,0.197018856390125,0.180350097389,0.250800135432,0.26165014129099995,0.297200160488,2023-03-05
03-06,3,6,0.297200160488,0.12700006858000001,0.137200074088,0.18540010011600003,0.152400082296,0.23880012895200003,0.26670014401799996,0.152400082296,0.18800010152,0.165100089154,0.137200074088,0.18290009876600002,0.274300148122,0.261600141264,0.25150013581,0.177800096012,0.12700006858000001,0.137200074088,0.152400082296,0.199718857848125,0.18415009944100003,0.2540251371735,0.27050014606999995,0.297200160488,2023-03-06
03-07,3,7,0.299700161838,0.12700006858000001,0.137200074088,0.19050010287,0.152400082296,0.23880012895200003,0.271800146772,0.152400082296,0.19300010422,0.165100089154,0.137200074088,0.18540010011600003,0.276900149526,0.261600141264,0.25150013581,0.18290009876600002,0.12700006858000001,0.137200074088,0.152400082296,0.20146260878975,0.187950101493,0.2540251371735,0.274350148149,0.299700161838,2023-03-07
03-08,3,8,0.302300163242,0.12950006993,0.137200074088,0.19050010287,0.152400082296,0.23880012895200003,0.271800146772,0.152400082296,0.195600105624,0.16760009050400002,0.137200074088,0.18540010011600003,0.276900149526,0.261600141264,0.25150013581,0.18290009876600002,0.12950006993,0.137200074088,0.152400082296,0.202100109134,0.187950101493,0.2540251371735,0.274350148149,0.302300163242,2023-03-08
03-09,3,9,0.309900167346,0.12950006993,0.14220007678799998,0.19050010287,0.152400082296,0.241300130302,0.271800146772,0.152400082296,0.203200109728,0.16760009050400002,0.137200074088,0.19050010287,0.28190015222599996,0.26420014266799996,0.25150013581,0.18290009876600002,0.12950006993,0.139700075438,0.152400082296,0.20431261032875,0.19050010287,0.2546751375245,0.276850149499,0.309900167346,2023-03-09
03-10,3,10,0.309900167346,0.12950006993,0.147300079542,0.19050010287,0.154900083646,0.241300130302,0.271800146772,0.152400082296,0.203200109728,0.18030009736199998,0.147300079542,0.198100106974,0.28450015363,0.26420014266799996,0.25150013581,0.18290009876600002,0.12950006993,0.147300079542,0.15427508330849998,0.206850111699,0.194300104922,0.2546751375245,0.278150150201,0.309900167346,2023-03-10
03-11,3,11,0.309900167346,0.12950006993,0.147300079542,0.19050010287,0.154900083646,0.24380013165199996,0.271800146772,0.152400082296,0.203200109728,0.18030009736199998,0.147300079542,0.198100106974,0.294600159084,0.26420014266799996,0.25150013581,0.18290009876600002,0.12950006993,0.147300079542,0.15427508330849998,0.20763761212425,0.194300104922,0.2546751375245,0.283200152928,0.309900167346,2023-03-11
03-12,3,12,0.302300163242,0.12950006993,0.147300079542,0.195600105624,0.154900083646,0.24380013165199996,0.271800146772,0.152400082296,0.20570011107800001,0.18030009736199998,0.152400082296,0.198100106974,0.294600159084,0.26420014266799996,0.25150013581,0.175300094662,0.12950006993,0.14985008091899998,0.15427508330849998,0.207481362039875,0.196850106299,0.2546751375245,0.283200152928,0.302300163242,2023-03-12
03-13,3,13,0.294600159084,0.12950006993,0.147300079542,0.198100106974,0.154900083646,0.24380013165199996,0.271800146772,0.152400082296,0.21080011383199998,0.18030009736199998,0.152400082296,0.203200109728,0.299700161838,0.26420014266799996,0.25400013716000003,0.17270009325799998,0.12950006993,0.14985008091899998,0.15427508330849998,0.208106362377375,0.200650108351,0.25655013853700004,0.283200152928,0.299700161838,2023-03-13
03-14,3,14,0.297200160488,0.12950006993,0.14480007819200003,0.198100106974,0.154900083646,0.24380013165199996,0.25650013851000003,0.152400082296,0.218400117936,0.18030009736199998,0.165100089154,0.208300112482,0.299700161838,0.271800146772,0.25650013851000003,0.16260008780399998,0.12950006993,0.148600080244,0.16067508676449999,0.20874386272162498,0.203200109728,0.25650013851000003,0.28450015363000003,0.299700161838,2023-03-14
03-15,3,15,0.294600159084,0.12950006993,0.14220007678799998,0.198100106974,0.154900083646,0.24380013165199996,0.25400013716000003,0.1600000864,0.218400117936,0.18800010152,0.18030009736199998,0.208300112482,0.299700161838,0.274300148122,0.259100139914,0.16260008780399998,0.12950006993,0.148550080217,0.161950087453,0.21048761366325,0.203200109728,0.25527513784850003,0.28445015360299997,0.299700161838,2023-03-15
03-16,3,16,0.302300163242,0.12700006858000001,0.137200074088,0.198100106974,0.149900080946,0.25150013581,0.246400133056,0.165100089154,0.218400117936,0.18800010152,0.18030009736199998,0.208300112482,0.30730016594200005,0.28450015363,0.26420014266799996,0.16260008780399998,0.12700006858000001,0.143550077517,0.1644750888165,0.211943864449625,0.203200109728,0.2546751375245,0.293400158436,0.30730016594200005,2023-03-16
03-17,3,17,0.302300163242,0.11940006447600002,0.13460007268399998,0.198100106974,0.147300079542,0.259100139914,0.241300130302,0.165100089154,0.218400117936,0.18800010152,0.18030009736199998,0.21080011383199998,0.30730016594200005,0.28450015363,0.26420014266799996,0.15750008505,0.11940006447600002,0.14095007611299998,0.16320008812800002,0.21113761401424996,0.20445011040299998,0.2603751406025,0.293400158436,0.30730016594200005,2023-03-17
03-18,3,18,0.304800164592,0.114300061722,0.13970007543799998,0.20570011107800001,0.14480007819200003,0.259100139914,0.23880012895200003,0.17270009325799998,0.218400117936,0.18800010152,0.18030009736199998,0.21080011383199998,0.30730016594200005,0.28450015363,0.26420014266799996,0.152400082296,0.114300061722,0.14225007681500001,0.1676250905175,0.21161261427074998,0.208250112455,0.2603751406025,0.294650159111,0.30730016594200005,2023-03-18
03-19,3,19,0.312400168696,0.114300061722,0.14220007678799998,0.20570011107800001,0.14480007819200003,0.259100139914,0.23370012619799999,0.177800096012,0.218400117936,0.18800010152,0.18030009736199998,0.21080011383199998,0.30730016594200005,0.28450015363,0.271800146772,0.13970007543799998,0.114300061722,0.14095007611299998,0.16955009155700002,0.21192511443950002,0.208250112455,0.26227514162849996,0.29590015978600004,0.312400168696,2023-03-19
03-20,3,20,0.3200001728,0.11940006447600002,0.14220007678799998,0.20570011107800001,0.13970007543799998,0.259100139914,0.22350012068999997,0.177800096012,0.218400117936,0.18800010152,0.18030009736199998,0.21080011383199998,0.309900167346,0.28450015363,0.271800146772,0.116800063072,0.116800063072,0.129550069957,0.168900091206,0.21049386366662498,0.208250112455,0.26227514162849996,0.297200160488,0.3200001728,2023-03-20
03-21,3,21,0.3200001728,0.11940006447600002,0.14220007678799998,0.20570011107800001,0.13970007543799998,0.259100139914,0.215900116586,0.177800096012,0.218400117936,0.19300010422,0.19050010287,0.21080011383199998,0.309900167346,0.28450015363,0.271800146772,0.09140004935599999,0.09140004935599999,0.129550069957,0.168900091206,0.20938136306587501,0.208250112455,0.26227514162849996,0.297200160488,0.3200001728,2023-03-21
03-22,3,22,0.3200001728,0.12190006582599998,0.154900083646,0.20570011107800001,0.13970007543799998,0.259100139914,0.20570011107800001,0.18290009876600002,0.218400117936,0.195600105624,0.19050010287,0.21080011383199998,0.312400168696,0.28450015363,0.271800146772,0.068600037044,0.068600037044,0.13080007063199997,0.175900094986,0.208906362809375,0.20570011107800001,0.26227514162849996,0.298450161163,0.3200001728,2023-03-22
03-23,3,23,0.3200001728,0.12190006582599998,0.15750008505,0.20570011107800001,0.13970007543799998,0.25650013851000003,0.19300010422,0.18290009876600002,0.228600123444,0.20070010837799998,0.195600105624,0.21080011383199998,0.31750017145000003,0.28450015363,0.274300148122,0.053300028782,0.053300028782,0.13080007063199997,0.176550095337,0.208906362809375,0.203200109728,0.260950140913,0.30100016254,0.3200001728,2023-03-23
03-24,3,24,0.32770017695799997,0.12190006582599998,0.1600000864,0.20570011107800001,0.14220007678799998,0.26420014266799996,0.195600105624,0.18800010152,0.228600123444,0.20070010837799998,0.20070010837799998,0.21080011383199998,0.322600174204,0.27940015087599995,0.26920014536799997,0.043200023328,0.043200023328,0.13205007130699997,0.18100009773999998,0.21003136341687498,0.203200109728,0.265450143343,0.30100016253999995,0.32770017695799997,2023-03-24
03-25,3,25,0.32770017695799997,0.116800063072,0.1600000864,0.20570011107800001,0.14480007819200003,0.271800146772,0.195600105624,0.18800010152,0.228600123444,0.203200109728,0.20070010837799998,0.20570011107800001,0.322600174204,0.274300148122,0.26420014266799996,0.007600004103999999,0.007600004103999999,0.130800070632,0.18100009773999998,0.207331361958875,0.204450110403,0.266100143694,0.298450161163,0.32770017695799997,2023-03-25
03-26,3,26,0.32510017555399995,0.109200058968,0.165100089154,0.20570011107800001,0.14480007819200003,0.27940015087599995,0.198100106974,0.18800010152,0.228600123444,0.203200109728,0.20070010837799998,0.203200109728,0.322600174204,0.276900149526,0.261600141264,0.0,0.0,0.12700006858000001,0.18227509842849998,0.20701261178675,0.203200109728,0.2654251433295,0.30100016253999995,0.32510017555399995,2023-03-26
03-27,3,27,0.3150001701,0.09650005211,0.165100089154,0.215900116586,0.14220007678799998,0.27940015087599995,0.198100106974,0.18800010152,0.228600123444,0.208300112482,0.20070010837799998,0.20070010837799998,0.322600174204,0.28450015363,0.25150013581,0.0,0.0,0.11935006444899998,0.18227509842849998,0.20606886127712498,0.20450011043,0.25847513957650003,0.299750161865,0.322600174204,2023-03-27
03-28,3,28,0.3150001701,0.101600054864,0.165100089154,0.228600123444,0.13210007133399998,0.27940015087599995,0.218400117936,0.18800010152,0.226100122094,0.21080011383199998,0.20070010837799998,0.19300010422,0.32510017555399995,0.28450015363,0.246400133056,0.0,0.0,0.11685006309899999,0.18227509842849998,0.2071751118745,0.214600115884,0.25465013751099996,0.299750161865,0.32510017555399995,2023-03-28
03-29,3,29,0.322600174204,0.101600054864,0.165100089154,0.228600123444,0.12190006582599998,0.28450015363,0.22100011934000002,0.19050010287,0.226100122094,0.21080011383199998,0.20070010837799998,0.18540010011600003,0.32770017695799997,0.28450015363,0.246400133056,0.0,0.0,0.11175006034499999,0.1803250973755,0.20733761196224998,0.215900116586,0.2559251381995,0.30355016391699996,0.32770017695799997,2023-03-29
03-30,3,30,0.322600174204,0.09140004935599999,0.16260008780399998,0.228600123444,0.114300061722,0.28700015498,0.218400117936,0.19050010287,0.23370012619799999,0.21080011383199998,0.20070010837799998,0.19300010422,0.32770017695799997,0.28700015498,0.25400013716000003,0.0,0.0,0.102850055539,0.18352509910349998,0.20764386212762498,0.214600115884,0.26225014161500004,0.304800164592,0.32770017695799997,2023-03-30
03-31,3,31,0.337800182412,0.09140004935599999,0.1600000864,0.241300130302,0.104100056214,0.28960015638400005,0.231100124794,0.19050010287,0.23370012619799999,0.215900116586,0.20070010837799998,0.19300010422,0.335300181062,0.28700015498,0.25400013716000003,0.0,0.0,0.09775005278499999,0.1828750987525,0.21033761358225,0.22350012069,0.26225014161500004,0.312450168723,0.337800182412,2023-03-31
04-01,4,1,0.337800182412,0.07110003839399999,0.152400082296,0.24380013165199996,0.09140004935599999,0.294600159084,0.236200127548,0.19050010287,0.23370012619799999,0.218400117936,0.20070010837799998,0.19300010422,0.340400183816,0.28960015638400005,0.26670014401799996,0.0,0.0,0.08125004387499998,0.1809750977265,0.210018863410125,0.22605012206699998,0.2724251471095,0.316200170748,0.340400183816,2023-04-01
04-02,4,2,0.337800182412,0.050800027432,0.177800096012,0.246400133056,0.088900048006,0.304800164592,0.23370012619799999,0.19050010287,0.23370012619799999,0.218400117936,0.20070010837799998,0.19050010287,0.340400183816,0.294600159084,0.271800146772,0.0,0.0,0.069850037719,0.1873251011555,0.211300114102,0.22605012206699998,0.27750014985,0.321300173502,0.340400183816,2023-04-02
04-03,4,3,0.340400183816,0.058400031536,0.19050010287,0.246400133056,0.09910005351399999,0.302300163242,0.23880012895200003,0.19050010287,0.23370012619799999,0.22100011934000002,0.195600105624,0.18030009736199998,0.34540018651599996,0.294600159084,0.276900149526,0.022900012366000002,0.022900012366000002,0.078750042525,0.18795010149299998,0.214800115992,0.22735012276900002,0.2813251519155,0.32135017352899997,0.34540018651599996,2023-04-03
04-04,4,4,0.340400183816,0.058400031536,0.18290009876600002,0.246400133056,0.09910005351399999,0.299700161838,0.24380013165199996,0.19050010287,0.23370012619799999,0.22100011934000002,0.18030009736199998,0.175300094662,0.36070019477799997,0.294600159084,0.276900149526,0.020300010961999997,0.020300010961999997,0.078750042525,0.17905009668699998,0.21400011555999998,0.22735012276900002,0.2813251519155,0.320050172827,0.36070019477799997,2023-04-04
04-05,4,5,0.34540018651599996,0.058400031536,0.18030009736199998,0.248900134406,0.09650005211,0.297200160488,0.24380013165199996,0.19050010287,0.22350012068999997,0.22100011934000002,0.165100089154,0.177800096012,0.37850020439,0.294600159084,0.276900149526,0.020300010961999997,0.020300010961999997,0.077450041823,0.1746250942975,0.213668865381125,0.222250120015,0.2813251519155,0.321300173502,0.37850020439,2023-04-05
04-06,4,6,0.3480001879199999,0.040600021923999995,0.18030009736199998,0.25150013581,0.086400046656,0.294600159084,0.241300130302,0.18290009876600002,0.218400117936,0.22100011934000002,0.16260008780399998,0.18030009736199998,0.37850020439,0.294600159084,0.276900149526,0.0,0.0,0.06350003429,0.17587509497249998,0.209868863329125,0.219700118638,0.2813251519155,0.32130017350199996,0.37850020439,2023-04-06
04-07,4,7,0.3480001879199999,0.03050001647,0.18290009876600002,0.25400013716000003,0.07110003839399999,0.292100157734,0.23880012895200003,0.175300094662,0.213400115236,0.215900116586,0.165100089154,0.18030009736199998,0.37850020439,0.299700161838,0.276900149526,0.0,0.0,0.050800027431999996,0.17275009328500002,0.207656362134375,0.214650115911,0.280700151578,0.323850174879,0.37850020439,2023-04-07
04-08,4,8,0.355600192024,0.020300010961999997,0.18540010011600003,0.248900134406,0.068600037044,0.28960015638400005,0.22350012068999997,0.17270009325799998,0.213400115236,0.213400115236,0.165100089154,0.18030009736199998,0.37850020439,0.304800164592,0.276900149526,0.0,0.0,0.044450024003,0.170800092232,0.20606261127375,0.213400115236,0.28007515124050003,0.33020017830799997,0.37850020439,2023-04-08
04-09,4,9,0.373400201636,0.020300010961999997,0.19300010422,0.241300130302,0.068600037044,0.28450015363,0.228600123444,0.175300094662,0.21080011383199998,0.213400115236,0.1600000864,0.17270009325799998,0.37850020439,0.304800164592,0.26920014536799997,0.0,0.0,0.044450024003,0.16952509154349998,0.205900111186,0.212100114534,0.2730251474335,0.33910018311400003,0.37850020439,2023-04-09
04-10,4,10,0.373400201636,0.005100002754000001,0.19050010287,0.218400117936,0.068600037044,0.274300148122,0.236200127548,0.177800096012,0.228600123444,0.20570011107800001,0.15750008505,0.1600000864,0.37850020439,0.304800164592,0.259100139914,0.0,0.0,0.036850019899,0.1593750860625,0.20240635929937498,0.212050114507,0.262900141966,0.33910018311400003,0.37850020439,2023-04-10
04-11,4,11,0.373400201636,0.0,0.195600105624,0.20570011107800001,0.058400031536,0.26670014401799996,0.23370012619799999,0.16760009050400002,0.25400013716000003,0.20070010837799998,0.152400082296,0.1600000864,0.37850020439,0.297200160488,0.248900134406,0.0,0.0,0.029200015768,0.158100085374,0.199550107757,0.203200109728,0.2571751388745,0.335300181062,0.37850020439,2023-04-11
04-12,4,12,0.373400201636,0.0,0.198100106974,0.18800010152,0.040600021923999995,0.26420014266799996,0.228600123444,0.149900080946,0.25400013716000003,0.19050010287,0.14480007819200003,0.165100089154,0.368300198882,0.28960015638400005,0.23370012619799999,0.0,0.0,0.020300010961999997,0.1486250802575,0.19305010424699998,0.194300104922,0.25655013853700004,0.32895017763300005,0.373400201636,2023-04-12
04-13,4,13,0.37850020439,0.0,0.198100106974,0.18290009876600002,0.035600019223999996,0.25650013851000003,0.22100011934000002,0.16260008780399998,0.25400013716000003,0.18800010152,0.14220007678799998,0.165100089154,0.36320019612800003,0.28190015222599996,0.22100011934000002,0.0,0.0,0.017800009611999998,0.15750008505,0.19066260295775,0.19305010424699998,0.25462513749750004,0.322550174177,0.37850020439,2023-04-13
04-14,4,14,0.37850020439,0.0,0.203200109728,0.18540010011600003,0.022900012366000002,0.248900134406,0.19300010422,0.16260008780399998,0.25400013716000003,0.18800010152,0.13970007543799998,0.165100089154,0.36070019477799997,0.26920014536799997,0.22100011934000002,0.0,0.0,0.011450006183000001,0.15687508471249997,0.18701260098675,0.19050010287,0.2501751350945,0.31495017007299997,0.37850020439,2023-04-14
04-15,4,15,0.37850020439,0.0,0.20570011107800001,0.19300010422,0.025400013716,0.241300130302,0.18290009876600002,0.16260008780399998,0.246400133056,0.18800010152,0.14220007678799998,0.165100089154,0.36070019477799997,0.25150013581,0.21080011383199998,0.0,0.0,0.012700006858,0.15750008505,0.184631349700875,0.19050010287,0.24257513099050002,0.30610016529399997,0.37850020439,2023-04-15
04-16,4,16,0.36070019477799997,0.0,0.208300112482,0.18540010011600003,0.027900015065999997,0.231100124794,0.18030009736199998,0.1600000864,0.248900134406,0.18800010152,0.14220007678799998,0.18030009736199998,0.358100193374,0.23880012895200003,0.195600105624,,0.0,0.0736200397548,0.170150091881,0.1937067712682667,0.18800010152,0.23495012687300001,0.3144201697868,0.36070019477799997,2023-04-16
04-17,4,17,0.340400183816,0.0,0.21080011383199998,0.18540010011600003,0.03300001782,0.236200127548,0.16760009050400002,0.14220007678799998,0.248900134406,0.203200109728,0.14220007678799998,0.18030009736199998,0.358100193374,0.23880012895200003,0.19050010287,,0.0,0.0766800414072,0.154900083646,0.1918401035936,0.19050010287,0.23750012825,0.303800164052,0.358100193374,2023-04-17
04-18,4,18,0.3150001701,0.0,0.21080011383199998,0.177800096012,0.03300001782,0.23880012895200003,0.14220007678799998,0.152400082296,0.246400133056,0.208300112482,0.13970007543799998,0.18030009736199998,0.358100193374,0.226100122094,0.20070010837799998,,0.0,0.07568004086720001,0.14730007954199997,0.18864010186559999,0.20070010837799998,0.232450125523,0.2875601552824,0.358100193374,2023-04-18
04-19,4,19,0.32510017555399995,0.0,0.21080011383199998,0.16760009050400002,0.022900012366000002,0.23880012895200003,0.12950006993,0.152400082296,0.241300130302,0.208300112482,0.13460007268399998,0.177800096012,0.36320019612800003,0.218400117936,0.20070010837799998,,0.0,0.06554003539160001,0.14350007749,0.18609343382373336,0.20070010837799998,0.22860012344400002,0.29158015745319993,0.36320019612800003,2023-04-19
04-20,4,20,0.32770017695799997,0.0,0.215900116586,0.152400082296,0.0,0.23880012895200003,0.12950006993,0.152400082296,0.228600123444,0.208300112482,0.12190006582599998,0.15750008505,0.36580019753200005,0.21080011383199998,0.203200109728,,0.0,0.04876002633040001,0.14095007611299998,0.1808534309941333,0.203200109728,0.222250120015,0.2921401577556,0.36580019753200005,2023-04-20
04-21,4,21,0.322600174204,0.0,0.22100011934000002,0.137200074088,0.0,0.25150013581,0.12700006858000001,0.147300079542,0.218400117936,0.208300112482,0.13970007543799998,0.149900080946,0.373400201636,0.203200109728,0.20070010837799998,,0.0,0.050800027432000024,0.13845007476299998,0.18001343054053334,0.20070010837799998,0.219700118638,0.2941601588464,0.373400201636,2023-04-21
04-22,4,22,0.3150001701,0.0,0.22350012068999997,0.12190006582599998,0.0,0.246400133056,0.12700006858000001,0.13210007133399998,0.213400115236,0.208300112482,0.137200074088,0.13210007133399998,0.37850020439,0.195600105624,0.195600105624,,0.0,0.04876002633040001,0.129550069957,0.1751067612242667,0.195600105624,0.21845011796299998,0.2875601552824,0.37850020439,2023-04-22
04-23,4,23,0.28700015498,0.0,0.226100122094,0.104100056214,0.0,0.228600123444,0.12700006858000001,0.114300061722,0.213400115236,0.20570011107800001,0.137200074088,0.13970007543799998,0.37850020439,0.175300094662,0.177800096012,,0.0,0.04164002248560001,0.120650065151,0.16764675719586666,0.175300094662,0.219750118665,0.26364014236559996,0.37850020439,2023-04-23
04-24,4,24,0.26920014536799997,0.0,0.226100122094,0.101600054864,0.0,0.21080011383199998,0.111800060372,0.09650005211,0.195600105624,0.198100106974,0.12950006993,0.147300079542,0.37850020439,0.154900083646,0.154900083646,,0.0,0.038600020844000014,0.106700057618,0.15832008549280002,0.154900083646,0.20445011040299998,0.25196013605839995,0.37850020439,2023-04-24
04-25,4,25,0.241300130302,0.0,0.226100122094,0.09400005076,0.0,0.203200109728,0.116800063072,0.07110003839399999,0.18290009876600002,0.18800010152,0.12190006582599998,0.147300079542,0.38100020574,0.13210007133399998,0.137200074088,,0.0,0.028440015357600004,0.10540005691599999,0.14952674741106667,0.137200074088,0.195600105624,0.2352201270188,0.38100020574,2023-04-25
04-26,4,26,0.226100122094,0.0,0.218400117936,0.08130004390199999,0.0,0.20070010837799998,0.12190006582599998,0.045700024677999995,0.16260008780399998,0.18030009736199998,0.101600054864,0.14220007678799998,0.386100208494,0.114300061722,0.12190006582599998,,0.0,0.018280009871200004,0.091450049383,0.14020674237826664,0.12190006582599998,0.19050010286999997,0.2230201204308,0.386100208494,2023-04-26
04-27,4,27,0.228600123444,0.0,0.215900116586,0.086400046656,0.0,0.208300112482,0.12190006582599998,0.017800009611999998,0.152400082296,0.165100089154,0.101600054864,0.12700006858000001,0.38350020709000004,0.101600054864,0.101600054864,,0.0,0.007120003844800001,0.09400005076000001,0.13411340575453334,0.12190006582599998,0.186700100818,0.2235201207008,0.38350020709000004,2023-04-27
04-28,4,28,0.23370012619799999,0.0,0.20570011107800001,0.09140004935599999,0.0,0.22350012068999997,0.12950006993,0.0,0.13210007133399998,0.14480007819200003,0.106700057618,0.109200058968,0.355600192024,0.104100056214,0.086400046656,,0.0,0.0,0.08890004800599999,0.1281800692172,0.109200058968,0.17525009463500002,0.22962012399479997,0.355600192024,2023-04-28
04-29,4,29,0.248900134406,0.005100002754000001,0.18800010152,0.09140004935599999,0.0,0.226100122094,0.14220007678799998,0.0,0.116800063072,0.12700006858000001,0.09400005076,0.09140004935599999,0.335300181062,0.09650005211,0.07110003839399999,,0.0,0.002040001101600001,0.08125004387499998,0.12225339935013334,0.09650005211,0.16510008915399998,0.23978012948119998,0.335300181062,2023-04-29
04-30,4,30,0.25650013851000003,0.0,0.16760009050400002,0.09650005211,0.0,0.226100122094,0.14220007678799998,0.0,0.109200058968,0.109200058968,0.073700039798,0.088900048006,0.309900167346,0.088900048006,0.048300026082,,0.0,0.0,0.06100003294,0.11446672847866667,0.09650005211,0.154900083646,0.2443401319436,0.309900167346,2023-04-30
05-01,5,1,0.248900134406,0.0,0.149900080946,0.09650005211,0.0,0.22350012068999997,0.14220007678799998,0.0,0.114300061722,0.086400046656,0.043200023328,0.086400046656,0.299700161838,0.073700039798,0.027900015065999997,,0.0,0.0,0.035550019197,0.10617339066693333,0.086400046656,0.146050078867,0.23874012891959998,0.299700161838,2023-05-01
05-02,5,2,0.231100124794,0.0,0.152400082296,0.08380004525200001,0.0,0.215900116586,0.13460007268399998,0.0,0.114300061722,0.06350003429000001,0.020300010961999997,0.076200041148,0.28450015363,0.055900030186,0.012700006858,,0.0,0.0,0.01650000891,0.09634671869386666,0.076200041148,0.14350007749,0.2250201215108,0.28450015363,2023-05-02
05-03,5,3,0.22100011934000002,0.0,0.149900080946,0.06100003294,0.0,0.21080011383199998,0.13210007133399998,0.020300010961999997,0.11940006447600002,0.048300026082,0.0,0.055900030186,0.271800146772,0.043200023328,0.0,,0.0,0.0,0.010150005480999999,0.08891338134653332,0.055900030186,0.14100007613999999,0.2169201171368,0.271800146772,2023-05-03
05-04,5,4,0.215900116586,0.0,0.137200074088,0.035600019223999996,0.0,0.203200109728,0.116800063072,0.0,0.109200058968,0.038100020574,0.0,0.050800027432,0.25150013581,0.027900015065999997,0.0,,0.0,0.0,0.0,0.07908004270319999,0.038100020574,0.12700006858000001,0.2108201138428,0.25150013581,2023-05-04
05-05,5,5,0.195600105624,0.0,0.13210007133399998,0.005100002754000001,0.0,0.18540010011600003,0.086400046656,0.0,0.09140004935599999,0.03050001647,0.0,0.040600021923999995,0.226100122094,0.022900012366000002,0.0,,0.0,0.0,0.0,0.0677400365796,0.03050001647,0.11175006034499999,0.1915201034208,0.226100122094,2023-05-05
