M-D,M,D,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-12,2,12,0.0,0.34540018651599996,0.170200091908,0.32510017555399995,0.28700015498,0.218400117936,0.152400082296,0.16760009050400002,0.20570011107800001,0.175300094662,0.149900080946,0.175300094662,0.25650013851000003,0.22350012068999997,0.213400115236,0.3200001728,0.38100020574,0.241300130302,0.25150013581,0.170200091908,0.19050010287,0.170200091908,0.19050010287,0.18540010011600003,0.28960015638400005,0.28960015638400005,0.21080011383199998,0.274300148122,0.241300130302,0.1600000864,0.355600192024,0.147300079542,0.17270009325799998,0.226100122094,0.16260008780399998,0.231100124794,0.31750017145000003,0.177800096012,0.22100011934000002,0.22100011934000002,0.152400082296,0.177800096012,0.28960015638400005,0.24380013165199996,0.203200109728,0.12190006582599998,0.0,0.152400082296,0.1708250922455,0.218550118017,0.212100114534,0.25525013783500006,0.318750172125,0.38100020574,2023-02-12
02-13,2,13,0.0,0.355600192024,0.17270009325799998,0.32510017555399995,0.28700015498,0.22350012068999997,0.15750008505,0.170200091908,0.20570011107800001,0.19300010422,0.149900080946,0.175300094662,0.259100139914,0.22350012068999997,0.22100011934000002,0.3200001728,0.38350020709000004,0.241300130302,0.25150013581,0.175300094662,0.19300010422,0.170200091908,0.19050010287,0.18540010011600003,0.28960015638400005,0.28960015638400005,0.21080011383199998,0.274300148122,0.24380013165199996,0.16260008780399998,0.355600192024,0.1600000864,0.17270009325799998,0.231100124794,0.16260008780399998,0.231100124794,0.31750017145000003,0.177800096012,0.22100011934000002,0.22350012068999997,0.152400082296,0.177800096012,0.28960015638400005,0.24380013165199996,0.203200109728,0.12450006723,0.0,0.158750085725,0.173350093609,0.2205370756116956,0.215900116586,0.257200138888,0.318750172125,0.38350020709000004,2023-02-13
02-14,2,14,0.0,0.355600192024,0.175300094662,0.32510017555399995,0.28700015498,0.23370012619799999,0.170200091908,0.175300094662,0.20570011107800001,0.20070010837799998,0.154900083646,0.18800010152,0.26920014536799997,0.22350012068999997,0.23370012619799999,0.3200001728,0.38350020709000004,0.241300130302,0.25150013581,0.177800096012,0.19300010422,0.170200091908,0.19300010422,0.18540010011600003,0.28960015638400005,0.28960015638400005,0.213400115236,0.28450015363,0.246400133056,0.16260008780399998,0.355600192024,0.15750008505,0.17270009325799998,0.23880012895200003,0.16260008780399998,0.231100124794,0.31750017145000003,0.177800096012,0.22350012068999997,0.22350012068999997,0.1600000864,0.177800096012,0.28960015638400005,0.24380013165199996,0.203200109728,0.12450006723,0.0,0.161300087102,0.1759250949995,0.22302620739060874,0.21845011796299998,0.26477514297849997,0.318750172125,0.38350020709000004,2023-02-14
02-15,2,15,0.0,0.355600192024,0.175300094662,0.34540018651599996,0.28700015498,0.23880012895200003,0.177800096012,0.175300094662,0.20570011107800001,0.208300112482,0.154900083646,0.18800010152,0.26920014536799997,0.22350012068999997,0.26920014536799997,0.3200001728,0.38350020709000004,0.241300130302,0.25150013581,0.18800010152,0.19300010422,0.175300094662,0.198100106974,0.18540010011600003,0.304800164592,0.28960015638400005,0.213400115236,0.28450015363,0.248900134406,0.165100089154,0.355600192024,0.15750008505,0.175300094662,0.23880012895200003,0.16260008780399998,0.23880012895200003,0.31750017145000003,0.18030009736199998,0.226100122094,0.22350012068999997,0.16260008780399998,0.18030009736199998,0.28960015638400005,0.246400133056,0.218400117936,0.12450006723,0.0,0.16260008780399998,0.1784250963495,0.22639577442756517,0.220950119313,0.26920014536799997,0.318750172125,0.38350020709000004,2023-02-15
02-16,2,16,0.0,0.36580019753200005,0.175300094662,0.3480001879199999,0.28700015498,0.246400133056,0.18030009736199998,0.18290009876600002,0.20570011107800001,0.208300112482,0.154900083646,0.18800010152,0.26920014536799997,0.22350012068999997,0.26920014536799997,0.3200001728,0.38350020709000004,0.248900134406,0.25150013581,0.19050010287,0.19300010422,0.175300094662,0.20070010837799998,0.18540010011600003,0.31750017145000003,0.294600159084,0.218400117936,0.28450015363,0.25150013581,0.17270009325799998,0.355600192024,0.154900083646,0.175300094662,0.23880012895200003,0.16260008780399998,0.23880012895200003,0.31750017145000003,0.18540010011600003,0.236200127548,0.22350012068999997,0.177800096012,0.18290009876600002,0.28960015638400005,0.248900134406,0.218400117936,0.12450006723,0.0,0.167650090531,0.18290009876600002,0.22876534092452172,0.220950119313,0.26920014536799997,0.318750172125,0.38350020709000004,2023-02-16
02-17,2,17,0.0,0.375900202986,0.175300094662,0.3480001879199999,0.28700015498,0.26420014266799996,0.18800010152,0.18540010011600003,0.20570011107800001,0.21080011383199998,0.165100089154,0.19050010287,0.26920014536799997,0.22350012068999997,0.26920014536799997,0.3200001728,0.38350020709000004,0.25150013581,0.25150013581,0.19050010287,0.19300010422,0.175300094662,0.20570011107800001,0.18540010011600003,0.3200001728,0.294600159084,0.22100011934000002,0.28450015363,0.25150013581,0.17270009325799998,0.36580019753200005,0.154900083646,0.175300094662,0.246400133056,0.16260008780399998,0.23880012895200003,0.31750017145000003,0.18540010011600003,0.236200127548,0.236200127548,0.18290009876600002,0.18800010152,0.28960015638400005,0.25150013581,0.228600123444,0.12450006723,0.0,0.168900091206,0.18540010011600003,0.23136316841430432,0.22605012206699998,0.26920014536799997,0.3200001728,0.38350020709000004,2023-02-17
02-18,2,18,0.0,0.386100208494,0.175300094662,0.3480001879199999,0.28700015498,0.28960015638400005,0.19050010287,0.19050010287,0.20570011107800001,0.215900116586,0.170200091908,0.195600105624,0.26920014536799997,0.22350012068999997,0.26920014536799997,0.3200001728,0.38350020709000004,0.25150013581,0.26670014401799996,0.198100106974,0.19300010422,0.175300094662,0.20570011107800001,0.18800010152,0.3200001728,0.294600159084,0.22100011934000002,0.28700015498,0.25650013851000003,0.17270009325799998,0.36580019753200005,0.154900083646,0.175300094662,0.246400133056,0.16260008780399998,0.23880012895200003,0.31750017145000003,0.18540010011600003,0.236200127548,0.236200127548,0.19300010422,0.18800010152,0.28960015638400005,0.25150013581,0.23880012895200003,0.13970007543799998,0.0,0.17145009258299998,0.18862510185749998,0.2341218655561739,0.22985012411899997,0.282550152577,0.3200001728,0.386100208494,2023-02-18
02-19,2,19,0.0,0.386100208494,0.175300094662,0.3480001879199999,0.28960015638400005,0.304800164592,0.19300010422,0.19050010287,0.20570011107800001,0.218400117936,0.17270009325799998,0.195600105624,0.26920014536799997,0.241300130302,0.26920014536799997,0.322600174204,0.386100208494,0.25650013851000003,0.26920014536799997,0.198100106974,0.19300010422,0.18540010011600003,0.208300112482,0.18800010152,0.3200001728,0.294600159084,0.22100011934000002,0.28700015498,0.25650013851000003,0.17270009325799998,0.36580019753200005,0.15750008505,0.175300094662,0.246400133056,0.16260008780399998,0.248900134406,0.31750017145000003,0.198100106974,0.236200127548,0.236200127548,0.19300010422,0.18800010152,0.28960015638400005,0.25400013716000003,0.23880012895200003,0.149900080946,0.0,0.17270009325799998,0.19112510320749998,0.23643925811191305,0.236200127548,0.282550152577,0.321300173502,0.386100208494,2023-02-19
02-20,2,20,0.0,0.386100208494,0.175300094662,0.3480001879199999,0.28960015638400005,0.32770017695799997,0.19300010422,0.19050010287,0.215900116586,0.22100011934000002,0.17270009325799998,0.195600105624,0.274300148122,0.246400133056,0.26920014536799997,0.32510017555399995,0.386100208494,0.25650013851000003,0.276900149526,0.198100106974,0.19300010422,0.18540010011600003,0.208300112482,0.203200109728,0.32510017555399995,0.294600159084,0.226100122094,0.28700015498,0.25650013851000003,0.17270009325799998,0.375900202986,0.165100089154,0.175300094662,0.25650013851000003,0.16260008780399998,0.248900134406,0.3200001728,0.203200109728,0.236200127548,0.236200127548,0.195600105624,0.19050010287,0.28960015638400005,0.259100139914,0.23880012895200003,0.152400082296,0.0,0.17270009325799998,0.19300010422,0.2392566509376522,0.236200127548,0.2844751536165,0.32640017625599993,0.386100208494,2023-02-20
02-21,2,21,0.0,0.386100208494,0.175300094662,0.3480001879199999,0.304800164592,0.330200178308,0.19300010422,0.19050010287,0.218400117936,0.22100011934000002,0.17270009325799998,0.203200109728,0.292100157734,0.246400133056,0.26920014536799997,0.34540018651599996,0.393700212598,0.25650013851000003,0.276900149526,0.198100106974,0.20070010837799998,0.195600105624,0.208300112482,0.20570011107800001,0.330200178308,0.294600159084,0.226100122094,0.292100157734,0.25650013851000003,0.175300094662,0.37850020439,0.16760009050400002,0.18290009876600002,0.25650013851000003,0.165100089154,0.248900134406,0.31750017145000003,0.203200109728,0.236200127548,0.236200127548,0.20070010837799998,0.19050010287,0.28960015638400005,0.26920014536799997,0.248900134406,0.154900083646,0.0,0.17400009396,0.1962251059615,0.24245665266565217,0.236200127548,0.2914751573965,0.337800182412,0.393700212598,2023-02-21
02-22,2,22,0.0,0.386100208494,0.175300094662,0.3480001879199999,0.30730016594200005,0.332700179658,0.19300010422,0.19050010287,0.226100122094,0.22100011934000002,0.17270009325799998,0.20570011107800001,0.297200160488,0.246400133056,0.26920014536799997,0.3480001879199999,0.398800215352,0.25650013851000003,0.28450015363,0.20070010837799998,0.20070010837799998,0.195600105624,0.208300112482,0.20570011107800001,0.330200178308,0.294600159084,0.226100122094,0.294600159084,0.25650013851000003,0.175300094662,0.37850020439,0.17270009325799998,0.18290009876600002,0.25650013851000003,0.170200091908,0.248900134406,0.330200178308,0.203200109728,0.23880012895200003,0.236200127548,0.20070010837799998,0.195600105624,0.294600159084,0.271800146772,0.248900134406,0.154900083646,0.0,0.17400009396,0.1968751063125,0.24417187098317386,0.23750012825,0.294600159084,0.34035018378899995,0.398800215352,2023-02-22
02-23,2,23,0.0,0.396200213948,0.175300094662,0.3480001879199999,0.312400168696,0.332700179658,0.19300010422,0.19050010287,0.226100122094,0.22100011934000002,0.17270009325799998,0.215900116586,0.304800164592,0.248900134406,0.26920014536799997,0.36070019477799997,0.40130021670199995,0.26670014401799996,0.28700015498,0.20070010837799998,0.203200109728,0.198100106974,0.218400117936,0.20570011107800001,0.332700179658,0.294600159084,0.226100122094,0.294600159084,0.25650013851000003,0.175300094662,0.37850020439,0.18800010152,0.18540010011600003,0.261600141264,0.170200091908,0.259100139914,0.337800182412,0.203200109728,0.23880012895200003,0.236200127548,0.20070010837799998,0.195600105624,0.299700161838,0.271800146772,0.248900134406,0.154900083646,0.0,0.175300094662,0.19875010732499998,0.24692839421082607,0.23750012825,0.294600159084,0.34290018516599996,0.40130021670199995,2023-02-23
02-24,2,24,0.0,0.396200213948,0.175300094662,0.3480001879199999,0.312400168696,0.335300181062,0.195600105624,0.19050010287,0.226100122094,0.22100011934000002,0.175300094662,0.215900116586,0.312400168696,0.248900134406,0.26920014536799997,0.36320019612800003,0.40130021670199995,0.26920014536799997,0.28700015498,0.20070010837799998,0.208300112482,0.20070010837799998,0.22100011934000002,0.20570011107800001,0.332700179658,0.294600159084,0.23880012895200003,0.294600159084,0.259100139914,0.177800096012,0.37850020439,0.19050010287,0.19300010422,0.261600141264,0.170200091908,0.259100139914,0.340400183816,0.203200109728,0.23880012895200003,0.236200127548,0.20070010837799998,0.195600105624,0.299700161838,0.271800146772,0.248900134406,0.154900083646,0.0,0.176550095337,0.20070010837799998,0.24825882971186955,0.23880012895200003,0.294600159084,0.34420018586799994,0.40130021670199995,2023-02-24
02-25,2,25,0.0,0.396200213948,0.175300094662,0.3480001879199999,0.312400168696,0.335300181062,0.203200109728,0.19050010287,0.226100122094,0.22100011934000002,0.175300094662,0.218400117936,0.3200001728,0.248900134406,0.26920014536799997,0.36320019612800003,0.40130021670199995,0.28190015222599996,0.28700015498,0.20570011107800001,0.21080011383199998,0.208300112482,0.22350012068999997,0.208300112482,0.332700179658,0.294600159084,0.23880012895200003,0.312400168696,0.259100139914,0.18540010011600003,0.396200213948,0.19300010422,0.19300010422,0.261600141264,0.170200091908,0.259100139914,0.340400183816,0.20570011107800001,0.23880012895200003,0.241300130302,0.20570011107800001,0.198100106974,0.302300163242,0.271800146772,0.248900134406,0.1600000864,0.0,0.180350097389,0.20570011107800001,0.25084578763056525,0.240050129627,0.3003751622025,0.34420018586799994,0.40130021670199995,2023-02-25
02-26,2,26,0.0,0.396200213948,0.175300094662,0.3480001879199999,0.312400168696,0.335300181062,0.20570011107800001,0.19050010287,0.226100122094,0.22100011934000002,0.175300094662,0.218400117936,0.322600174204,0.248900134406,0.271800146772,0.36580019753200005,0.40130021670199995,0.28700015498,0.294600159084,0.208300112482,0.21080011383199998,0.208300112482,0.228600123444,0.21080011383199998,0.335300181062,0.294600159084,0.241300130302,0.3150001701,0.26920014536799997,0.18540010011600003,0.406400219456,0.198100106974,0.198100106974,0.261600141264,0.170200091908,0.259100139914,0.34290018516599996,0.20570011107800001,0.23880012895200003,0.246400133056,0.20570011107800001,0.198100106974,0.302300163242,0.271800146772,0.248900134406,0.165100089154,0.0,0.180350097389,0.20570011107800001,0.2526740494873913,0.243850131679,0.3003751622025,0.34545018654299997,0.406400219456,2023-02-26
02-27,2,27,0.0,0.396200213948,0.175300094662,0.3480001879199999,0.312400168696,0.335300181062,0.20570011107800001,0.19050010287,0.226100122094,0.22100011934000002,0.175300094662,0.218400117936,0.322600174204,0.25400013716000003,0.271800146772,0.38100020574,0.40130021670199995,0.294600159084,0.294600159084,0.208300112482,0.21080011383199998,0.208300112482,0.228600123444,0.22350012068999997,0.335300181062,0.294600159084,0.246400133056,0.3150001701,0.26920014536799997,0.18800010152,0.42160022766399996,0.20070010837799998,0.198100106974,0.261600141264,0.177800096012,0.259100139914,0.34290018516599996,0.20570011107800001,0.23880012895200003,0.246400133056,0.213400115236,0.198100106974,0.302300163242,0.28190015222599996,0.248900134406,0.16760009050400002,0.0,0.182900098766,0.206350111429,0.25471752885173904,0.246400133056,0.3003751622025,0.34545018654299997,0.42160022766399996,2023-02-27
02-28,2,28,0.0,0.396200213948,0.177800096012,0.3480001879199999,0.312400168696,0.335300181062,0.20570011107800001,0.19050010287,0.226100122094,0.22100011934000002,0.175300094662,0.218400117936,0.322600174204,0.25400013716000003,0.274300148122,0.38100020574,0.40130021670199995,0.294600159084,0.294600159084,0.208300112482,0.21080011383199998,0.208300112482,0.228600123444,0.226100122094,0.337800182412,0.294600159084,0.25650013851000003,0.3150001701,0.26920014536799997,0.18800010152,0.42160022766399996,0.20570011107800001,0.198100106974,0.276900149526,0.177800096012,0.259100139914,0.36070019477799997,0.20570011107800001,0.241300130302,0.246400133056,0.213400115236,0.198100106974,0.304800164592,0.292100157734,0.248900134406,0.16760009050400002,0.0,0.182900098766,0.206350111429,0.25631535580152176,0.247650133731,0.302250163215,0.3543501913489999,0.42160022766399996,2023-02-28
03-01,3,1,0.0,0.398800215352,0.177800096012,0.35310019067400006,0.312400168696,0.335300181062,0.20570011107800001,0.19050010287,0.226100122094,0.22100011934000002,0.18290009876600002,0.22350012068999997,0.322600174204,0.25400013716000003,0.274300148122,0.38100020574,0.41150022221,0.294600159084,0.294600159084,0.21080011383199998,0.21080011383199998,0.208300112482,0.228600123444,0.231100124794,0.340400183816,0.30730016594200005,0.259100139914,0.3150001701,0.26920014536799997,0.18800010152,0.42160022766399996,0.208300112482,0.20570011107800001,0.28450015363,0.18290009876600002,0.259100139914,0.36070019477799997,0.20570011107800001,0.24380013165199996,0.246400133056,0.213400115236,0.198100106974,0.3150001701,0.292100157734,0.248900134406,0.16760009050400002,0.0,0.185450100143,0.208300112482,0.2583066612246521,0.247650133731,0.3111251680075,0.35690019272600004,0.42160022766399996,2023-03-01
03-02,3,2,0.0,0.398800215352,0.177800096012,0.355600192024,0.312400168696,0.335300181062,0.20570011107800001,0.19050010287,0.228600123444,0.22100011934000002,0.19050010287,0.22350012068999997,0.322600174204,0.25400013716000003,0.274300148122,0.38100020574,0.41150022221,0.297200160488,0.297200160488,0.21080011383199998,0.21080011383199998,0.208300112482,0.231100124794,0.23370012619799999,0.34540018651599996,0.309900167346,0.26670014401799996,0.3150001701,0.26920014536799997,0.18800010152,0.42160022766399996,0.22100011934000002,0.20570011107800001,0.28960015638400005,0.18290009876600002,0.261600141264,0.36070019477799997,0.203200109728,0.248900134406,0.246400133056,0.213400115236,0.20070010837799998,0.31750017145000003,0.292100157734,0.248900134406,0.16760009050400002,0.0,0.189250102195,0.2089251128195,0.2597436185223478,0.248900134406,0.3117751683585,0.35815019340099996,0.42160022766399996,2023-03-02
03-03,3,3,0.0,0.398800215352,0.177800096012,0.355600192024,0.3200001728,0.335300181062,0.20570011107800001,0.195600105624,0.25400013716000003,0.22100011934000002,0.195600105624,0.22350012068999997,0.322600174204,0.25400013716000003,0.27940015087599995,0.38100020574,0.41910022631399996,0.297200160488,0.297200160488,0.215900116586,0.21080011383199998,0.208300112482,0.231100124794,0.23370012619799999,0.34540018651599996,0.309900167346,0.271800146772,0.32510017555399995,0.274300148122,0.18800010152,0.42160022766399996,0.22100011934000002,0.20570011107800001,0.28960015638400005,0.195600105624,0.261600141264,0.36070019477799997,0.19050010287,0.259100139914,0.25150013581,0.213400115236,0.20070010837799998,0.31750017145000003,0.292100157734,0.248900134406,0.175300094662,0.0,0.19305010424699998,0.2089251128195,0.26201101105108693,0.25400013716000003,0.315600170424,0.35815019340099996,0.42160022766399996,2023-03-03
03-04,3,4,0.0,0.41400022355999994,0.18030009736199998,0.358100193374,0.322600174204,0.335300181062,0.20570011107800001,0.20070010837799998,0.261600141264,0.22100011934000002,0.198100106974,0.22350012068999997,0.322600174204,0.25400013716000003,0.27940015087599995,0.38100020574,0.42420022906800003,0.309900167346,0.297200160488,0.215900116586,0.21080011383199998,0.208300112482,0.231100124794,0.23370012619799999,0.34540018651599996,0.312400168696,0.271800146772,0.32770017695799997,0.271800146772,0.18800010152,0.434300234522,0.228600123444,0.213400115236,0.28960015638400005,0.195600105624,0.26670014401799996,0.36070019477799997,0.177800096012,0.259100139914,0.25150013581,0.213400115236,0.20070010837799998,0.3200001728,0.302300163242,0.261600141264,0.18800010152,0.0,0.191800103572,0.21145011418299997,0.2645523167712174,0.26035014058899997,0.31810017177399996,0.359400194076,0.434300234522,2023-03-04
03-05,3,5,0.0,0.41910022631399996,0.18540010011600003,0.36580019753200005,0.322600174204,0.335300181062,0.20570011107800001,0.20070010837799998,0.261600141264,0.22350012068999997,0.20070010837799998,0.22350012068999997,0.322600174204,0.25400013716000003,0.292100157734,0.38100020574,0.42420022906800003,0.309900167346,0.304800164592,0.215900116586,0.21080011383199998,0.208300112482,0.23880012895200003,0.236200127548,0.34540018651599996,0.31750017145000003,0.271800146772,0.32770017695799997,0.26670014401799996,0.198100106974,0.434300234522,0.228600123444,0.213400115236,0.297200160488,0.195600105624,0.26670014401799996,0.36070019477799997,0.18290009876600002,0.259100139914,0.25150013581,0.218400117936,0.203200109728,0.32510017555399995,0.304800164592,0.26420014266799996,0.18800010152,0.0,0.196850106299,0.21145011418299997,0.2665957961355652,0.26035014058899997,0.3213251735155,0.363250196155,0.434300234522,2023-03-05
03-06,3,6,0.0,0.41910022631399996,0.18800010152,0.36580019753200005,0.322600174204,0.335300181062,0.20570011107800001,0.20070010837799998,0.261600141264,0.25150013581,0.218400117936,0.23880012895200003,0.322600174204,0.25400013716000003,0.297200160488,0.38100020574,0.426700230418,0.312400168696,0.304800164592,0.215900116586,0.21080011383199998,0.208300112482,0.23880012895200003,0.241300130302,0.34540018651599996,0.31750017145000003,0.274300148122,0.332700179658,0.26920014536799997,0.213400115236,0.434300234522,0.228600123444,0.213400115236,0.297200160488,0.195600105624,0.26670014401799996,0.36320019612800003,0.18290009876600002,0.259100139914,0.25150013581,0.218400117936,0.21080011383199998,0.335300181062,0.30730016594200005,0.26670014401799996,0.19300010422,0.0,0.198150107001,0.2140251155735,0.2695175368437391,0.26035014058899997,0.3213251735155,0.36450019683,0.434300234522,2023-03-06
03-07,3,7,0.0,0.41910022631399996,0.18800010152,0.36580019753200005,0.32510017555399995,0.337800182412,0.20570011107800001,0.20070010837799998,0.261600141264,0.25150013581,0.218400117936,0.248900134406,0.32510017555399995,0.25400013716000003,0.297200160488,0.40130021670199995,0.426700230418,0.31750017145000003,0.304800164592,0.218400117936,0.21080011383199998,0.208300112482,0.248900134406,0.246400133056,0.34540018651599996,0.31750017145000003,0.274300148122,0.332700179658,0.271800146772,0.213400115236,0.44200023868000005,0.231100124794,0.213400115236,0.302300163242,0.195600105624,0.26670014401799996,0.368300198882,0.18290009876600002,0.26420014266799996,0.25150013581,0.218400117936,0.215900116586,0.340400183816,0.30730016594200005,0.274300148122,0.203200109728,0.0,0.20195010905299998,0.21652511692350002,0.27205666864965217,0.262900141966,0.323200174528,0.367050198207,0.44200023868000005,2023-03-07
03-08,3,8,0.0,0.41910022631399996,0.18800010152,0.36580019753200005,0.32510017555399995,0.337800182412,0.20570011107800001,0.203200109728,0.261600141264,0.25150013581,0.218400117936,0.248900134406,0.32770017695799997,0.25400013716000003,0.297200160488,0.40890022080599997,0.426700230418,0.31750017145000003,0.312400168696,0.218400117936,0.21080011383199998,0.218400117936,0.248900134406,0.25400013716000003,0.34540018651599996,0.32510017555399995,0.274300148122,0.332700179658,0.271800146772,0.213400115236,0.452100244134,0.231100124794,0.213400115236,0.304800164592,0.195600105624,0.26920014536799997,0.368300198882,0.18290009876600002,0.26920014536799997,0.25150013581,0.218400117936,0.218400117936,0.340400183816,0.30730016594200005,0.27940015087599995,0.203200109728,0.0,0.203200109728,0.218400117936,0.27365014777099994,0.265400143316,0.32510017555399995,0.367050198207,0.452100244134,2023-03-08
03-09,3,9,0.0,0.41910022631399996,0.19050010287,0.36580019753200005,0.32510017555399995,0.337800182412,0.20570011107800001,0.208300112482,0.261600141264,0.25150013581,0.218400117936,0.248900134406,0.32770017695799997,0.25400013716000003,0.297200160488,0.40890022080599997,0.429300231822,0.31750017145000003,0.312400168696,0.218400117936,0.21080011383199998,0.22100011934000002,0.248900134406,0.25400013716000003,0.34540018651599996,0.330200178308,0.276900149526,0.332700179658,0.276900149526,0.213400115236,0.452100244134,0.231100124794,0.215900116586,0.304800164592,0.195600105624,0.26920014536799997,0.368300198882,0.18290009876600002,0.276900149526,0.25150013581,0.218400117936,0.22350012068999997,0.34290018516599996,0.312400168696,0.27940015087599995,0.203200109728,0.0,0.204450110403,0.218400117936,0.2747044961664348,0.265400143316,0.327050176607,0.367050198207,0.452100244134,2023-03-09
03-10,3,10,0.0,0.41910022631399996,0.19050010287,0.36580019753200005,0.32510017555399995,0.337800182412,0.20570011107800001,0.21080011383199998,0.259100139914,0.25150013581,0.218400117936,0.25150013581,0.32770017695799997,0.25400013716000003,0.297200160488,0.40890022080599997,0.429300231822,0.31750017145000003,0.32510017555399995,0.218400117936,0.21080011383199998,0.22100011934000002,0.248900134406,0.25400013716000003,0.35050018927,0.335300181062,0.276900149526,0.340400183816,0.28960015638400005,0.215900116586,0.452100244134,0.231100124794,0.226100122094,0.304800164592,0.195600105624,0.26920014536799997,0.368300198882,0.18290009876600002,0.276900149526,0.26420014266799996,0.22350012068999997,0.231100124794,0.34540018651599996,0.312400168696,0.27940015087599995,0.203200109728,0.0,0.204450110403,0.2216251196775,0.27658493196447825,0.26670014401799996,0.327050176607,0.367050198207,0.452100244134,2023-03-10
03-11,3,11,0.0,0.41910022631399996,0.19050010287,0.36580019753200005,0.340400183816,0.337800182412,0.20570011107800001,0.218400117936,0.25400013716000003,0.25150013581,0.218400117936,0.25400013716000003,0.32770017695799997,0.25400013716000003,0.297200160488,0.40890022080599997,0.431800233172,0.31750017145000003,0.32510017555399995,0.22100011934000002,0.215900116586,0.22350012068999997,0.248900134406,0.25400013716000003,0.355600192024,0.335300181062,0.28190015222599996,0.340400183816,0.28960015638400005,0.215900116586,0.457200246888,0.231100124794,0.226100122094,0.312400168696,0.195600105624,0.271800146772,0.368300198882,0.18290009876600002,0.27940015087599995,0.26420014266799996,0.226100122094,0.231100124794,0.35310019067400006,0.312400168696,0.27940015087599995,0.203200109728,0.0,0.204450110403,0.22415012104099996,0.27813275888726086,0.26800014472,0.33340018003599997,0.367050198207,0.457200246888,2023-03-11
03-12,3,12,0.0,0.431800233172,0.19050010287,0.368300198882,0.340400183816,0.340400183816,0.215900116586,0.228600123444,0.24380013165199996,0.261600141264,0.231100124794,0.25400013716000003,0.32770017695799997,0.26420014266799996,0.312400168696,0.40890022080599997,0.43690023592599997,0.31750017145000003,0.330200178308,0.22350012068999997,0.226100122094,0.22350012068999997,0.248900134406,0.25400013716000003,0.355600192024,0.335300181062,0.28190015222599996,0.340400183816,0.28960015638400005,0.215900116586,0.457200246888,0.231100124794,0.226100122094,0.31750017145000003,0.195600105624,0.27940015087599995,0.368300198882,0.18290009876600002,0.27940015087599995,0.26670014401799996,0.23370012619799999,0.231100124794,0.35310019067400006,0.312400168696,0.27940015087599995,0.203200109728,0.0,0.209550113157,0.2292251237815,0.2807827603182609,0.27305014744699996,0.3340251803735,0.368300198882,0.457200246888,2023-03-12
03-13,3,13,0.0,0.431800233172,0.19050010287,0.368300198882,0.340400183816,0.340400183816,0.215900116586,0.23370012619799999,0.24380013165199996,0.26920014536799997,0.231100124794,0.25150013581,0.32770017695799997,0.26670014401799996,0.31750017145000003,0.40890022080599997,0.44700024137999994,0.31750017145000003,0.330200178308,0.22350012068999997,0.226100122094,0.231100124794,0.248900134406,0.25400013716000003,0.355600192024,0.340400183816,0.28700015498,0.340400183816,0.28960015638400005,0.218400117936,0.482600260604,0.231100124794,0.226100122094,0.31750017145000003,0.20070010837799998,0.27940015087599995,0.368300198882,0.18290009876600002,0.27940015087599995,0.26670014401799996,0.23370012619799999,0.231100124794,0.355600192024,0.312400168696,0.27940015087599995,0.203200109728,0.0,0.209550113157,0.231100124794,0.2825479786627826,0.274300148122,0.337850182439,0.368300198882,0.482600260604,2023-03-13
03-14,3,14,0.0,0.431800233172,0.19050010287,0.368300198882,0.340400183816,0.340400183816,0.218400117936,0.236200127548,0.25150013581,0.276900149526,0.231100124794,0.25150013581,0.32770017695799997,0.26670014401799996,0.31750017145000003,0.41400022355999994,0.44700024137999994,0.31750017145000003,0.330200178308,0.231100124794,0.226100122094,0.248900134406,0.248900134406,0.25400013716000003,0.355600192024,0.34540018651599996,0.28960015638400005,0.340400183816,0.28960015638400005,0.22350012068999997,0.48510026195399997,0.231100124794,0.226100122094,0.31750017145000003,0.20070010837799998,0.27940015087599995,0.36580019753200005,0.18290009876600002,0.294600159084,0.26670014401799996,0.241300130302,0.24380013165199996,0.355600192024,0.32510017555399995,0.28700015498,0.203200109728,0.0,0.210800113832,0.2323751254825,0.28514363223834777,0.278150150201,0.337850182439,0.367050198207,0.48510026195399997,2023-03-14
