M-D,M,D,1979_SWE_in,1980_SWE_in,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-06,2,6,0.21080011383199998,0.271800146772,0.13970007543799998,0.18540010011600003,0.276900149526,0.16260008780399998,0.152400082296,0.14480007819200003,0.13210007133399998,0.13210007133399998,0.19300010422,0.12700006858000001,0.149900080946,0.101600054864,0.241300130302,0.088900048006,0.208300112482,0.073700039798,0.231100124794,0.11940006447600002,0.13210007133399998,0.06350003429000001,0.114300061722,0.101600054864,0.101600054864,0.16260008780399998,0.393700212598,0.104100056214,0.14480007819200003,0.218400117936,0.111800060372,0.152400082296,0.208300112482,0.08130004390199999,0.11940006447600002,0.09910005351399999,0.06600003564,0.13210007133399998,0.21080011383199998,0.09400005076,0.20070010837799998,0.198100106974,0.08130004390199999,0.12190006582599998,0.25150013581,0.109200058968,0.114300061722,0.086400046656,0.06350003429000001,0.0848700458298,0.1034750558765,0.15246049899529165,0.13210007133399998,0.19875010732499998,0.23416012644640005,0.393700212598,2023-02-06
02-07,2,7,0.21080011383199998,0.27940015087599995,0.14220007678799998,0.18540010011600003,0.276900149526,0.16260008780399998,0.152400082296,0.154900083646,0.13210007133399998,0.13460007268399998,0.195600105624,0.13210007133399998,0.149900080946,0.101600054864,0.241300130302,0.088900048006,0.208300112482,0.076200041148,0.23370012619799999,0.11940006447600002,0.13210007133399998,0.06350003429000001,0.114300061722,0.101600054864,0.101600054864,0.16260008780399998,0.393700212598,0.104100056214,0.14480007819200003,0.22100011934000002,0.111800060372,0.152400082296,0.21080011383199998,0.08130004390199999,0.11940006447600002,0.101600054864,0.06600003564,0.13210007133399998,0.21080011383199998,0.09400005076,0.208300112482,0.198100106974,0.08130004390199999,0.12190006582599998,0.25150013581,0.137200074088,0.114300061722,0.086400046656,0.06350003429000001,0.0848700458298,0.1034750558765,0.154100083214,0.135900073386,0.200650108351,0.23598012742920002,0.393700212598,2023-02-07
02-08,2,8,0.21080011383199998,0.28450015363,0.14220007678799998,0.18540010011600003,0.276900149526,0.16260008780399998,0.152400082296,0.1600000864,0.13210007133399998,0.13460007268399998,0.195600105624,0.147300079542,0.149900080946,0.101600054864,0.241300130302,0.109200058968,0.208300112482,0.076200041148,0.23370012619799999,0.12950006993,0.13460007268399998,0.06350003429000001,0.12190006582599998,0.101600054864,0.101600054864,0.16760009050400002,0.416600224964,0.104100056214,0.14480007819200003,0.226100122094,0.111800060372,0.152400082296,0.215900116586,0.08130004390199999,0.11940006447600002,0.101600054864,0.06600003564,0.13210007133399998,0.213400115236,0.09400005076,0.208300112482,0.198100106974,0.08130004390199999,0.12190006582599998,0.25150013581,0.152400082296,0.114300061722,0.086400046656,0.06350003429000001,0.0848700458298,0.1079250582795,0.15663758458425,0.14350007749,0.200650108351,0.23598012742920002,0.416600224964,2023-02-08
02-09,2,9,0.21080011383199998,0.28700015498,0.14480007819200003,0.18540010011600003,0.276900149526,0.16260008780399998,0.15750008505,0.165100089154,0.13210007133399998,0.13460007268399998,0.195600105624,0.147300079542,0.149900080946,0.101600054864,0.24380013165199996,0.11940006447600002,0.208300112482,0.078700042498,0.23370012619799999,0.137200074088,0.137200074088,0.06350003429000001,0.12190006582599998,0.101600054864,0.101600054864,0.17270009325799998,0.416600224964,0.104100056214,0.14480007819200003,0.226100122094,0.116800063072,0.152400082296,0.215900116586,0.088900048006,0.12950006993,0.101600054864,0.06600003564,0.13210007133399998,0.213400115236,0.09400005076,0.208300112482,0.198100106974,0.08130004390199999,0.12190006582599998,0.25150013581,0.152400082296,0.114300061722,0.086400046656,0.06350003429000001,0.088150047601,0.111750060345,0.15806675202266668,0.14480007819200003,0.200650108351,0.23673012783420003,0.416600224964,2023-02-09
02-10,2,10,0.21080011383199998,0.28700015498,0.14480007819200003,0.18540010011600003,0.276900149526,0.16260008780399998,0.15750008505,0.175300094662,0.13210007133399998,0.137200074088,0.195600105624,0.147300079542,0.149900080946,0.101600054864,0.25400013716000003,0.11940006447600002,0.208300112482,0.078700042498,0.23370012619799999,0.137200074088,0.15750008505,0.06350003429000001,0.12450006723,0.101600054864,0.101600054864,0.175300094662,0.416600224964,0.104100056214,0.14480007819200003,0.226100122094,0.11940006447600002,0.152400082296,0.215900116586,0.088900048006,0.13210007133399998,0.101600054864,0.06600003564,0.13210007133399998,0.213400115236,0.09400005076,0.208300112482,0.198100106974,0.08130004390199999,0.12190006582599998,0.25150013581,0.15750008505,0.114300061722,0.086400046656,0.06350003429000001,0.088150047601,0.111750060345,0.15929175268416665,0.146050078867,0.200650108351,0.23904012908160008,0.416600224964,2023-02-10
02-11,2,11,0.21080011383199998,0.28960015638400005,0.14480007819200003,0.18540010011600003,0.276900149526,0.16260008780399998,0.15750008505,0.19050010287,0.13210007133399998,0.137200074088,0.195600105624,0.147300079542,0.149900080946,0.114300061722,0.25650013851000003,0.12700006858000001,0.208300112482,0.078700042498,0.23370012619799999,0.137200074088,0.17270009325799998,0.08130004390199999,0.12450006723,0.101600054864,0.101600054864,0.175300094662,0.416600224964,0.104100056214,0.14480007819200003,0.226100122094,0.11940006447600002,0.152400082296,0.215900116586,0.088900048006,0.137200074088,0.101600054864,0.06600003564,0.13210007133399998,0.215900116586,0.09400005076,0.218400117936,0.20070010837799998,0.08130004390199999,0.12190006582599998,0.25150013581,0.15750008505,0.114300061722,0.086400046656,0.06600003564,0.088150047601,0.114300061722,0.16124800374054168,0.146050078867,0.20260010940399997,0.23904012908160008,0.416600224964,2023-02-11
02-12,2,12,0.21080011383199998,0.28960015638400005,0.14480007819200003,0.18540010011600003,0.276900149526,0.16260008780399998,0.15750008505,0.18290009876600002,0.13210007133399998,0.137200074088,0.195600105624,0.149900080946,0.149900080946,0.12700006858000001,0.259100139914,0.13460007268399998,0.215900116586,0.078700042498,0.23370012619799999,0.137200074088,0.17270009325799998,0.08380004525200001,0.13460007268399998,0.101600054864,0.101600054864,0.177800096012,0.416600224964,0.104100056214,0.149900080946,0.22350012068999997,0.11940006447600002,0.154900083646,0.215900116586,0.088900048006,0.137200074088,0.101600054864,0.06600003564,0.13210007133399998,0.22100011934000002,0.09400005076,0.218400117936,0.20570011107800001,0.08130004390199999,0.12190006582599998,0.25150013581,0.1600000864,0.114300061722,0.088900048006,0.06600003564,0.088900048006,0.11812506378750001,0.16251258775675,0.149900080946,0.20697511176650002,0.23904012908160008,0.416600224964,2023-02-12
02-13,2,13,0.21080011383199998,0.28960015638400005,0.14480007819200003,0.18540010011600003,0.276900149526,0.16260008780399998,0.15750008505,0.18290009876600002,0.137200074088,0.137200074088,0.198100106974,0.165100089154,0.149900080946,0.13460007268399998,0.259100139914,0.13460007268399998,0.22100011934000002,0.078700042498,0.23370012619799999,0.137200074088,0.17270009325799998,0.101600054864,0.137200074088,0.101600054864,0.101600054864,0.177800096012,0.416600224964,0.104100056214,0.149900080946,0.226100122094,0.12450006723,0.15750008505,0.215900116586,0.09910005351399999,0.137200074088,0.101600054864,0.06600003564,0.13210007133399998,0.22100011934000002,0.09400005076,0.218400117936,0.208300112482,0.08380004525200001,0.12190006582599998,0.25150013581,0.1600000864,0.114300061722,0.09140004935599999,0.06600003564,0.09757005268779999,0.12000006479999999,0.16426258870175,0.149900080946,0.2089251128195,0.23904012908160008,0.416600224964,2023-02-13
02-14,2,14,0.21080011383199998,0.299700161838,0.14480007819200003,0.18540010011600003,0.276900149526,0.16760009050400002,0.15750008505,0.18290009876600002,0.13970007543799998,0.137200074088,0.20070010837799998,0.18030009736199998,0.149900080946,0.13970007543799998,0.259100139914,0.13460007268399998,0.231100124794,0.078700042498,0.23370012619799999,0.137200074088,0.17270009325799998,0.104100056214,0.13970007543799998,0.101600054864,0.101600054864,0.177800096012,0.416600224964,0.104100056214,0.149900080946,0.23370012619799999,0.12950006993,0.1600000864,0.215900116586,0.106700057618,0.137200074088,0.101600054864,0.06600003564,0.13210007133399998,0.22100011934000002,0.09400005076,0.22100011934000002,0.208300112482,0.086400046656,0.12190006582599998,0.25150013581,0.1600000864,0.12700006858000001,0.09400005076,0.06600003564,0.0993200536328,0.1257250678915,0.16632092314658334,0.149900080946,0.2089251128195,0.23904012908160008,0.416600224964,2023-02-14
02-15,2,15,0.213400115236,0.299700161838,0.14480007819200003,0.18540010011600003,0.27940015087599995,0.170200091908,0.15750008505,0.18540010011600003,0.14480007819200003,0.137200074088,0.20070010837799998,0.18290009876600002,0.149900080946,0.14480007819200003,0.259100139914,0.137200074088,0.261600141264,0.078700042498,0.23370012619799999,0.13970007543799998,0.17270009325799998,0.111800060372,0.147300079542,0.104100056214,0.109200058968,0.177800096012,0.416600224964,0.104100056214,0.152400082296,0.241300130302,0.13460007268399998,0.1600000864,0.215900116586,0.106700057618,0.137200074088,0.101600054864,0.06600003564,0.13210007133399998,0.22100011934000002,0.09650005211,0.228600123444,0.208300112482,0.086400046656,0.12190006582599998,0.25150013581,0.16260008780399998,0.13460007268399998,0.09400005076,0.06600003564,0.1000700540378,0.12955006995699997,0.16881050782429166,0.151150081621,0.2095751131705,0.25378013704120006,0.416600224964,2023-02-15
02-16,2,16,0.215900116586,0.299700161838,0.14480007819200003,0.18540010011600003,0.28190015222599996,0.17270009325799998,0.15750008505,0.198100106974,0.14480007819200003,0.137200074088,0.20070010837799998,0.18540010011600003,0.149900080946,0.14480007819200003,0.259100139914,0.137200074088,0.26420014266799996,0.078700042498,0.23370012619799999,0.14220007678799998,0.17270009325799998,0.111800060372,0.147300079542,0.104100056214,0.111800060372,0.177800096012,0.426700230418,0.106700057618,0.152400082296,0.241300130302,0.137200074088,0.170200091908,0.215900116586,0.114300061722,0.137200074088,0.101600054864,0.06600003564,0.13210007133399998,0.22100011934000002,0.09910005351399999,0.228600123444,0.208300112482,0.086400046656,0.12190006582599998,0.25150013581,0.16260008780399998,0.13460007268399998,0.09400005076,0.06600003564,0.100850054459,0.12955006995699997,0.17018759190125,0.151150081621,0.210200113508,0.25378013704120006,0.426700230418,2023-02-16
02-17,2,17,0.218400117936,0.304800164592,0.14480007819200003,0.18540010011600003,0.28700015498,0.17270009325799998,0.15750008505,0.20070010837799998,0.149900080946,0.137200074088,0.20070010837799998,0.19050010287,0.149900080946,0.152400082296,0.259100139914,0.137200074088,0.26420014266799996,0.078700042498,0.23370012619799999,0.14480007819200003,0.17270009325799998,0.11940006447600002,0.147300079542,0.106700057618,0.11940006447600002,0.177800096012,0.426700230418,0.106700057618,0.152400082296,0.24380013165199996,0.14220007678799998,0.170200091908,0.22350012068999997,0.114300061722,0.137200074088,0.101600054864,0.07110003839399999,0.13210007133399998,0.218400117936,0.09910005351399999,0.236200127548,0.208300112482,0.09140004935599999,0.12700006858000001,0.25150013581,0.16260008780399998,0.137200074088,0.09910005351399999,0.07110003839399999,0.100850054459,0.13082507064549997,0.17219800965354168,0.152400082296,0.2108251138455,0.25378013704120006,0.426700230418,2023-02-17
02-18,2,18,0.22100011934000002,0.30730016594200005,0.14480007819200003,0.18540010011600003,0.28700015498,0.17270009325799998,0.15750008505,0.208300112482,0.149900080946,0.14220007678799998,0.20070010837799998,0.203200109728,0.149900080946,0.152400082296,0.261600141264,0.165100089154,0.26420014266799996,0.078700042498,0.23370012619799999,0.14480007819200003,0.17270009325799998,0.12700006858000001,0.147300079542,0.106700057618,0.11940006447600002,0.177800096012,0.426700230418,0.106700057618,0.152400082296,0.24380013165199996,0.154900083646,0.170200091908,0.22350012068999997,0.114300061722,0.137200074088,0.101600054864,0.07110003839399999,0.13210007133399998,0.226100122094,0.09910005351399999,0.236200127548,0.208300112482,0.09140004935599999,0.12700006858000001,0.25150013581,0.16260008780399998,0.137200074088,0.101600054864,0.07110003839399999,0.101600054864,0.13082507064549997,0.17410009401399998,0.15620008434799998,0.2114751141965,0.25453013744620007,0.426700230418,2023-02-18
02-19,2,19,0.22100011934000002,0.30730016594200005,0.14480007819200003,0.18540010011600003,0.28700015498,0.17270009325799998,0.15750008505,0.22350012068999997,0.152400082296,0.14220007678799998,0.20070010837799998,0.218400117936,0.149900080946,0.152400082296,0.26670014401799996,0.17270009325799998,0.26420014266799996,0.078700042498,0.23370012619799999,0.14480007819200003,0.17270009325799998,0.12700006858000001,0.147300079542,0.109200058968,0.11940006447600002,0.177800096012,0.426700230418,0.109200058968,0.152400082296,0.24380013165199996,0.154900083646,0.17270009325799998,0.22350012068999997,0.116800063072,0.137200074088,0.101600054864,0.07110003839399999,0.147300079542,0.236200127548,0.09910005351399999,0.236200127548,0.208300112482,0.09140004935599999,0.12700006858000001,0.25150013581,0.16760009050400002,0.137200074088,0.12190006582599998,0.07110003839399999,0.10692005773680001,0.134650072711,0.17631259520875,0.15620008434799998,0.2216251196775,0.25531013786740003,0.426700230418,2023-02-19
02-20,2,20,0.22100011934000002,0.30730016594200005,0.14480007819200003,0.18540010011600003,0.28700015498,0.17270009325799998,0.15750008505,0.236200127548,0.15750008505,0.14220007678799998,0.203200109728,0.22100011934000002,0.152400082296,0.152400082296,0.28450015363,0.175300094662,0.26420014266799996,0.078700042498,0.23370012619799999,0.14480007819200003,0.175300094662,0.12700006858000001,0.149900080946,0.111800060372,0.11940006447600002,0.18290009876600002,0.429300231822,0.109200058968,0.1600000864,0.24380013165199996,0.154900083646,0.175300094662,0.25400013716000003,0.12950006993,0.137200074088,0.101600054864,0.07110003839399999,0.147300079542,0.24380013165199996,0.11940006447600002,0.23880012895200003,0.208300112482,0.09140004935599999,0.12700006858000001,0.25150013581,0.16760009050400002,0.13970007543799998,0.12190006582599998,0.07110003839399999,0.11102005995080001,0.1352750730485,0.17938968020370835,0.158750085725,0.22417512105450002,0.25706013881240003,0.429300231822,2023-02-20
02-21,2,21,0.241300130302,0.30730016594200005,0.14480007819200003,0.18540010011600003,0.28700015498,0.17270009325799998,0.177800096012,0.241300130302,0.15750008505,0.14220007678799998,0.208300112482,0.22100011934000002,0.154900083646,0.154900083646,0.292100157734,0.177800096012,0.26420014266799996,0.09650005211,0.236200127548,0.14480007819200003,0.175300094662,0.12700006858000001,0.149900080946,0.111800060372,0.11940006447600002,0.18290009876600002,0.434300234522,0.109200058968,0.1600000864,0.246400133056,0.154900083646,0.18030009736199998,0.261600141264,0.12950006993,0.137200074088,0.101600054864,0.073700039798,0.147300079542,0.24380013165199996,0.12190006582599998,0.23880012895200003,0.208300112482,0.09140004935599999,0.12700006858000001,0.25150013581,0.175300094662,0.14220007678799998,0.12190006582599998,0.073700039798,0.11102005995080001,0.1352750730485,0.18192509823949998,0.166350089829,0.236850127899,0.2623801416852,0.434300234522,2023-02-21
