M-D,M,D,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-23,2,23,0.48510026195399997,0.13210007133399998,0.24380013165199996,0.17270009325799998,0.14480007819200003,0.177800096012,0.34540018651599996,0.175300094662,0.228600123444,0.299700161838,0.228600123444,0.177800096012,0.25650013851000003,0.16760009050400002,0.208300112482,0.08130004390199999,0.08130004390199999,0.138450074763,0.1714250925695,0.22033761898225,0.193050104247,0.24697513336649998,0.322550174177,0.48510026195399997,2023-02-23
02-24,2,24,0.497800268812,0.13210007133399998,0.25150013581,0.17270009325799998,0.14480007819200003,0.177800096012,0.3480001879199999,0.175300094662,0.228600123444,0.304800164592,0.228600123444,0.177800096012,0.259100139914,0.16760009050400002,0.208300112482,0.08130004390199999,0.08130004390199999,0.138450074763,0.1714250925695,0.222256370018375,0.193050104247,0.25340013683600005,0.32640017625599993,0.497800268812,2023-02-24
02-25,2,25,0.497800268812,0.13460007268399998,0.25150013581,0.17270009325799998,0.14480007819200003,0.177800096012,0.3480001879199999,0.177800096012,0.231100124794,0.304800164592,0.228600123444,0.177800096012,0.259100139914,0.16760009050400002,0.208300112482,0.086400046656,0.086400046656,0.139700075438,0.1714250925695,0.223043870443625,0.193050104247,0.25340013683600005,0.32640017625599993,0.497800268812,2023-02-25
02-26,2,26,0.518200279828,0.165100089154,0.25150013581,0.17270009325799998,0.147300079542,0.177800096012,0.355600192024,0.177800096012,0.231100124794,0.304800164592,0.23370012619799999,0.177800096012,0.261600141264,0.16760009050400002,0.208300112482,0.09140004935599999,0.09140004935599999,0.156200084348,0.1714250925695,0.227643872927625,0.193050104247,0.2540251371735,0.33020017830799997,0.518200279828,2023-02-26
02-27,2,27,0.548600296244,0.16760009050400002,0.25150013581,0.175300094662,0.152400082296,0.177800096012,0.355600192024,0.177800096012,0.23370012619799999,0.304800164592,0.23880012895200003,0.177800096012,0.261600141264,0.175300094662,0.208300112482,0.09140004935599999,0.09140004935599999,0.16000008640000002,0.175300094662,0.231143874817625,0.193050104247,0.2540251371735,0.33020017830799997,0.548600296244,2023-02-27
02-28,2,28,0.548600296244,0.19050010287,0.25150013581,0.18290009876600002,0.152400082296,0.177800096012,0.36580019753200005,0.177800096012,0.23370012619799999,0.304800164592,0.23880012895200003,0.177800096012,0.26420014266799996,0.18030009736199998,0.208300112482,0.09140004935599999,0.09140004935599999,0.16510008915399998,0.177800096012,0.23416262644775,0.199400107676,0.2546751375245,0.335300181062,0.548600296244,2023-02-28
03-01,3,1,0.548600296244,0.19050010287,0.25650013851000003,0.19300010422,0.15750008505,0.177800096012,0.36580019753200005,0.177800096012,0.236200127548,0.30730016594200005,0.23880012895200003,0.177800096012,0.271800146772,0.18030009736199998,0.208300112482,0.09140004935599999,0.09140004935599999,0.167650090531,0.177800096012,0.23621262755474998,0.200650108351,0.26032514057550005,0.336550181737,0.548600296244,2023-03-01
03-02,3,2,0.548600296244,0.215900116586,0.25650013851000003,0.203200109728,0.15750008505,0.177800096012,0.36580019753200005,0.18540010011600003,0.241300130302,0.30730016594200005,0.23880012895200003,0.177800096012,0.276900149526,0.18030009736199998,0.208300112482,0.09140004935599999,0.09140004935599999,0.167650090531,0.1796750970245,0.23955012935699999,0.21210011453400002,0.261600141264,0.336550181737,0.548600296244,2023-03-02
03-03,3,3,0.548600296244,0.215900116586,0.25650013851000003,0.203200109728,0.165100089154,0.177800096012,0.36580019753200005,0.195600105624,0.246400133056,0.312400168696,0.23880012895200003,0.177800096012,0.276900149526,0.18030009736199998,0.208300112482,0.09910005351399999,0.09910005351399999,0.171450092583,0.1796750970245,0.24178138056187504,0.21210011453400002,0.261600141264,0.33910018311400003,0.548600296244,2023-03-03
03-04,3,4,0.548600296244,0.22100011934000002,0.259100139914,0.203200109728,0.165100089154,0.18290009876600002,0.36580019753200005,0.231100124794,0.246400133056,0.312400168696,0.23880012895200003,0.177800096012,0.276900149526,0.19050010287,0.215900116586,0.104100056214,0.104100056214,0.171450092583,0.188600101844,0.2462251329615,0.226050122067,0.263550142317,0.33910018311400003,0.548600296244,2023-03-04
03-05,3,5,0.548600296244,0.226100122094,0.259100139914,0.208300112482,0.165100089154,0.18290009876600002,0.36580019753200005,0.23370012619799999,0.246400133056,0.312400168696,0.246400133056,0.177800096012,0.28190015222599996,0.19050010287,0.22350012068999997,0.106700057618,0.106700057618,0.171450092583,0.188600101844,0.248450134163,0.22990012414599997,0.264800142992,0.33910018311400003,0.548600296244,2023-03-05
03-06,3,6,0.57400030996,0.226100122094,0.259100139914,0.21080011383199998,0.16760009050400002,0.18290009876600002,0.375900202986,0.23370012619799999,0.25400013716000003,0.312400168696,0.246400133056,0.18030009736199998,0.294600159084,0.19050010287,0.22350012068999997,0.111800060372,0.111800060372,0.17395009393299998,0.188600101844,0.25272513647149997,0.22990012414599997,0.26797514470649997,0.344150185841,0.57400030996,2023-03-06
03-07,3,7,0.5791003127139999,0.231100124794,0.259100139914,0.213400115236,0.16760009050400002,0.18290009876600002,0.388600209844,0.23370012619799999,0.259100139914,0.312400168696,0.246400133056,0.18030009736199998,0.297200160488,0.19300010422,0.228600123444,0.116800063072,0.116800063072,0.17395009393299998,0.1904751028565,0.255581388013875,0.23240012549599998,0.2686251450575,0.35050018927000004,0.5791003127139999,2023-03-07
03-08,3,8,0.586700316818,0.23880012895200003,0.259100139914,0.218400117936,0.16760009050400002,0.18540010011600003,0.388600209844,0.23370012619799999,0.26420014266799996,0.3150001701,0.246400133056,0.18030009736199998,0.297200160488,0.19300010422,0.228600123444,0.116800063072,0.116800063072,0.17395009393299998,0.191100103194,0.25748763904325,0.23625012757500002,0.272450147123,0.351800189972,0.586700316818,2023-03-08
03-09,3,9,0.586700316818,0.23880012895200003,0.26420014266799996,0.218400117936,0.16760009050400002,0.18540010011600003,0.388600209844,0.23370012619799999,0.26920014536799997,0.3150001701,0.246400133056,0.18030009736199998,0.302300163242,0.195600105624,0.228600123444,0.116800063072,0.116800063072,0.17395009393299998,0.193050104247,0.25860013964399997,0.23625012757500002,0.27747514983649996,0.351800189972,0.586700316818,2023-03-09
03-10,3,10,0.594400320976,0.23880012895200003,0.27940015087599995,0.218400117936,0.16760009050400002,0.18540010011600003,0.388600209844,0.23370012619799999,0.26920014536799997,0.31750017145000003,0.25650013851000003,0.18540010011600003,0.302300163242,0.195600105624,0.228600123444,0.116800063072,0.116800063072,0.17650009531000002,0.193050104247,0.26113764101425,0.23625012757500002,0.28512515396749993,0.35305019064700005,0.594400320976,2023-03-10
03-11,3,11,0.591800319572,0.23880012895200003,0.27940015087599995,0.22350012068999997,0.16760009050400002,0.18800010152,0.388600209844,0.23370012619799999,0.26920014536799997,0.31750017145000003,0.25650013851000003,0.18540010011600003,0.3150001701,0.195600105624,0.228600123444,0.116800063072,0.116800063072,0.17650009531000002,0.193700104598,0.262250141615,0.23625012757500002,0.28830015568199996,0.35305019064700005,0.591800319572,2023-03-11
03-12,3,12,0.584200315468,0.23880012895200003,0.27940015087599995,0.226100122094,0.16760009050400002,0.18800010152,0.388600209844,0.23370012619799999,0.274300148122,0.31750017145000003,0.26420014266799996,0.18540010011600003,0.3150001701,0.195600105624,0.228600123444,0.116800063072,0.116800063072,0.17650009531000002,0.193700104598,0.26273764187825,0.23625012757500002,0.28830015568199996,0.35305019064700005,0.584200315468,2023-03-12
03-13,3,13,0.56900030726,0.231100124794,0.27940015087599995,0.228600123444,0.170200091908,0.18800010152,0.388600209844,0.23370012619799999,0.276900149526,0.3200001728,0.271800146772,0.18540010011600003,0.3150001701,0.195600105624,0.228600123444,0.116800063072,0.116800063072,0.17780009601200003,0.193700104598,0.262418891706125,0.23240012549599998,0.28830015568199996,0.35430019132199997,0.56900030726,2023-03-13
03-14,3,14,0.5791003127139999,0.231100124794,0.27940015087599995,0.228600123444,0.170200091908,0.19300010422,0.388600209844,0.23370012619799999,0.28450015363,0.322600174204,0.28450015363,0.19300010422,0.3150001701,0.20070010837799998,0.231100124794,0.116800063072,0.116800063072,0.18160009806400002,0.19877510733849998,0.265743893501625,0.23240012549599998,0.2921251577475,0.355600192024,0.5791003127139999,2023-03-14
03-15,3,15,0.5791003127139999,0.228600123444,0.276900149526,0.228600123444,0.170200091908,0.19300010422,0.388600209844,0.23880012895200003,0.28450015363,0.32770017695799997,0.304800164592,0.19300010422,0.3200001728,0.274300148122,0.23370012619799999,0.116800063072,0.116800063072,0.18160009806400002,0.21970011863799999,0.27241264710275,0.25655013853700004,0.308600166644,0.35815019340099996,0.5791003127139999,2023-03-15
03-16,3,16,0.57400030996,0.22350012068999997,0.274300148122,0.228600123444,0.165100089154,0.20570011107800001,0.388600209844,0.241300130302,0.28450015363,0.32770017695799997,0.304800164592,0.19300010422,0.32510017555399995,0.28190015222599996,0.236200127548,0.116800063072,0.116800063072,0.179050096687,0.219050118287,0.273193897524625,0.257800139212,0.3098751673325,0.35815019340099996,0.57400030996,2023-03-16
03-17,3,17,0.591800319572,0.22350012068999997,0.26920014536799997,0.228600123444,0.15750008505,0.20570011107800001,0.388600209844,0.24380013165199996,0.28450015363,0.330200178308,0.304800164592,0.19300010422,0.32510017555399995,0.28190015222599996,0.236200127548,0.116800063072,0.116800063072,0.175250094635,0.219050118287,0.27382514786549994,0.25650013851,0.3098751673325,0.359400194076,0.591800319572,2023-03-17
03-18,3,18,0.599400323676,0.215900116586,0.274300148122,0.236200127548,0.152400082296,0.20570011107800001,0.38350020709000004,0.25150013581,0.28450015363,0.332700179658,0.304800164592,0.19300010422,0.32510017555399995,0.28190015222599996,0.23880012895200003,0.116800063072,0.116800063072,0.172700093258,0.213350115209,0.274781398381875,0.262900141966,0.3098751673325,0.358100193374,0.599400323676,2023-03-18
03-19,3,19,0.622300336042,0.215900116586,0.27940015087599995,0.236200127548,0.147300079542,0.20570011107800001,0.368300198882,0.259100139914,0.28190015222599996,0.332700179658,0.304800164592,0.19300010422,0.32510017555399995,0.28190015222599996,0.24380013165199996,0.116800063072,0.116800063072,0.170150091881,0.213350115209,0.27588764897925,0.269250145395,0.3098751673325,0.35050018927,0.622300336042,2023-03-19
03-20,3,20,0.642600347004,0.228600123444,0.27940015087599995,0.236200127548,0.14480007819200003,0.20570011107800001,0.355600192024,0.259100139914,0.28190015222599996,0.332700179658,0.304800164592,0.19300010422,0.32770017695799997,0.28190015222599996,0.24380013165199996,0.109200058968,0.109200058968,0.16890009120600002,0.2228751203525,0.27668764941124996,0.269250145395,0.31052516768349997,0.344150185841,0.642600347004,2023-03-20
03-21,3,21,0.642600347004,0.228600123444,0.28190015222599996,0.236200127548,0.14220007678799998,0.20570011107800001,0.3480001879199999,0.259100139914,0.28190015222599996,0.337800182412,0.309900167346,0.19300010422,0.32770017695799997,0.27940015087599995,0.24380013165199996,0.101600054864,0.101600054864,0.167600090504,0.2228751203525,0.27621264915474997,0.269250145395,0.314350169749,0.34290018516599996,0.642600347004,2023-03-21
03-22,3,22,0.642600347004,0.228600123444,0.28960015638400005,0.236200127548,0.13970007543799998,0.20570011107800001,0.332700179658,0.259100139914,0.28450015363,0.34540018651599996,0.309900167346,0.19300010422,0.32770017695799997,0.27940015087599995,0.246400133056,0.088900048006,0.088900048006,0.166350089829,0.2228751203525,0.27558764881725,0.269250145395,0.314350169749,0.33905018308699997,0.642600347004,2023-03-22
03-23,3,23,0.642600347004,0.228600123444,0.292100157734,0.236200127548,0.137200074088,0.20570011107800001,0.330200178308,0.259100139914,0.292100157734,0.35050018927,0.312400168696,0.19300010422,0.335300181062,0.276900149526,0.248900134406,0.073700039798,0.073700039798,0.16510008915399998,0.2228751203525,0.27590639898937497,0.26800014472,0.31685017109900004,0.34290018516599996,0.642600347004,2023-03-23
03-24,3,24,0.645200348408,0.228600123444,0.294600159084,0.236200127548,0.14220007678799998,0.226100122094,0.340400183816,0.26670014401799996,0.292100157734,0.35050018927,0.3200001728,0.19300010422,0.340400183816,0.276900149526,0.246400133056,0.06350003429000001,0.06350003429000001,0.167600090504,0.22797512310649998,0.27892515061949996,0.271800146772,0.325100175554,0.34545018654299997,0.645200348408,2023-03-24
03-25,3,25,0.645200348408,0.218400117936,0.294600159084,0.236200127548,0.152400082296,0.23370012619799999,0.340400183816,0.26670014401799996,0.292100157734,0.35050018927,0.3200001728,0.19300010422,0.340400183816,0.276900149526,0.236200127548,0.038100020574,0.038100020574,0.172700093258,0.2298751241325,0.2771751496745,0.271800146772,0.325100175554,0.34545018654299997,0.645200348408,2023-03-25
03-26,3,26,0.6502003511079999,0.203200109728,0.304800164592,0.236200127548,0.149900080946,0.23370012619799999,0.3480001879199999,0.26670014401799996,0.292100157734,0.35050018927,0.3200001728,0.19300010422,0.340400183816,0.27940015087599995,0.231100124794,0.010200005508000001,0.010200005508000001,0.17145009258299998,0.22412512102749998,0.27558764881724995,0.27305014744699996,0.325100175554,0.34925018859499996,0.6502003511079999,2023-03-26
03-27,3,27,0.6502003511079999,0.18540010011600003,0.304800164592,0.241300130302,0.147300079542,0.23370012619799999,0.3480001879199999,0.26670014401799996,0.292100157734,0.358100193374,0.3200001728,0.18800010152,0.340400183816,0.28700015498,0.226100122094,0.0,0.0,0.16635008982900001,0.2165751169505,0.27431889813212496,0.276850149499,0.325100175554,0.35305019064699994,0.6502003511079999,2023-03-27
03-28,3,28,0.6502003511079999,0.19050010287,0.304800164592,0.25400013716000003,0.14480007819200003,0.23370012619799999,0.36580019753200005,0.271800146772,0.292100157734,0.36070019477799997,0.3200001728,0.18540010011600003,0.34290018516599996,0.28960015638400005,0.215900116586,0.0,0.0,0.16510008915400004,0.209550113157,0.27638764924924997,0.280700151578,0.32572517589149996,0.363250196155,0.6502003511079999,2023-03-28
03-29,3,29,0.6553003538619999,0.198100106974,0.304800164592,0.25400013716000003,0.137200074088,0.23370012619799999,0.37080020023200005,0.271800146772,0.292100157734,0.36070019477799997,0.3200001728,0.18290009876600002,0.3480001879199999,0.28960015638400005,0.215900116586,0.0,0.0,0.16005008642700003,0.211450114183,0.277181399677875,0.280700151578,0.32700017657999997,0.36575019750500004,0.6553003538619999,2023-03-29
03-30,3,30,0.657900355266,0.165100089154,0.304800164592,0.25400013716000003,0.12700006858000001,0.23370012619799999,0.37080020023200005,0.274300148122,0.299700161838,0.36070019477799997,0.3200001728,0.19300010422,0.35050018927,0.292100157734,0.226100122094,0.0,0.0,0.146050078867,0.2178251176255,0.276856399502375,0.283200152928,0.3276251769175,0.36575019750500004,0.657900355266,2023-03-30
03-31,3,31,0.670600362124,0.170200091908,0.304800164592,0.26920014536799997,0.116800063072,0.24380013165199996,0.38350020709000004,0.274300148122,0.299700161838,0.36320019612800003,0.3200001728,0.19300010422,0.35050018927,0.294600159084,0.226100122094,0.0,0.0,0.14350007749,0.2178251176255,0.280018901210125,0.28445015360299997,0.3276251769175,0.373350201609,0.670600362124,2023-03-31
04-01,4,1,0.6807003675779999,0.1600000864,0.299700161838,0.271800146772,0.104100056214,0.25150013581,0.393700212598,0.274300148122,0.302300163242,0.373400201636,0.3200001728,0.19300010422,0.35310019067400006,0.299700161838,0.24380013165199996,0.0,0.0,0.132050071307,0.23110012479399997,0.28256890258712497,0.28700015498,0.3282751772685,0.383550207117,0.6807003675779999,2023-04-01
04-02,4,2,0.688300371682,0.137200074088,0.32510017555399995,0.274300148122,0.09910005351399999,0.26920014536799997,0.388600209844,0.274300148122,0.302300163242,0.373400201636,0.3200001728,0.19300010422,0.355600192024,0.299700161838,0.246400133056,0.007600004103999999,0.007600004103999999,0.11815006380099999,0.233050125847,0.284631403700875,0.28700015498,0.33272517967149995,0.38100020574000004,0.688300371682,2023-04-02
04-03,4,3,0.688300371682,0.149900080946,0.335300181062,0.274300148122,0.111800060372,0.26670014401799996,0.396200213948,0.274300148122,0.302300163242,0.373400201636,0.3150001701,0.19050010287,0.358100193374,0.299700161838,0.25150013581,0.022900012366000002,0.022900012366000002,0.130850070659,0.23625012757500002,0.28813765559425,0.28700015498,0.34100018414,0.38480020779199997,0.688300371682,2023-04-03
04-04,4,4,0.6909003730859999,0.149900080946,0.332700179658,0.274300148122,0.109200058968,0.26420014266799996,0.393700212598,0.274300148122,0.302300163242,0.373400201636,0.304800164592,0.18800010152,0.375900202986,0.299700161838,0.25400013716000003,0.022900012366000002,0.022900012366000002,0.129550069957,0.23750012825000003,0.28813765559425003,0.28700015498,0.3428751851525,0.38480020779199997,0.6909003730859999,2023-04-04
04-05,4,5,0.6960003758399999,0.152400082296,0.32510017555399995,0.274300148122,0.106700057618,0.261600141264,0.391200211248,0.26920014536799997,0.294600159084,0.375900202986,0.299700161838,0.18800010152,0.388600209844,0.297200160488,0.25400013716000003,0.022900012366000002,0.022900012366000002,0.129550069957,0.23750012825000003,0.28733765516224996,0.28445015360299997,0.33780018241199994,0.389900210546,0.6960003758399999,2023-04-05
04-06,4,6,0.6985003771899999,0.13210007133399998,0.32770017695799997,0.28190015222599996,0.104100056214,0.259100139914,0.391200211248,0.26420014266799996,0.28700015498,0.375900202986,0.28960015638400005,0.19300010422,0.388600209844,0.292100157734,0.25150013581,0.020300010961999997,0.020300010961999997,0.11810006377399998,0.2368751279125,0.28480015379199997,0.28445015360299997,0.33975018346499997,0.389900210546,0.6985003771899999,2023-04-06
04-07,4,7,0.708700382698,0.12700006858000001,0.332700179658,0.28700015498,0.09400005076,0.25650013851000003,0.38100020574,0.26920014536799997,0.28700015498,0.375900202986,0.297200160488,0.19300010422,0.396200213948,0.28960015638400005,0.248900134406,0.005100002754000001,0.005100002754000001,0.11050005967000001,0.2349251268595,0.28431265352875,0.28700015498,0.34350018549,0.388600209844,0.708700382698,2023-04-07
04-08,4,8,0.7036003799439999,0.12950006993,0.332700179658,0.28700015498,0.09140004935599999,0.25150013581,0.37850020439,0.26920014536799997,0.28450015363,0.375900202986,0.297200160488,0.18540010011600003,0.396200213948,0.294600159084,0.248900134406,0.0,0.0,0.11045005964299999,0.23302512583350002,0.2828814027558749,0.28575015430499995,0.34350018549,0.387350209169,0.7036003799439999,2023-04-08
04-09,4,9,0.718800388152,0.12700006858000001,0.34540018651599996,0.28190015222599996,0.09140004935599999,0.241300130302,0.386100208494,0.26920014536799997,0.26670014401799996,0.36580019753200005,0.297200160488,0.17270009325799998,0.396200213948,0.294600159084,0.248900134406,0.0,0.0,0.109200058968,0.22415012104100002,0.281450151983,0.27555014879699996,0.35050018927,0.391150211221,0.718800388152,2023-04-09
04-10,4,10,0.718800388152,0.104100056214,0.34540018651599996,0.271800146772,0.09650005211,0.22350012068999997,0.388600209844,0.26920014536799997,0.28700015498,0.36070019477799997,0.297200160488,0.165100089154,0.391200211248,0.294600159084,0.241300130302,0.0,0.0,0.100300054162,0.208900112806,0.27843765035625,0.279400150876,0.3492251885815,0.389900210546,0.718800388152,2023-04-10
04-11,4,11,0.718800388152,0.078700042498,0.35050018927,0.26920014536799997,0.09140004935599999,0.21080011383199998,0.386100208494,0.25650013851000003,0.330200178308,0.3480001879199999,0.297200160488,0.165100089154,0.38350020709000004,0.294600159084,0.231100124794,0.0,0.0,0.085050045927,0.1993751076625,0.275731398894875,0.28190015222599996,0.34862518825749994,0.384800207792,0.718800388152,2023-04-11
04-12,4,12,0.718800388152,0.055900030186,0.358100193374,0.25150013581,0.078700042498,0.218400117936,0.37850020439,0.25400013716000003,0.335300181062,0.340400183816,0.294600159084,0.17270009325799998,0.368300198882,0.292100157734,0.21080011383199998,0.0,0.0,0.067300036342,0.2012751086885,0.270506396073375,0.273050147447,0.3448251862055,0.37340020163599996,0.718800388152,2023-04-12
04-13,4,13,0.7264003922560001,0.022900012366000002,0.358100193374,0.24380013165199996,0.078700042498,0.218400117936,0.368300198882,0.261600141264,0.340400183816,0.34290018516599996,0.28960015638400005,0.17270009325799998,0.36320019612800003,0.28450015363,0.198100106974,0.0,0.0,0.050800027432,0.191750103545,0.266850144099,0.27305014744699996,0.346700187218,0.36575019750500004,0.7264003922560001,2023-04-13
04-14,4,14,0.723900390906,0.020300010961999997,0.36580019753200005,0.25400013716000003,0.06600003564,0.213400115236,0.35050018927,0.26920014536799997,0.340400183816,0.34290018516599996,0.28960015638400005,0.18030009736199998,0.36320019612800003,0.26670014401799996,0.19050010287,0.0,0.0,0.043150023301,0.18795010149299998,0.264793892988625,0.26795014469299994,0.344800186192,0.36450019683,0.723900390906,2023-04-14
04-15,4,15,0.711200384048,0.020300010961999997,0.368300198882,0.259100139914,0.045700024677999995,0.198100106974,0.332700179658,0.26920014536799997,0.340400183816,0.34290018516599996,0.297200160488,0.18800010152,0.36580019753200005,0.25400013716000003,0.18290009876600002,0.0,0.0,0.03300001782,0.1867251008315,0.26098764093325,0.264150142641,0.3410251841535,0.367050198207,0.711200384048,2023-04-15
04-16,4,16,0.693400374436,0.020300010961999997,0.375900202986,0.246400133056,0.048300026082,0.198100106974,0.322600174204,0.26920014536799997,0.340400183816,0.3480001879199999,0.297200160488,0.19050010287,0.36580019753200005,0.24380013165199996,0.170200091908,,0.020300010961999997,0.09706005241240001,0.194300104922,0.27534014868359996,0.26920014536799997,0.34420018586799994,0.3718602008044,0.693400374436,2023-04-16
04-17,4,17,0.662900357966,0.020300010961999997,0.38350020709000004,0.23880012895200003,0.06100003294,0.195600105624,0.31750017145000003,0.26920014536799997,0.34290018516599996,0.36320019612800003,0.297200160488,0.198100106974,0.36320019612800003,0.248900134406,0.1600000864,,0.020300010961999997,0.10060005432400002,0.196850106299,0.27482014840280006,0.26920014536799997,0.353050190647,0.3753802027052,0.662900357966,2023-04-17
04-18,4,18,0.617200333288,0.0,0.393700212598,0.228600123444,0.073700039798,0.195600105624,0.30730016594200005,0.26920014536799997,0.340400183816,0.36580019753200005,0.292100157734,0.198100106974,0.36320019612800003,0.246400133056,0.165100089154,,0.0,0.11026005954040002,0.196850106299,0.27042681269706664,0.26920014536799997,0.351800189972,0.3825402065716,0.617200333288,2023-04-18
04-19,4,19,0.617200333288,0.0,0.393700212598,0.213400115236,0.06600003564,0.19300010422,0.294600159084,0.26920014536799997,0.32770017695799997,0.368300198882,0.28190015222599996,0.18800010152,0.36320019612800003,0.23370012619799999,0.165100089154,,0.0,0.10564005704560002,0.19050010287,0.26500014310000003,0.26920014536799997,0.34545018654299997,0.3835402071116,0.617200333288,2023-04-19
04-20,4,20,0.627400338796,0.0,0.40390021810599996,0.21080011383199998,0.06100003294,0.18540010011600003,0.294600159084,0.26420014266799996,0.3150001701,0.368300198882,0.271800146772,0.17270009325799998,0.36320019612800003,0.22350012068999997,0.165100089154,,0.0,0.10264005542560001,0.179050096687,0.2617934747017333,0.26420014266799996,0.33910018311400003,0.3896602104164,0.627400338796,2023-04-20
04-21,4,21,0.619800334692,0.0,0.416600224964,0.203200109728,0.058400031536,0.21080011383199998,0.299700161838,0.261600141264,0.302300163242,0.37080020023200005,0.299700161838,0.15750008505,0.36580019753200005,0.215900116586,0.1600000864,,0.0,0.09804005294160001,0.18160009806400002,0.2628068085822667,0.261600141264,0.334050180387,0.39828021507120004,0.619800334692,2023-04-21
04-22,4,22,0.607100327834,0.0,0.41910022631399996,0.18540010011600003,0.040600021923999995,0.20570011107800001,0.299700161838,0.248900134406,0.294600159084,0.373400201636,0.297200160488,0.137200074088,0.373400201636,0.21080011383199998,0.1600000864,,0.0,0.07924004278960001,0.172700093258,0.2568734720449333,0.248900134406,0.336550181737,0.40082021644279997,0.607100327834,2023-04-22
04-23,4,23,0.57400030996,0.0,0.42160022766399996,0.154900083646,0.020300010961999997,0.198100106974,0.299700161838,0.215900116586,0.294600159084,0.36580019753200005,0.292100157734,0.149900080946,0.368300198882,0.198100106974,0.14480007819200003,,0.0,0.07010003785400003,0.152400082296,0.24654013313159998,0.215900116586,0.33275017968500004,0.40028021615119996,0.57400030996,2023-04-23
04-24,4,24,0.535900289386,0.0,0.41910022631399996,0.152400082296,0.005100002754000001,0.17270009325799998,0.28450015363,0.20570011107800001,0.27940015087599995,0.36070019477799997,0.292100157734,0.15750008505,0.36580019753200005,0.177800096012,0.13460007268399998,,0.0,0.056900030726000014,0.154950083673,0.23622012755879998,0.20570011107800001,0.326400176256,0.39778021480119996,0.535900289386,2023-04-24
04-25,4,25,0.48510026195399997,0.0,0.41150022221,0.152400082296,0.0,0.170200091908,0.28960015638400005,0.19300010422,0.26420014266799996,0.355600192024,0.271800146772,0.15750008505,0.37080020023200005,0.1600000864,0.13210007133399998,,0.0,0.05284002853360001,0.154950083673,0.22758678956346667,0.19300010422,0.322600174204,0.3952202134188,0.48510026195399997,2023-04-25
04-26,4,26,0.46740025239599997,0.0,0.393700212598,0.12700006858000001,0.0,0.16760009050400002,0.299700161838,0.17270009325799998,0.24380013165199996,0.34290018516599996,0.248900134406,0.15750008505,0.38100020574,0.14220007678799998,0.114300061722,,0.0,0.045720024688800015,0.13460007268399998,0.21724678397986666,0.17270009325799998,0.321300173502,0.3886202098548,0.46740025239599997,2023-04-26
04-27,4,27,0.46740025239599997,0.0,0.37080020023200005,0.13970007543799998,0.0,0.18030009736199998,0.299700161838,0.14220007678799998,0.23370012619799999,0.32770017695799997,0.25400013716000003,0.137200074088,0.373400201636,0.12950006993,0.09400005076,,0.0,0.03760002030400001,0.133350072009,0.2099734467189333,0.18030009736199998,0.313700169398,0.37236020107440004,0.46740025239599997,2023-04-27
04-28,4,28,0.47750025784999994,0.0,0.35050018927,0.147300079542,0.0,0.195600105624,0.3150001701,0.104100056214,0.215900116586,0.304800164592,0.274300148122,0.11940006447600002,0.355600192024,0.12450006723,0.08380004525200001,,0.0,0.03352001810080001,0.11175006034500001,0.20455344379213333,0.195600105624,0.309900167346,0.3535601909224,0.47750025784999994,2023-04-28
04-29,4,29,0.500400270216,0.0,0.330200178308,0.154900083646,0.0,0.203200109728,0.335300181062,0.076200041148,0.19050010287,0.28960015638400005,0.26670014401799996,0.09910005351399999,0.31750017145000003,0.12450006723,0.08130004390199999,,0.0,0.03048001645920001,0.090200048708,0.1979601068984,0.19050010287,0.30355016391700007,0.3332601799604,0.500400270216,2023-04-29
04-30,4,30,0.5105002756699999,0.0,0.312400168696,0.154900083646,0.0,0.203200109728,0.335300181062,0.06100003294,0.19300010422,0.26670014401799996,0.25650013851000003,0.09650005211,0.297200160488,0.12190006582599998,0.068600037044,,0.0,0.024400013176000008,0.08255004457699999,0.19184677026386668,0.19300010422,0.281950152253,0.3261401761156,0.5105002756699999,2023-04-30
05-01,5,1,0.5105002756699999,0.0,0.28960015638400005,0.154900083646,0.0,0.208300112482,0.335300181062,0.06350003429000001,0.203200109728,0.246400133056,0.22100011934000002,0.088900048006,0.28450015363,0.12700006858000001,0.06100003294,,0.0,0.024400013176000008,0.076200041148,0.18627343392093335,0.203200109728,0.265450143343,0.3170201711908,0.5105002756699999,2023-05-01
05-02,5,2,0.5029002715659999,0.0,0.294600159084,0.149900080946,0.0,0.208300112482,0.330200178308,0.068600037044,0.20570011107800001,0.215900116586,0.19300010422,0.086400046656,0.261600141264,0.11940006447600002,0.038100020574,,0.0,0.015240008229600005,0.07750004185,0.17830676295226666,0.19300010422,0.238750128925,0.3159601706184,0.5029002715659999,2023-05-02
05-03,5,3,0.495300267462,0.0,0.28960015638400005,0.12700006858000001,0.0,0.20570011107800001,0.32510017555399995,0.101600054864,0.20570011107800001,0.203200109728,0.165100089154,0.073700039798,0.23370012619799999,0.101600054864,0.015200008207999998,,0.0,0.006080003283200001,0.087650047331,0.16950009153000004,0.165100089154,0.21970011863799999,0.310900167886,0.495300267462,2023-05-03
