M-D,M,D,1979_SWE_in,1980_SWE_in,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
12-07,12,7,0.195600105624,0.111800060372,0.12190006582599998,0.147300079542,0.23370012619799999,0.25150013581,0.26670014401799996,0.439400237276,0.177800096012,0.050800027432,0.14220007678799998,0.12450006723,0.09910005351399999,0.14220007678799998,0.13970007543799998,0.086400046656,0.16760009050400002,0.170200091908,0.261600141264,0.104100056214,0.09910005351399999,0.048300026082,0.101600054864,0.218400117936,0.09650005211,0.13210007133399998,0.213400115236,0.22350012068999997,0.104100056214,0.076200041148,0.09910005351399999,0.08130004390199999,0.26420014266799996,0.114300061722,0.152400082296,0.137200074088,0.14480007819200003,0.08380004525200001,0.101600054864,0.13210007133399998,0.18540010011600003,0.147300079542,0.09650005211,0.068600037044,0.18290009876600002,0.106700057618,0.088900048006,0.09910005351399999,0.048300026082,0.083050044847,0.09910005351399999,0.146531329126875,0.13210007133399998,0.1790750967005,0.23904012908160008,0.439400237276,2023-12-07
12-08,12,8,0.195600105624,0.111800060372,0.12450006723,0.147300079542,0.23370012619799999,0.259100139914,0.26670014401799996,0.44450024003,0.177800096012,0.07110003839399999,0.14220007678799998,0.12450006723,0.09910005351399999,0.14480007819200003,0.13970007543799998,0.086400046656,0.16760009050400002,0.175300094662,0.26420014266799996,0.111800060372,0.09910005351399999,0.055900030186,0.101600054864,0.22100011934000002,0.09650005211,0.14480007819200003,0.231100124794,0.22350012068999997,0.104100056214,0.104100056214,0.09910005351399999,0.088900048006,0.26420014266799996,0.114300061722,0.152400082296,0.14220007678799998,0.14220007678799998,0.088900048006,0.101600054864,0.13210007133399998,0.18540010011600003,0.149900080946,0.09650005211,0.068600037044,0.18800010152,0.111800060372,0.088900048006,0.101600054864,0.055900030186,0.088900048006,0.1009750545265,0.14970841417583333,0.13590007338599996,0.179700097038,0.24132013031280009,0.44450024003,2023-12-08
12-09,12,9,0.195600105624,0.111800060372,0.12450006723,0.147300079542,0.23370012619799999,0.26920014536799997,0.26670014401799996,0.452100244134,0.177800096012,0.078700042498,0.14480007819200003,0.12450006723,0.09910005351399999,0.14480007819200003,0.154900083646,0.086400046656,0.16760009050400002,0.175300094662,0.26420014266799996,0.12450006723,0.101600054864,0.055900030186,0.101600054864,0.22100011934000002,0.09650005211,0.149900080946,0.25150013581,0.22350012068999997,0.104100056214,0.106700057618,0.101600054864,0.088900048006,0.26420014266799996,0.114300061722,0.1600000864,0.14220007678799998,0.14220007678799998,0.09140004935599999,0.11940006447600002,0.13210007133399998,0.18540010011600003,0.16260008780399998,0.09650005211,0.07110003839399999,0.18800010152,0.12190006582599998,0.088900048006,0.101600054864,0.055900030186,0.088900048006,0.101600054864,0.15266883244112497,0.137150074061,0.179700097038,0.25531013786740003,0.452100244134,2023-12-09
12-10,12,10,0.195600105624,0.111800060372,0.12450006723,0.147300079542,0.236200127548,0.27940015087599995,0.26670014401799996,0.452100244134,0.18030009736199998,0.08380004525200001,0.14480007819200003,0.12950006993,0.09910005351399999,0.14480007819200003,0.18290009876600002,0.09140004935599999,0.16760009050400002,0.175300094662,0.271800146772,0.12700006858000001,0.101600054864,0.055900030186,0.104100056214,0.22100011934000002,0.09650005211,0.149900080946,0.274300148122,0.22350012068999997,0.104100056214,0.106700057618,0.101600054864,0.088900048006,0.26420014266799996,0.114300061722,0.1600000864,0.14220007678799998,0.14220007678799998,0.09140004935599999,0.14220007678799998,0.13210007133399998,0.18540010011600003,0.16260008780399998,0.09650005211,0.088900048006,0.18800010152,0.12190006582599998,0.088900048006,0.101600054864,0.055900030186,0.090650048951,0.101600054864,0.15546675061866666,0.14220007678799998,0.1835250991035,0.26495014307299997,0.452100244134,2023-12-10
12-11,12,11,0.195600105624,0.111800060372,0.12450006723,0.147300079542,0.236200127548,0.292100157734,0.26670014401799996,0.452100244134,0.18030009736199998,0.104100056214,0.14480007819200003,0.12950006993,0.09910005351399999,0.14480007819200003,0.18290009876600002,0.09140004935599999,0.16760009050400002,0.175300094662,0.294600159084,0.12700006858000001,0.101600054864,0.06100003294,0.12950006993,0.22100011934000002,0.09650005211,0.149900080946,0.27940015087599995,0.22350012068999997,0.106700057618,0.106700057618,0.104100056214,0.088900048006,0.28700015498,0.114300061722,0.16760009050400002,0.14220007678799998,0.14220007678799998,0.101600054864,0.19300010422,0.13210007133399998,0.18540010011600003,0.16260008780399998,0.09650005211,0.09140004935599999,0.18800010152,0.12190006582599998,0.088900048006,0.101600054864,0.06100003294,0.0949700512838,0.104100056214,0.15943341942733333,0.14220007678799998,0.18605010046700002,0.2705101460754,0.452100244134,2023-12-11
12-12,12,12,0.195600105624,0.111800060372,0.12450006723,0.147300079542,0.236200127548,0.309900167346,0.292100157734,0.452100244134,0.18030009736199998,0.104100056214,0.14480007819200003,0.12950006993,0.09910005351399999,0.14480007819200003,0.198100106974,0.09400005076,0.16760009050400002,0.175300094662,0.3200001728,0.12700006858000001,0.101600054864,0.06350003429000001,0.12950006993,0.22100011934000002,0.09650005211,0.152400082296,0.27940015087599995,0.22350012068999997,0.106700057618,0.106700057618,0.104100056214,0.088900048006,0.28700015498,0.114300061722,0.16760009050400002,0.14220007678799998,0.14220007678799998,0.106700057618,0.198100106974,0.13210007133399998,0.18540010011600003,0.165100089154,0.09650005211,0.09140004935599999,0.195600105624,0.12190006582599998,0.088900048006,0.101600054864,0.06350003429000001,0.09575005170499999,0.106050057267,0.16176050401729167,0.14220007678799998,0.195600105624,0.2816801521072,0.452100244134,2023-12-12
12-13,12,13,0.195600105624,0.111800060372,0.12450006723,0.149900080946,0.236200127548,0.32510017555399995,0.312400168696,0.452100244134,0.18030009736199998,0.104100056214,0.14480007819200003,0.12950006993,0.109200058968,0.14480007819200003,0.203200109728,0.09650005211,0.17270009325799998,0.20570011107800001,0.355600192024,0.12700006858000001,0.101600054864,0.06350003429000001,0.13460007268399998,0.22100011934000002,0.09650005211,0.152400082296,0.27940015087599995,0.22350012068999997,0.111800060372,0.106700057618,0.109200058968,0.109200058968,0.28700015498,0.114300061722,0.16760009050400002,0.14220007678799998,0.14220007678799998,0.106700057618,0.198100106974,0.13210007133399998,0.19300010422,0.18800010152,0.104100056214,0.09140004935599999,0.20070010837799998,0.12190006582599998,0.088900048006,0.101600054864,0.06350003429000001,0.1000700540378,0.109200058968,0.16604592299808332,0.14220007678799998,0.19875010732499998,0.2816801521072,0.452100244134,2023-12-13
12-14,12,14,0.195600105624,0.111800060372,0.12450006723,0.149900080946,0.246400133056,0.337800182412,0.3150001701,0.452100244134,0.18030009736199998,0.104100056214,0.147300079542,0.12950006993,0.12190006582599998,0.14480007819200003,0.203200109728,0.09650005211,0.18030009736199998,0.213400115236,0.36320019612800003,0.12700006858000001,0.101600054864,0.086400046656,0.14220007678799998,0.22100011934000002,0.09650005211,0.154900083646,0.27940015087599995,0.22350012068999997,0.116800063072,0.106700057618,0.12450006723,0.147300079542,0.28700015498,0.116800063072,0.170200091908,0.14220007678799998,0.154900083646,0.106700057618,0.198100106974,0.13970007543799998,0.19300010422,0.203200109728,0.109200058968,0.09400005076,0.20570011107800001,0.12190006582599998,0.088900048006,0.101600054864,0.086400046656,0.1000700540378,0.115550062397,0.17038550867479163,0.146050078867,0.203200109728,0.2816801521072,0.452100244134,2023-12-14
12-15,12,15,0.195600105624,0.111800060372,0.12450006723,0.1600000864,0.246400133056,0.36070019477799997,0.3150001701,0.452100244134,0.18030009736199998,0.104100056214,0.147300079542,0.12950006993,0.12190006582599998,0.14480007819200003,0.20570011107800001,0.09650005211,0.18030009736199998,0.213400115236,0.36320019612800003,0.12700006858000001,0.101600054864,0.086400046656,0.16260008780399998,0.228600123444,0.09650005211,0.165100089154,0.27940015087599995,0.22350012068999997,0.11940006447600002,0.106700057618,0.12450006723,0.147300079542,0.292100157734,0.116800063072,0.18030009736199998,0.14220007678799998,0.154900083646,0.116800063072,0.213400115236,0.13970007543799998,0.195600105624,0.22350012068999997,0.111800060372,0.114300061722,0.20570011107800001,0.12190006582599998,0.106700057618,0.101600054864,0.086400046656,0.103350055809,0.116800063072,0.17414592737208331,0.147300079542,0.2076251121175,0.2832101529334,0.452100244134,2023-12-15
12-16,12,16,0.195600105624,0.111800060372,0.12450006723,0.195600105624,0.261600141264,0.38100020574,0.3150001701,0.452100244134,0.18030009736199998,0.104100056214,0.147300079542,0.13210007133399998,0.12450006723,0.14480007819200003,0.20570011107800001,0.09650005211,0.18030009736199998,0.213400115236,0.36580019753200005,0.12700006858000001,0.101600054864,0.086400046656,0.19300010422,0.228600123444,0.09910005351399999,0.165100089154,0.27940015087599995,0.22350012068999997,0.12450006723,0.106700057618,0.12950006993,0.147300079542,0.299700161838,0.116800063072,0.18030009736199998,0.14220007678799998,0.154900083646,0.116800063072,0.228600123444,0.13970007543799998,0.195600105624,0.22350012068999997,0.111800060372,0.114300061722,0.208300112482,0.12190006582599998,0.106700057618,0.101600054864,0.086400046656,0.103350055809,0.116800063072,0.17721676236366665,0.147300079542,0.2095751131705,0.28549015416460005,0.452100244134,2023-12-16
12-17,12,17,0.203200109728,0.111800060372,0.12450006723,0.195600105624,0.261600141264,0.388600209844,0.32510017555399995,0.452100244134,0.18030009736199998,0.104100056214,0.147300079542,0.137200074088,0.12700006858000001,0.14480007819200003,0.20570011107800001,0.09650005211,0.18290009876600002,0.213400115236,0.37850020439,0.12700006858000001,0.101600054864,0.09400005076,0.19300010422,0.228600123444,0.116800063072,0.165100089154,0.27940015087599995,0.22350012068999997,0.12950006993,0.106700057618,0.137200074088,0.147300079542,0.299700161838,0.116800063072,0.18290009876600002,0.14220007678799998,0.154900083646,0.12450006723,0.28190015222599996,0.14480007819200003,0.195600105624,0.22100011934000002,0.111800060372,0.12700006858000001,0.208300112482,0.12190006582599998,0.111800060372,0.101600054864,0.09400005076,0.1059200571968,0.12385006687899999,0.18076259761174998,0.147300079542,0.2095751131705,0.28724015510960005,0.452100244134,2023-12-17
12-18,12,18,0.215900116586,0.111800060372,0.12450006723,0.195600105624,0.261600141264,0.36320019612800003,0.32510017555399995,0.452100244134,0.18030009736199998,0.104100056214,0.147300079542,0.14480007819200003,0.12950006993,0.14480007819200003,0.228600123444,0.09650005211,0.18290009876600002,0.213400115236,0.37850020439,0.12700006858000001,0.101600054864,0.09910005351399999,0.198100106974,0.231100124794,0.12950006993,0.16760009050400002,0.27940015087599995,0.228600123444,0.13210007133399998,0.106700057618,0.13970007543799998,0.147300079542,0.302300163242,0.116800063072,0.218400117936,0.14220007678799998,0.154900083646,0.12450006723,0.28190015222599996,0.14480007819200003,0.195600105624,0.22100011934000002,0.11940006447600002,0.12700006858000001,0.208300112482,0.12190006582599998,0.111800060372,0.12450006723,0.09650005211,0.1102700595458,0.12450006723,0.18340843237383334,0.147300079542,0.219050118287,0.28802015553080007,0.452100244134,2023-12-18
12-19,12,19,0.23370012619799999,0.111800060372,0.12450006723,0.195600105624,0.261600141264,0.41400022355999994,0.32510017555399995,0.452100244134,0.18030009736199998,0.104100056214,0.147300079542,0.14480007819200003,0.149900080946,0.149900080946,0.228600123444,0.09650005211,0.19050010287,0.213400115236,0.37850020439,0.12700006858000001,0.101600054864,0.106700057618,0.198100106974,0.231100124794,0.12950006993,0.16760009050400002,0.27940015087599995,0.23880012895200003,0.13210007133399998,0.111800060372,0.147300079542,0.147300079542,0.332700179658,0.116800063072,0.218400117936,0.147300079542,0.154900083646,0.13210007133399998,0.28190015222599996,0.14480007819200003,0.195600105624,0.22100011934000002,0.11940006447600002,0.12700006858000001,0.208300112482,0.12190006582599998,0.111800060372,0.12700006858000001,0.09650005211,0.111800060372,0.12700006858000001,0.18711260104075,0.149900080946,0.22290012036600002,0.2948601592244001,0.452100244134,2023-12-19
12-20,12,20,0.23880012895200003,0.111800060372,0.12450006723,0.213400115236,0.261600141264,0.434300234522,0.335300181062,0.452100244134,0.18030009736199998,0.104100056214,0.149900080946,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19050010287,0.213400115236,0.37850020439,0.12700006858000001,0.104100056214,0.109200058968,0.198100106974,0.231100124794,0.12950006993,0.16760009050400002,0.27940015087599995,0.248900134406,0.13210007133399998,0.11940006447600002,0.1600000864,0.147300079542,0.41150022221,0.116800063072,0.218400117936,0.170200091908,0.15750008505,0.13210007133399998,0.28450015363,0.14480007819200003,0.20070010837799998,0.22100011934000002,0.11940006447600002,0.12700006858000001,0.208300112482,0.12190006582599998,0.111800060372,0.147300079542,0.09650005211,0.111800060372,0.12700006858000001,0.19187718694695832,0.158750085725,0.22290012036600002,0.2997401618596002,0.452100244134,2023-12-20
12-21,12,21,0.23880012895200003,0.111800060372,0.12450006723,0.236200127548,0.261600141264,0.44450024003,0.34290018516599996,0.452100244134,0.18030009736199998,0.106700057618,0.15750008505,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19050010287,0.213400115236,0.388600209844,0.12700006858000001,0.104100056214,0.116800063072,0.20070010837799998,0.231100124794,0.12950006993,0.16760009050400002,0.27940015087599995,0.25150013581,0.13210007133399998,0.13970007543799998,0.16260008780399998,0.147300079542,0.44450024003,0.116800063072,0.218400117936,0.170200091908,0.1600000864,0.137200074088,0.28450015363,0.152400082296,0.20070010837799998,0.22100011934000002,0.12190006582599998,0.12700006858000001,0.208300112482,0.12190006582599998,0.111800060372,0.16260008780399998,0.09650005211,0.115300062262,0.1288750695925,0.19526468877620837,0.16260008780399998,0.2292251237815,0.3020201630908002,0.452100244134,2023-12-21
12-22,12,22,0.241300130302,0.111800060372,0.12450006723,0.259100139914,0.261600141264,0.457200246888,0.35050018927,0.452100244134,0.18030009736199998,0.111800060372,0.177800096012,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19050010287,0.213400115236,0.40130021670199995,0.12700006858000001,0.104100056214,0.12700006858000001,0.20070010837799998,0.231100124794,0.12950006993,0.18290009876600002,0.27940015087599995,0.25400013716000003,0.13210007133399998,0.13970007543799998,0.170200091908,0.147300079542,0.46740025239599997,0.116800063072,0.22100011934000002,0.175300094662,0.198100106974,0.17270009325799998,0.28450015363,0.152400082296,0.20570011107800001,0.22100011934000002,0.12190006582599998,0.12700006858000001,0.23370012619799999,0.12190006582599998,0.111800060372,0.16260008780399998,0.09650005211,0.115300062262,0.1288750695925,0.20055635830037497,0.176550095337,0.23175012514499999,0.30430016432200024,0.46740025239599997,2023-12-22
12-23,12,23,0.25150013581,0.111800060372,0.12700006858000001,0.26420014266799996,0.261600141264,0.472400255096,0.35050018927,0.452100244134,0.18030009736199998,0.13970007543799998,0.19300010422,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19050010287,0.213400115236,0.431800233172,0.12700006858000001,0.104100056214,0.12700006858000001,0.203200109728,0.231100124794,0.12950006993,0.18290009876600002,0.27940015087599995,0.26670014401799996,0.13460007268399998,0.14220007678799998,0.18800010152,0.147300079542,0.48770026335800004,0.116800063072,0.226100122094,0.18540010011600003,0.218400117936,0.20070010837799998,0.28450015363,0.152400082296,0.20570011107800001,0.22100011934000002,0.13210007133399998,0.12700006858000001,0.23370012619799999,0.12190006582599998,0.111800060372,0.16260008780399998,0.09650005211,0.12037006499979999,0.13397507234649997,0.20552719431795832,0.186700100818,0.23175012514499999,0.30430016432200024,0.48770026335800004,2023-12-23
12-24,12,24,0.25400013716000003,0.111800060372,0.12950006993,0.26420014266799996,0.271800146772,0.497800268812,0.35050018927,0.452100244134,0.18030009736199998,0.13970007543799998,0.20070010837799998,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19050010287,0.213400115236,0.44200023868000005,0.12700006858000001,0.104100056214,0.12700006858000001,0.203200109728,0.231100124794,0.12950006993,0.18290009876600002,0.27940015087599995,0.276900149526,0.137200074088,0.147300079542,0.19050010287,0.147300079542,0.48770026335800004,0.116800063072,0.231100124794,0.18540010011600003,0.218400117936,0.215900116586,0.28450015363,0.18290009876600002,0.208300112482,0.22100011934000002,0.13460007268399998,0.165100089154,0.236200127548,0.12450006723,0.111800060372,0.16760009050400002,0.09650005211,0.1221900659826,0.1390750751005,0.20933761304225,0.187950101493,0.2323751254825,0.30430016432200024,0.497800268812,2023-12-24
12-25,12,25,0.25400013716000003,0.111800060372,0.12950006993,0.26920014536799997,0.274300148122,0.5156002784239999,0.35050018927,0.452100244134,0.18030009736199998,0.13970007543799998,0.21080011383199998,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19300010422,0.213400115236,0.44200023868000005,0.12700006858000001,0.104100056214,0.12700006858000001,0.213400115236,0.231100124794,0.12950006993,0.18800010152,0.27940015087599995,0.27940015087599995,0.137200074088,0.152400082296,0.198100106974,0.147300079542,0.48770026335800004,0.116800063072,0.23880012895200003,0.18800010152,0.226100122094,0.218400117936,0.304800164592,0.19050010287,0.213400115236,0.228600123444,0.13460007268399998,0.19300010422,0.236200127548,0.12450006723,0.116800063072,0.17270009325799998,0.09650005211,0.1221900659826,0.1390750751005,0.21282719825995833,0.19300010422,0.236850127899,0.31851017199540016,0.5156002784239999,2023-12-25
12-26,12,26,0.25400013716000003,0.116800063072,0.12950006993,0.276900149526,0.274300148122,0.546100294894,0.35050018927,0.452100244134,0.18030009736199998,0.13970007543799998,0.22100011934000002,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19300010422,0.213400115236,0.454700245538,0.12700006858000001,0.104100056214,0.12700006858000001,0.213400115236,0.231100124794,0.12950006993,0.215900116586,0.27940015087599995,0.27940015087599995,0.14220007678799998,0.152400082296,0.228600123444,0.147300079542,0.48770026335800004,0.116800063072,0.23880012895200003,0.18800010152,0.23370012619799999,0.22100011934000002,0.309900167346,0.20070010837799998,0.218400117936,0.231100124794,0.13460007268399998,0.208300112482,0.236200127548,0.12450006723,0.12700006858000001,0.18290009876600002,0.09650005211,0.126250068175,0.1415750764505,0.216956367156375,0.210850113859,0.236850127899,0.32208017392320015,0.546100294894,2023-12-26
12-27,12,27,0.25400013716000003,0.13210007133399998,0.12950006993,0.312400168696,0.274300148122,0.566400305856,0.35050018927,0.452100244134,0.18030009736199998,0.13970007543799998,0.22100011934000002,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19300010422,0.213400115236,0.4750002565,0.12700006858000001,0.104100056214,0.12700006858000001,0.213400115236,0.231100124794,0.12950006993,0.23370012619799999,0.27940015087599995,0.292100157734,0.14220007678799998,0.152400082296,0.228600123444,0.147300079542,0.490200264708,0.116800063072,0.248900134406,0.18800010152,0.23370012619799999,0.22100011934000002,0.309900167346,0.20070010837799998,0.218400117936,0.231100124794,0.13970007543799998,0.236200127548,0.236200127548,0.12450006723,0.13970007543799998,0.198100106974,0.09650005211,0.12700006858000001,0.1415750764505,0.2210272026879583,0.213400115236,0.23937512926249999,0.32383017486820015,0.566400305856,2023-12-27
12-28,12,28,0.26420014266799996,0.13210007133399998,0.12950006993,0.322600174204,0.248900134406,0.5791003127139999,0.38350020709000004,0.452100244134,0.18030009736199998,0.13970007543799998,0.22100011934000002,0.14480007819200003,0.154900083646,0.149900080946,0.228600123444,0.09650005211,0.19300010422,0.213400115236,0.5080002743200001,0.12700006858000001,0.109200058968,0.12700006858000001,0.213400115236,0.231100124794,0.12950006993,0.23370012619799999,0.27940015087599995,0.294600159084,0.149900080946,0.152400082296,0.231100124794,0.147300079542,0.490200264708,0.116800063072,0.25150013581,0.18800010152,0.23370012619799999,0.22100011934000002,0.31750017145000003,0.20070010837799998,0.22100011934000002,0.231100124794,0.13970007543799998,0.261600141264,0.28450015363,0.12450006723,0.15750008505,0.203200109728,0.09650005211,0.12700006858000001,0.14667507920450001,0.22521262161474997,0.213400115236,0.2540251371735,0.3408701840698003,0.5791003127139999,2023-12-28
12-29,12,29,0.271800146772,0.13210007133399998,0.12950006993,0.322600174204,0.274300148122,0.5791003127139999,0.406400219456,0.452100244134,0.18030009736199998,0.13970007543799998,0.22100011934000002,0.14480007819200003,0.1600000864,0.149900080946,0.23880012895200003,0.09650005211,0.19300010422,0.213400115236,0.5105002756699999,0.12700006858000001,0.11940006447600002,0.12700006858000001,0.213400115236,0.23370012619799999,0.12950006993,0.236200127548,0.27940015087599995,0.302300163242,0.152400082296,0.15750008505,0.23370012619799999,0.147300079542,0.490200264708,0.116800063072,0.25150013581,0.18800010152,0.241300130302,0.22100011934000002,0.31750017145000003,0.20070010837799998,0.22100011934000002,0.231100124794,0.14220007678799998,0.26670014401799996,0.292100157734,0.12450006723,0.177800096012,0.203200109728,0.09650005211,0.12700006858000001,0.14667507920450001,0.22833762330225002,0.213400115236,0.26797514470649997,0.34774018777960036,0.5791003127139999,2023-12-29
12-30,12,30,0.271800146772,0.13210007133399998,0.13210007133399998,0.358100193374,0.274300148122,0.586700316818,0.41910022631399996,0.452100244134,0.18030009736199998,0.13970007543799998,0.22350012068999997,0.14480007819200003,0.1600000864,0.149900080946,0.261600141264,0.09650005211,0.19300010422,0.213400115236,0.5156002784239999,0.12700006858000001,0.12190006582599998,0.12700006858000001,0.21080011383199998,0.23370012619799999,0.13970007543799998,0.25650013851000003,0.309900167346,0.30730016594200005,0.152400082296,0.1600000864,0.23370012619799999,0.147300079542,0.5334002880359999,0.12700006858000001,0.25150013581,0.18800010152,0.24380013165199996,0.22100011934000002,0.31750017145000003,0.20070010837799998,0.22350012068999997,0.231100124794,0.14220007678799998,0.276900149526,0.292100157734,0.12450006723,0.198100106974,0.203200109728,0.09650005211,0.12700006858000001,0.14667507920450001,0.2334647094042083,0.212100114534,0.2724251471095,0.37640020325600027,0.586700316818,2023-12-30
12-31,12,31,0.271800146772,0.13210007133399998,0.13210007133399998,0.38100020574,0.274300148122,0.60450032643,0.41910022631399996,0.459700248238,0.18030009736199998,0.13970007543799998,0.22350012068999997,0.147300079542,0.1600000864,0.149900080946,0.274300148122,0.09650005211,0.19300010422,0.228600123444,0.5156002784239999,0.12700006858000001,0.12190006582599998,0.12700006858000001,0.21080011383199998,0.23370012619799999,0.13970007543799998,0.26420014266799996,0.32770017695799997,0.332700179658,0.152400082296,0.16760009050400002,0.236200127548,0.154900083646,0.53850029079,0.12700006858000001,0.25150013581,0.18800010152,0.24380013165199996,0.218400117936,0.31750017145000003,0.20070010837799998,0.228600123444,0.231100124794,0.14480007819200003,0.309900167346,0.304800164592,0.12450006723,0.20070010837799998,0.20570011107800001,0.09650005211,0.12700006858000001,0.149250080595,0.23780429508091663,0.214600115884,0.274300148122,0.3924302119122001,0.60450032643,2023-12-31
01-01,1,1,0.271800146772,0.13210007133399998,0.13210007133399998,0.406400219456,0.274300148122,0.60450032643,0.41910022631399996,0.459700248238,0.18030009736199998,0.13970007543799998,0.226100122094,0.14480007819200003,0.1600000864,0.149900080946,0.274300148122,0.09650005211,0.19300010422,0.248900134406,0.518200279828,0.12700006858000001,0.12700006858000001,0.12700006858000001,0.21080011383199998,0.236200127548,0.15750008505,0.271800146772,0.35050018927,0.396200213948,0.152400082296,0.16260008780399998,0.236200127548,0.154900083646,0.53850029079,0.12700006858000001,0.25150013581,0.18800010152,0.24380013165199996,0.215900116586,0.31750017145000003,0.20070010837799998,0.228600123444,0.23370012619799999,0.147300079542,0.3150001701,0.340400183816,0.12450006723,0.20070010837799998,0.20570011107800001,0.09650005211,0.12700006858000001,0.15177508195849998,0.2420959640650833,0.213350115209,0.274300148122,0.41021022151340003,0.60450032643,2023-01-01
01-02,1,2,0.271800146772,0.13210007133399998,0.13210007133399998,0.426700230418,0.274300148122,0.6121003305339999,0.41910022631399996,0.459700248238,0.18030009736199998,0.13970007543799998,0.226100122094,0.14480007819200003,0.1600000864,0.149900080946,0.276900149526,0.101600054864,0.19300010422,0.25400013716000003,0.518200279828,0.12700006858000001,0.12950006993,0.12700006858000001,0.21080011383199998,0.236200127548,0.15750008505,0.294600159084,0.358100193374,0.40390021810599996,0.152400082296,0.1600000864,0.23880012895200003,0.15750008505,0.53850029079,0.12700006858000001,0.25400013716000003,0.18800010152,0.24380013165199996,0.213400115236,0.31750017145000003,0.20070010837799998,0.228600123444,0.248900134406,0.147300079542,0.3150001701,0.36320019612800003,0.12450006723,0.21080011383199998,0.228600123444,0.101600054864,0.128750069525,0.15177508195849998,0.24532304914104167,0.219750118665,0.2813251519155,0.4213802275452,0.6121003305339999,2023-01-02
01-03,1,3,0.271800146772,0.13210007133399998,0.13210007133399998,0.434300234522,0.274300148122,0.6121003305339999,0.41910022631399996,0.459700248238,0.18540010011600003,0.13970007543799998,0.228600123444,0.154900083646,0.1600000864,0.149900080946,0.292100157734,0.101600054864,0.19300010422,0.25650013851000003,0.535900289386,0.14220007678799998,0.12950006993,0.12950006993,0.21080011383199998,0.236200127548,0.15750008505,0.30730016594200005,0.36070019477799997,0.426700230418,0.152400082296,0.1600000864,0.248900134406,0.1600000864,0.53850029079,0.12700006858000001,0.25400013716000003,0.18800010152,0.24380013165199996,0.213400115236,0.335300181062,0.20070010837799998,0.231100124794,0.25400013716000003,0.147300079542,0.3150001701,0.37080020023200005,0.12450006723,0.22350012068999997,0.231100124794,0.101600054864,0.13132007091279999,0.15427508330849998,0.24901680113566668,0.22605012206699998,0.29590015978600004,0.4289802316492,0.6121003305339999,2023-01-03
01-04,1,4,0.271800146772,0.137200074088,0.13210007133399998,0.434300234522,0.274300148122,0.617200333288,0.41910022631399996,0.46480025099199995,0.18540010011600003,0.13970007543799998,0.228600123444,0.154900083646,0.1600000864,0.149900080946,0.292100157734,0.106700057618,0.19300010422,0.261600141264,0.5588003017519999,0.147300079542,0.12950006993,0.13210007133399998,0.21080011383199998,0.236200127548,0.1600000864,0.30730016594200005,0.36320019612800003,0.44450024003,0.152400082296,0.165100089154,0.248900134406,0.1600000864,0.53850029079,0.12700006858000001,0.25400013716000003,0.19300010422,0.24380013165199996,0.213400115236,0.34540018651599996,0.20070010837799998,0.231100124794,0.25400013716000003,0.147300079542,0.3150001701,0.373400201636,0.12450006723,0.226100122094,0.231100124794,0.106700057618,0.13210007133399998,0.15427508330849998,0.25118971897570835,0.227350122769,0.29590015978600004,0.43736023617440006,0.617200333288,2023-01-04
